#Procedure: <__main__.lockin_reader>
#Parameters:
#	delay: 1 s
#	SR830 address: 25
#	SR830 bus: 2
#Data:
UTC,timestamp,X channel,Y channel
1698941492.1154354,0.02297353744506836,5.57902e-05,0.00143719
1698941493.1388404,1.0463786125183105,5.57902e-05,0.00143719
1698941494.1732526,2.0807907581329346,5.57902e-05,0.00143719
1698941495.1966646,3.1042027473449707,5.57902e-05,0.00143719
1698941496.224026,4.131564140319824,5.57902e-05,0.00143719
1698941497.2633855,5.170923709869385,5.57902e-05,0.00143719
1698941498.2918239,6.19936203956604,5.57902e-05,0.00143719
1698941499.329185,7.236723184585571,5.57902e-05,0.00143719
1698941500.3545494,8.26208758354187,5.57902e-05,0.00143719
1698941501.3789153,9.286453485488892,5.57902e-05,0.00143719
1698941502.402286,10.309824228286743,5.57902e-05,0.00143719
1698941503.4327433,11.34028148651123,5.57902e-05,0.00143719
1698941504.4621067,12.3696448802948,5.57902e-05,0.00143719
1698941505.4864733,13.394011497497559,5.57902e-05,0.00143719
1698941506.5118413,14.419379472732544,5.57902e-05,0.00143719
1698941507.5492015,15.456739664077759,5.57902e-05,0.00143719
1698941508.5855594,16.49309754371643,5.57902e-05,0.00143719
1698941509.6099293,17.517467498779297,5.57902e-05,0.00143719
1698941510.6363082,18.543846368789673,5.57902e-05,0.00143719
1698941511.6626608,19.570199012756348,5.57902e-05,0.00143719
1698941512.685028,20.59256625175476,5.57902e-05,0.00143719
1698941513.716495,21.624033212661743,5.57902e-05,0.00143719
1698941514.7448595,22.652397632598877,5.57902e-05,0.00143719
1698941515.7812207,23.688758850097656,5.57902e-05,0.00143719
1698941516.8085868,24.716125011444092,5.57902e-05,0.00143719
1698941517.8329546,25.740492820739746,5.57902e-05,0.00143719
1698941518.870314,26.777852058410645,5.57902e-05,0.00143719
1698941519.9007716,27.80830979347229,5.57902e-05,0.00143719
1698941520.9281366,28.83567476272583,5.57902e-05,0.00143719
1698941521.9555743,29.863112449645996,5.57902e-05,0.00143719
1698941522.9809408,30.888478994369507,5.57902e-05,0.00143719
1698941524.0073357,31.914873838424683,5.57902e-05,0.00143719
1698941525.037781,32.945319175720215,5.57902e-05,0.00143719
1698941526.0751977,33.98273587226868,5.57902e-05,0.00143719
1698941527.0975661,35.005104303359985,5.57902e-05,0.00143719
1698941528.121934,36.02947211265564,5.57902e-05,0.00143719
1698941529.1513362,37.0588743686676,5.57902e-05,0.00143719
1698941530.1767035,38.08424162864685,5.57902e-05,0.00143719
1698941531.2050686,39.11260676383972,5.57902e-05,0.00143719
1698941532.239428,40.146966218948364,5.57902e-05,0.00143719
1698941533.2747881,41.182326316833496,5.57902e-05,0.00143719
1698941534.3131487,42.22068691253662,5.57902e-05,0.00143719
1698941535.3535051,43.261043310165405,5.57902e-05,0.00143719
1698941536.390915,44.29845309257507,5.57902e-05,0.00143719
1698941537.4134004,45.32093858718872,5.57902e-05,0.00143719
1698941538.4488034,46.35634160041809,5.57902e-05,0.00143719
1698941539.4792607,47.38679885864258,5.57902e-05,0.00143719
1698941540.5186222,48.42616033554077,5.57902e-05,0.00143719
1698941541.5570672,49.4646053314209,5.57902e-05,0.00143719
1698941542.5815063,50.489044427871704,5.57902e-05,0.00143719
1698941543.61786,51.52539825439453,5.57902e-05,0.00143719
1698941544.658219,52.565757274627686,5.57902e-05,0.00143719
