#Procedure: <__main__.lockin_reader>
#Parameters:
#	delay: 1 s
#	SR830 address: 25
#	SR830 bus: 2
#Data:
UTC,timestamp,X channel,Y channel
1698946487.6947103,0.024984359741210938,5.72207e-05,0.00143612
1698946488.7200768,1.0503509044647217,5.74591e-05,0.00143564
1698946489.7464442,2.076718330383301,5.71015e-05,0.001436
1698946490.7788084,3.1090824604034424,5.68631e-05,0.00143648
1698946491.814166,4.144440174102783,5.72207e-05,0.001436
1698946492.8425338,5.172807931900024,5.71015e-05,0.00143624
1698946493.8708994,6.201173543930054,5.68631e-05,0.00143624
1698946494.903262,7.233536005020142,5.68631e-05,0.00143636
1698946495.9306264,8.260900497436523,5.71015e-05,0.00143612
1698946496.9599895,9.290263652801514,5.69823e-05,0.00143576
1698946497.986359,10.316632986068726,5.72207e-05,0.00143588
1698946499.0198474,11.35012149810791,5.72207e-05,0.00143612
1698946500.059248,12.389522075653076,5.65054e-05,0.00143624
1698946501.0926106,13.422884702682495,5.65054e-05,0.001436
1698946502.122972,14.453246116638184,5.68631e-05,0.001436
1698946503.1513398,15.481613874435425,5.68631e-05,0.00143553
1698946504.1827023,16.51297640800476,5.68631e-05,0.00143576
1698946505.2160656,17.546339750289917,5.72207e-05,0.00143636
1698946506.2564232,18.586697340011597,5.74591e-05,0.00143612
1698946507.287786,19.61806011199951,5.74591e-05,0.00143588
1698946508.3181503,20.64842438697815,5.71015e-05,0.00143588
1698946509.3475146,21.677788734436035,5.67439e-05,0.00143624
1698946510.3758798,22.706153869628906,5.74591e-05,0.001436
1698946511.4032452,23.733519315719604,5.69823e-05,0.00143588
1698946512.4336092,24.763883352279663,5.69823e-05,0.00143588
1698946513.460975,25.79124903678894,5.68631e-05,0.001436
1698946514.4883409,26.818614959716797,5.71015e-05,0.00143588
1698946515.5147088,27.844982862472534,5.72207e-05,0.00143588
1698946516.5550652,28.88533926010132,5.73399e-05,0.00143576
1698946517.5944235,29.924697637557983,5.71015e-05,0.00143588
1698946518.6217897,30.95206379890442,5.71015e-05,0.001436
1698946519.6501534,31.980427503585815,5.72207e-05,0.00143564
1698946520.675532,33.00580620765686,5.68631e-05,0.00143576
1698946521.7019024,34.03217649459839,5.68631e-05,0.001436
1698946522.7342486,35.0645227432251,5.68631e-05,0.00143624
1698946523.7736115,36.103885650634766,5.68631e-05,0.00143636
1698946524.8219616,37.15223574638367,5.73399e-05,0.00143636
1698946525.8473291,38.177603244781494,5.71015e-05,0.00143624
1698946526.8736951,39.2039692401886,5.69823e-05,0.001436
1698946527.9140503,40.24432444572449,5.69823e-05,0.00143588
1698946528.9404202,41.27069425582886,5.71015e-05,0.00143612
1698946529.9657867,42.29606080055237,5.67439e-05,0.00143612
1698946530.995151,43.325425148010254,5.71015e-05,0.00143576
1698946532.020518,44.35079216957092,5.72207e-05,0.00143588
1698946533.0598767,45.39015078544617,5.71015e-05,0.00143612
1698946534.0852437,46.415517807006836,5.69823e-05,0.00143612
1698946535.1126096,47.44288372993469,5.72207e-05,0.00143624
1698946536.1389759,48.469249963760376,5.72207e-05,0.00143636
1698946537.1673415,49.497615575790405,5.71015e-05,0.00143588
1698946538.1957068,50.525980949401855,5.69823e-05,0.00143588
1698946539.2380636,51.5683376789093,5.68631e-05,0.00143636
1698946540.2644293,52.59470343589783,5.74591e-05,0.00143612
1698946541.3037875,53.63406157493591,5.71015e-05,0.00143564
1698946542.332152,54.66242599487305,5.72207e-05,0.00143553
1698946543.3605182,55.69079232215881,5.76975e-05,0.001436
1698946544.395881,56.726155042648315,5.72207e-05,0.00143588
1698946545.4342384,57.76451253890991,5.68631e-05,0.00143636
1698946546.4735963,58.80387043952942,5.74591e-05,0.00143588
1698946547.5019796,59.8322536945343,5.71015e-05,0.00143588
1698946548.531326,60.861600160598755,5.72207e-05,0.00143624
1698946549.5586944,61.8889684677124,5.69823e-05,0.00143636
1698946550.5850585,62.915332555770874,5.73399e-05,0.001436
1698946551.6214185,63.95169258117676,5.69823e-05,0.00143612
1698946552.6607773,64.99105143547058,5.71015e-05,0.00143564
1698946553.7001352,66.03040933609009,5.74591e-05,0.00143576
1698946554.726503,67.05677700042725,5.72207e-05,0.001436
1698946555.7648609,68.095134973526,5.72207e-05,0.00143612
1698946556.7922266,69.12250065803528,5.72207e-05,0.00143588
1698946557.8205903,70.15086436271667,5.68631e-05,0.00143564
1698946558.858951,71.18922519683838,5.67439e-05,0.001436
1698946559.8843176,72.21459174156189,5.72207e-05,0.00143588
1698946560.9226766,73.25295066833496,5.74591e-05,0.001436
1698946561.956039,74.2863130569458,5.69823e-05,0.00143576
1698946562.9943979,75.32467198371887,5.71015e-05,0.00143564
1698946564.0227647,76.3530387878418,5.75783e-05,0.00143588
1698946565.05013,77.38040399551392,5.69823e-05,0.00143588
1698946566.0845048,78.4147789478302,5.74591e-05,0.00143576
1698946567.1258476,79.45612168312073,5.73399e-05,0.001436
1698946568.1642065,80.4944806098938,5.74591e-05,0.00143636
1698946569.1905727,81.52084684371948,5.72207e-05,0.00143612
1698946570.2299292,82.56020331382751,5.68631e-05,0.00143588
1698946571.2702901,83.6005642414093,5.67439e-05,0.00143624
