#Procedure: <__main__.lockin_reader>
#Parameters:
#	delay: 1 s
#	SR830 address: 25
#	SR830 bus: 2
#Data:
UTC,timestamp,X channel,Y channel
1698947646.120569,0.025990962982177734,5.59094e-05,0.00143553
1698947647.1459305,1.0513525009155273,5.59094e-05,0.00143564
1698947648.174456,2.0798778533935547,5.59094e-05,0.00143564
1698947649.2018206,3.1072425842285156,5.59094e-05,0.00143553
1698947650.226318,4.131739854812622,5.59094e-05,0.00143553
1698947651.2536855,5.159107446670532,5.59094e-05,0.00143553
1698947652.2800517,6.185473680496216,5.59094e-05,0.00143553
1698947653.3124144,7.217836380004883,5.59094e-05,0.00143553
1698947654.3417797,8.247201681137085,5.59094e-05,0.00143553
1698947655.3671467,9.272568702697754,5.59094e-05,0.00143564
1698947656.3965104,10.301932334899902,5.59094e-05,0.00143564
1698947657.4368691,11.342291116714478,5.59094e-05,0.00143564
1698947658.4642339,12.369655847549438,5.59094e-05,0.00143564
1698947659.4925992,13.398021221160889,5.59094e-05,0.00143564
1698947660.5199656,14.425387620925903,5.59094e-05,0.00143564
1698947661.5513291,15.456751108169556,5.59094e-05,0.00143564
1698947662.5836895,16.48911142349243,5.59094e-05,0.00143564
1698947663.61909,17.52451205253601,5.59094e-05,0.00143564
1698947664.6484919,18.553913831710815,5.59094e-05,0.00143564
1698947665.6768563,19.58227825164795,5.59094e-05,0.00143564
1698947666.7042227,20.609644651412964,5.59094e-05,0.00143564
1698947667.7355833,21.641005277633667,5.59094e-05,0.00143553
1698947668.7639494,22.669371366500854,5.59094e-05,0.00143564
1698947669.8033104,23.70873236656189,5.59094e-05,0.00143564
1698947670.843665,24.74908685684204,5.59094e-05,0.00143564
1698947671.8730283,25.77845025062561,5.59094e-05,0.00143564
1698947672.8994029,26.804824829101562,5.59094e-05,0.00143564
1698947673.9437532,27.849175214767456,5.59094e-05,0.00143553
1698947674.982112,28.88753390312195,5.59094e-05,0.00143564
1698947676.0214686,29.92689061164856,5.59094e-05,0.00143564
1698947677.0498357,30.955257654190063,5.59094e-05,0.00143564
1698947678.0762033,31.98162531852722,5.59094e-05,0.00143564
1698947679.1045673,33.0099892616272,5.59094e-05,0.00143564
1698947680.129058,34.03447985649109,5.59094e-05,0.00143564
1698947681.155513,35.06093502044678,5.59094e-05,0.00143564
1698947682.1888757,36.094297647476196,5.59094e-05,0.00143564
1698947683.2142422,37.11966419219971,5.59094e-05,0.00143564
1698947684.2456048,38.15102672576904,5.59094e-05,0.00143564
1698947685.2719698,39.17739176750183,5.59094e-05,0.00143564
1698947686.3045237,40.20994567871094,5.59094e-05,0.00143564
1698947687.3428814,41.24830341339111,5.59094e-05,0.00143553
1698947688.3832405,42.28866243362427,5.59094e-05,0.00143564
1698947689.4136045,43.319026470184326,5.59094e-05,0.00143564
1698947690.4400082,44.34543013572693,5.59094e-05,0.00143564
1698947691.4703748,45.37579679489136,5.59094e-05,0.00143564
1698947692.4987385,46.404160499572754,5.59094e-05,0.00143564
1698947693.537098,47.44251990318298,5.59094e-05,0.00143564
1698947694.5754573,48.48087930679321,5.59094e-05,0.00143564
1698947695.6068182,49.512240171432495,5.59094e-05,0.00143564
1698947696.632187,50.53760886192322,5.59094e-05,0.00143553
1698947697.660553,51.565974950790405,5.59094e-05,0.00143564
1698947698.6999116,52.60533356666565,5.59094e-05,0.00143553
1698947699.7402701,53.645692110061646,5.59094e-05,0.00143553
1698947700.7686486,54.674070596694946,5.59094e-05,0.00143553
1698947701.7959998,55.7014217376709,5.59094e-05,0.00143553
1698947702.8263638,56.73178577423096,5.59094e-05,0.00143553
1698947703.853731,57.75915288925171,5.59094e-05,0.00143553
1698947704.8800957,58.78551769256592,5.59094e-05,0.00143553
1698947705.9174557,59.822877645492554,5.59094e-05,0.00143553
1698947706.9468198,60.85224175453186,5.59094e-05,0.00143553
1698947707.9871757,61.892597675323486,5.59094e-05,0.00143553
1698947709.025537,62.93095898628235,5.59094e-05,0.00143553
1698947710.0539038,63.95932579040527,5.59094e-05,0.00143541
1698947711.0852654,64.9906873703003,5.59094e-05,0.00143541
1698947712.121626,66.02704787254333,5.59094e-05,0.00143541
1698947713.1609845,67.06640648841858,5.59094e-05,0.00143553
1698947714.190346,68.09576797485352,5.59094e-05,0.00143564
1698947715.229709,69.13513088226318,5.59094e-05,0.00143564
1698947716.2590694,70.1644914150238,5.59094e-05,0.00143564
