#Procedure: <__main__.lockin_reader>
#Parameters:
#	delay: 30 s
#	SR830 address: 25
#	SR830 bus: 2
#Data:
UTC,timestamp,X channel,Y channel
1704498439.4169047,1848.8528711795807,-4.86916688372093e-09,-6.8685320000000015e-09
1704498472.3576167,1881.7935831546783,-6.3893342558139556e-09,-5.626318108527131e-09
1704498505.3223126,1914.7582790851593,-7.101362999999999e-09,-3.741436361538462e-09
1704498538.2860112,1947.7219777107239,-6.810325e-09,-2.026983838461539e-09
1704498571.3486469,1980.7846133708954,-7.569257810606061e-09,-9.895373e-10
1704498604.3763049,2013.8122713565826,-8.323752000000001e-09,-4.2402269076923076e-10
1704498637.389971,2046.8259375095367,-8.440168e-09,-1.746239e-10
1704498670.391644,2079.8276104927063,-7.143326852713177e-09,-6.344219178294575e-10
1704498703.4023135,2112.8382799625397,-5.2506241818181825e-09,-1.2223679999999998e-09
1704498736.3620129,2145.7979793548584,-4.249188e-09,-2.1518931007751934e-09
1704498769.2937295,2178.729696035385,-4.715751449612403e-09,-2.735774e-09
1704498802.2454352,2211.6814017295837,-5.122302999999999e-09,-2.270113e-09
1704498835.2011368,2244.637103319168,-5.5879639999999994e-09,-1.338783e-09
1704498868.2068093,2277.642775774002,-4.457201062015503e-09,-6.984955e-10
1704498901.2234733,2310.65943980217,-2.6410177906976747e-09,-2.9104009999999994e-10
1704498934.229145,2343.665111541748,-1.6880289999999997e-09,-1.746239e-10
1704498967.2418118,2376.6777782440186,-3.1093861395348837e-09,-6.190803798449613e-10
1704499000.1955178,2409.631484270096,-5.6291573538461525e-09,-1.105953e-09
1704499033.1522167,2442.5881831645966,-7.079870815384615e-09,-1.1860999384615384e-09
1704499066.1528914,2475.5888578891754,-7.117155868217054e-09,-8.731185e-10
1704499099.103595,2508.539561510086,-6.8685320000000015e-09,-1.2562098604651162e-09
1704499132.0613427,2541.4973092079163,-6.289614519379845e-09,-1.6880289999999997e-09
1704499165.0380306,2574.473997116089,-6.5103994351145036e-09,-1.338783e-09
1704499197.9988697,2607.4348361492157,-7.741676e-09,-1.0414764784615384e-09
1704499231.0235279,2640.4594943523407,-7.824509461538462e-09,-5.820801999999999e-10
1704499264.0313432,2673.4673097133636,-6.402871000000001e-09,-3.2036951085271313e-10
1704499297.0550513,2706.491017818451,-5.704379e-09,-9.895373e-10
1704499330.0558565,2739.4918229579926,-4.055162333333334e-09,-1.8044450000000002e-09
1704499362.9986703,2772.4346368312836,-2.5381389302325586e-09,-1.979075e-09
1704499395.9823575,2805.418323993683,-1.8044450000000002e-09,-1.6831784166666664e-09
1704499428.9271145,2838.3630809783936,-1.629822e-09,-1.16416e-09
1704499461.8948078,2871.330774307251,-2.153698e-09,-1.509376284615385e-09
1704499494.8285697,2904.2645361423492,-2.619359e-09,-2.2683081007751938e-09
1704499527.7863715,2937.222337961197,-3.899942e-09,-2.5029440000000005e-09
1704499560.7501168,2970.186083316803,-3.954119284615385e-09,-2.619359e-09
1704499593.6968272,3003.1327936649323,-2.910397e-09,-2.4339899076923075e-09
1704499626.6845543,3036.1205208301544,-1.920867e-09,-1.6029228484848487e-09
1704499659.6983078,3069.1342742443085,-2.211905e-09,-8.731185e-10
1704499692.7060695,3102.142035961151,-3.1432279999999995e-09,-9.895373e-10
1704499725.6467822,3135.0827486515045,-3.08502e-09,-1.222368e-09
1704499758.6005013,3168.0364677906036,-2.6775670000000006e-09,-1.7692494651162793e-09
1704499791.5552037,3200.991170167923,-2.270113e-09,-2.8521899999999994e-09
1704499824.5249434,3233.960909843445,-3.3027435801526714e-09,-3.143228e-09
1704499857.45766,3266.8936264514923,-4.441091203125e-09,-2.619358999999999e-09
1704499890.4134521,3299.8494186401367,-4.94768e-09,-2.1536979999999995e-09
1704499923.3971376,3332.833104133606,-5.18051e-09,-1.920867e-09
1704499956.325853,3365.761819601059,-6.3446630000000025e-09,-1.9790750000000006e-09
1704499989.2905526,3398.7265191078186,-7.638244861538461e-09,-2.386528e-09
1704500022.2422574,3431.678223848343,-7.567053e-09,-4.3306782e-09
1704500055.1720197,3464.6079862117767,-6.5774939999999994e-09,-5.712438569230769e-09
1704500088.1197243,3497.555690765381,-5.820795e-09,-6.672417184615384e-09
1704500121.0434492,3530.479415655136,-6.053624999999999e-09,-6.577494e-09
1704500153.9881585,3563.424124956131,-5.704379e-09,-4.93053345736434e-09
1704500186.944861,3596.3808274269104,-5.820795e-09,-2.9824853692307696e-09
1704500220.015489,3629.451455593109,-6.53471993939394e-09,-9.68811866666667e-10
1704500252.9931798,3662.4291462898254,-7.99496975e-09,8.149108000000003e-10
1704500285.9568777,3695.3928442001343,-9.469715999999999e-09,8.958572500000002e-10
1704500318.9615488,3728.397515296936,-9.604321e-09,-6.443175638461539e-10
1704500351.8892686,3761.3252351284027,-8.135486734374998e-09,-1.6702940546875003e-09
1704500384.8579688,3794.2939352989197,-6.513017553846154e-09,-2.5029440000000005e-09
1704500417.7846825,3827.2206490039825,-6.5774939999999994e-09,-2.386528e-09
1704500450.7253942,3860.1613607406616,-6.402871000000001e-09,-1.5134060000000002e-09
1704500483.7280676,3893.164034128189,-5.8207950000000005e-09,-8.149108e-10
1704500516.753727,3926.1896934509277,-5.967656738461538e-09,-9.855075430769231e-10
1704500549.7863824,3959.2223489284515,-7.334194e-09,-6.805854384615384e-10
1704500582.787057,3992.223023414612,-8.149129e-09,5.740206723076921e-10
1704500615.7707415,4025.2067079544067,-7.683468000000002e-09,9.313297000000002e-10
1704500648.770418,4058.206384420395,-6.020491215384615e-09,5.820801999999999e-10
1704500681.7770875,4091.2130539417267,-4.386199676923077e-09,1.8850438846153845e-10
1704500714.8007922,4124.236758708954,-3.3760589999999997e-09,-9.895373e-10
1704500747.7325642,4157.168530702591,-3.201436e-09,-1.629822e-09
1704500780.706304,4190.142270565033,-3.608889e-09,-1.280576e-09
1704500813.7109756,4223.146942138672,-4.221663286821706e-09,-9.895373e-10
1704500846.6966605,4256.1326270103455,-5.018328404580152e-09,-1.105953e-09
1704500879.629376,4289.0653424263,-5.93721e-09,-1.9208670000000005e-09
1704500912.5840802,4322.020046710968,-6.1768083720930245e-09,-3.0389958604651167e-09
1704500945.5707605,4355.006726980209,-5.704379e-09,-4.314504374045802e-09
1704500978.4934838,4387.929450273514,-5.5879639999999994e-09,-5.238717999999998e-09
1704501011.4331963,4420.869162797928,-5.471549000000001e-09,-5.762587e-09
1704501044.4168813,4453.85284781456,-4.365603000000001e-09,-4.877030595419847e-09
1704501077.340605,4486.776571512222,-4.799886789062502e-09,-3.5506820000000006e-09
1704501110.304298,4519.740264415741,-5.5879639999999994e-09,-2.386528e-09
1704501143.2789917,4552.714958190918,-5.820795e-09,-2.5473768244274816e-09
1704501176.2366903,4585.672656774521,-5.1894650769230774e-09,-3.863226184615384e-09
1704501209.168409,4618.604375600815,-3.783525999999999e-09,-5.005887e-09
1704501242.1151316,4651.551098108292,-3.151350046511628e-09,-4.6566410000000005e-09
1704501275.0478349,4684.483801364899,-3.8999420000000015e-09,-3.6670969999999985e-09
1704501307.9915438,4717.427510261536,-3.5267670852713177e-09,-2.1252708372093024e-09
1704501341.0052102,4750.441176652908,-2.3865279999999994e-09,-5.59067853488372e-10
1704501374.02887,4783.464836597443,-1.3696780153846151e-09,-5.820811e-11
1704501406.7397237,4816.175690174103,-7.567031000000001e-10,0.0
1704501439.3746214,4848.810587882996,-1.660053542635659e-09,0.0
1704501472.0005288,4881.436495304108,-3.3178509999999996e-09,0.0
1704501505.0081985,4914.444164991379,-4.292956054263567e-09,-3.4924769999999995e-10
1704501537.9848878,4947.420854330063,-4.482018e-09,-1.7115788015267176e-09
1704501570.9835637,4980.4195301532745,-5.204322363636364e-09,-2.2701129999999994e-09
1704501603.986238,5013.422204494476,-6.402871000000001e-09,-3.029458772727273e-09
1704501636.9539325,5046.389899015427,-5.9734774384615385e-09,-2.9121880153846154e-09
1704501669.8846467,5079.320613145828,-5.122302999999999e-09,-2.793982e-09
1704501702.8563426,5112.292309045792,-6.0263120153846154e-09,-2.677567e-09
1704501735.8020508,5145.238017320633,-7.695557353846155e-09,-2.0372820000000005e-09
1704501768.7477572,5178.183723688126,-7.974506e-09,-1.6880289999999997e-09
1704501801.6834738,5211.119440317154,-7.741676e-09,-1.5134060000000002e-09
1704501834.626181,5244.0621473789215,-7.275985999999999e-09,-1.711943914728682e-09
1704501867.5818863,5277.017852783203,-6.5667479076923074e-09,-2.386528e-09
1704501900.5335896,5309.969556093216,-5.762587e-09,-2.910397e-09
1704501933.4812982,5342.917264699936,-4.714849e-09,-3.4342660000000008e-09
1704501966.440995,5375.87696146965,-3.3760589999999997e-09,-4.365603e-09
1704501999.4256825,5408.8616490364075,-3.4342660000000003e-09,-4.889471999999999e-09
1704502032.4083657,5441.84433221817,-4.973696765151515e-09,-5.005887000000001e-09
1704502065.3590732,5474.795039653778,-6.286455999999999e-09,-5.238718e-09
1704502098.3187735,5507.754739999771,-5.93721e-09,-4.62529876923077e-09
1704502131.2564862,5540.692452669144,-5.238718e-09,-3.783525999999999e-09
1704502164.245166,5573.681132555008,-5.238718000000001e-09,-3.1423460606060606e-09
1704502197.1978695,5606.63383603096,-5.587964e-09,-2.444736e-09
1704502230.1475785,5639.583544969559,-6.160113224806202e-09,-2.444736e-09
1704502263.1132739,5672.549240350723,-6.076730465648854e-09,-2.731775045801527e-09
1704502296.1119504,5705.547916889191,-5.5879639999999994e-09,-4.52391012121212e-09
1704502329.0606563,5738.496622800827,-5.31587711627907e-09,-6.130784116279069e-09
1704502362.024354,5771.460320472717,-5.096333276923076e-09,-6.519286e-09
1704502395.007039,5804.443005561829,-4.078119625954198e-09,-4.922352854961831e-09
1704502427.9877439,5837.423710346222,-3.08502e-09,-2.3715352878787877e-09
1704502460.9934144,5870.429380893707,-3.3932052480620153e-09,-4.1422393488372094e-10
1704502493.9661071,5903.40207362175,-5.093199e-09,1.2223679999999998e-09
1704502526.9358,5936.37176656723,-5.189329393939394e-09,2.094608060606061e-09
1704502559.8485293,5969.284495830536,-3.889563829457364e-09,1.746237e-09
1704502592.8332138,6002.269180297852,-2.270113e-09,9.940148153846152e-10
1704502625.8168974,6035.252863883972,-1.195294511627907e-09,5.238725e-10
1704502658.832564,6068.2685306072235,-1.2805760000000001e-09,1.746239e-10
1704502691.8402348,6101.276201248169,-2.4102589538461537e-09,5.820811e-11
1704502724.5921006,6134.028067111969,-3.768064765624999e-09,0.0
1704502757.5927749,6167.028741359711,-4.6566410000000005e-09,-5.238725e-10
1704502790.5495226,6199.98548913002,-5.413341e-09,-1.979075e-09
1704502823.5062225,6232.942188978195,-5.471549000000001e-09,-2.5029440000000005e-09
1704502856.4939048,6265.9298713207245,-6.315337335877864e-09,-2.211905e-09
1704502889.4596033,6298.895569801331,-7.799883000000001e-09,-1.979075e-09
1704502922.4073112,6331.843277692795,-8.440168e-09,-1.979075e-09
1704502955.3610134,6364.796979904175,-8.090922e-09,-1.804445e-09
1704502988.2787392,6397.714705705643,-7.2177779999999976e-09,-1.5429647499999995e-09
1704503021.2314436,6430.667410135269,-6.286455999999999e-09,-2.6671888294573647e-09
1704503055.2869155,6464.722882032394,-5.646171999999999e-09,-3.6670969999999985e-09
1704503088.2376232,6497.673589706421,-5.820795e-09,-3.3178509999999996e-09
1704503121.1923265,6530.628293037415,-5.471549000000001e-09,-3.08502e-09
1704503154.1160474,6563.552013874054,-4.714848999999999e-09,-2.8521899999999994e-09
1704503187.0787532,6596.514719724655,-4.646342838461538e-09,-2.206532046153846e-09
1704503220.0244567,6629.460423231125,-4.889472e-09,-2.0372820000000005e-09
1704503252.9511762,6662.387142658234,-4.3892500000000016e-09,-2.502944000000001e-09
1704503285.9068758,6695.342842340469,-3.3814736046511624e-09,-3.742014031007752e-09
1704503318.8765724,6728.312538862228,-3.4342660000000003e-09,-4.140770045801528e-09
1704503351.857281,6761.293247461319,-4.350939916030535e-09,-3.779971374045801e-09
1704503384.816978,6794.252944469452,-4.6566410000000005e-09,-3.667097e-09
1704503417.7746813,6827.210647821426,-5.8118399230769226e-09,-3.1015868923076923e-09
1704503450.71739,6860.153356552124,-6.17004e-09,-1.8188856821705427e-09
1704503483.7330582,6893.169024705887,-5.646171999999999e-09,-7.37751788372093e-10
1704503516.7307415,6926.166707992554,-5.646171999999999e-09,-4.074554e-10
1704503549.782377,6959.218343496323,-5.4777695954198485e-09,-1.7462390000000002e-10
1704503582.841015,6992.276981592178,-5.0640949999999996e-09,-1.164162e-10
1704503615.8696735,7025.3056399822235,-5.122302999999999e-09,-5.820811e-11
1704503648.8933337,7058.329300165176,-5.238718e-09,-1.164162e-10
1704503681.9510798,7091.387046337128,-6.402871000000001e-09,-1.1641619999999997e-10
1704503714.9708385,7124.406805038452,-6.8685320000000015e-09,-5.820811e-11
1704503748.0034902,7157.439456701279,-6.344663000000002e-09,-5.238725e-10
1704503780.9541976,7190.390164136887,-5.413341e-09,-1.9226718992248066e-09
1704503813.906038,7223.342004537582,-3.841734e-09,-3.2336737230769225e-09
1704503846.870733,7256.306699514389,-2.211905e-09,-3.4342660000000003e-09
1704503879.8304768,7289.2664432525635,-1.105953e-09,-3.095318338461539e-09
1704503912.8471906,7322.283157110214,-9.658065092307693e-10,-2.153698e-09
1704503945.8269243,7355.262890815735,-2.430961587786259e-09,-1.047745e-09
1704503978.8796148,7388.315581321716,-3.1621896969696967e-09,-5.238725e-10
1704504011.8164961,7421.2524626255035,-4.340785635658915e-09,-1.047745e-09
1704504044.797183,7454.233149528503,-5.511982870229007e-09,-1.7462370000000002e-09
1704504077.750885,7487.186851501465,-6.597799116279069e-09,-2.0011846356589147e-09
1704504110.7095845,7520.145550966263,-7.101362999999999e-09,-3.3178509999999996e-09
1704504143.6682863,7553.104252815247,-7.19807716923077e-09,-3.5506820000000002e-09
1704504176.657966,7586.093932390213,-7.217778e-09,-2.910397e-09
1704504209.6357014,7619.071667909622,-7.392401000000001e-09,-1.7462370000000002e-09
1704504242.6933415,7652.129307985306,-6.929850351145039e-09,-8.731185000000001e-10
1704504275.7240422,7685.1600086688995,-6.101086907692307e-09,-5.820801999999999e-10
1704504308.6777923,7718.113758802414,-5.18051e-09,-1.6902677692307688e-09
1704504341.6735127,7751.109479188919,-4.889471999999999e-09,-2.8521899999999994e-09
1704504374.6192663,7784.05523276329,-5.431389992248062e-09,-2.444736e-09
1704504407.581967,7817.017933607101,-6.402871000000001e-09,-1.5134060000000002e-09
1704504440.526676,7849.962642431259,-7.043154999999999e-09,-1.9208670000000005e-09
1704504473.508363,7882.944329500198,-8.034935679389311e-09,-2.5029440000000005e-09
1704504506.4551215,7915.891088008881,-7.559441184615384e-09,-2.386528e-09
1704504539.4100425,7948.846009016037,-5.811392169230768e-09,-1.571614e-09
1704504572.4727273,7981.908693790436,-4.831264e-09,-8.550388356060607e-10
1704504605.4844296,8014.920396089554,-4.482018e-09,-6.402878000000001e-10
1704504638.425141,8047.861107587814,-4.482018e-09,-1.0648915426356589e-09
1704504671.3768454,8080.8128118515015,-5.18051e-09,-1.3893791846153844e-09
1704504704.3195555,8113.755522012711,-5.646171999999999e-09,-2.0372820000000005e-09
1704504737.2692616,8146.705228090286,-5.529756e-09,-2.6663731538461545e-09
1704504770.2609415,8179.696907997131,-5.238718000000001e-09,-3.7200260909090915e-09
1704504803.2146564,8212.650622844696,-4.487391046153846e-09,-4.482018e-09
1704504836.1683497,8245.604316234589,-3.1355571782945737e-09,-4.016357e-09
1704504869.1040635,8278.540030002594,-2.149636976744186e-09,-2.968605e-09
1704504902.0487719,8311.484738349915,-2.830079984496124e-09,-2.5611510000000007e-09
1704504935.0074875,8344.443454027176,-3.888661379844961e-09,-2.619359e-09
1704504967.946202,8377.382168531418,-4.540226e-09,-2.793982e-09
1704505000.9049013,8410.340867757797,-4.259933907692308e-09,-2.8521899999999994e-09
1704505033.8755956,8443.31156206131,-3.3760589999999997e-09,-2.5029440000000005e-09
1704505066.8632772,8476.299243688583,-3.143228e-09,-2.968605e-09
1704505099.8139827,8509.249949216843,-2.597419061538462e-09,-4.6566410000000005e-09
1704505132.808661,8542.244627475739,-2.153698e-09,-5.005887000000001e-09
1704505165.7443757,8575.180342197418,-2.7763842325581395e-09,-4.3024316124031015e-09
1704505198.7000775,8608.136044025421,-3.08502e-09,-3.067110153846154e-09
1704505231.6358006,8641.071767091751,-2.735774e-09,-2.3865279999999994e-09
1704505264.5904958,8674.026462316513,-2.270113e-09,-3.08502e-09
1704505297.5422006,8706.978167057037,-1.7782739612403101e-09,-3.899942e-09
1704505330.4769166,8739.91288304329,-1.047745e-09,-3.958149e-09
1704505363.4805875,8772.916553974152,-5.631288558139533e-10,-3.365229604651163e-09
1704505396.5182397,8805.954206228256,-1.4618655038167938e-10,-2.3398735343511445e-09
1704505429.543899,8838.979865550995,-1.164162e-10,-1.2805760000000001e-09
1704505462.6405883,8872.076554775238,-9.711795184615387e-10,-8.731185000000001e-10
1704505495.57144,8905.00740647316,-2.735774e-09,-1.746237e-09
1704505528.5661151,8938.002081632614,-3.201436e-09,-1.979075e-09
1704505561.5098267,8970.945793151855,-2.8521899999999994e-09,-2.619359e-09
1704505594.456537,9003.892503499985,-2.9740196976744185e-09,-2.619359e-09
1704505627.4242294,9036.860195875168,-3.919195084615384e-09,-1.920867e-09
1704505660.4269028,9069.862869262695,-4.482018e-09,-9.984923307692306e-10
1704505693.4195821,9102.855548620224,-3.577546769230769e-09,7.481958353846155e-10
1704505726.3473024,9135.783268928528,-2.8382020310077514e-09,2.3396014263565887e-09
1704505759.325988,9168.761954545975,-2.2701129999999994e-09,2.4447359999999995e-09
1704505792.261705,9201.697671413422,-1.6880289999999997e-09,1.4010207846153845e-09
1704505825.311349,9234.7473154068,-1.280576e-09,-4.0745540000000004e-10
1704505858.2550557,9267.691022157669,-2.9036287519379848e-09,-1.5716139999999997e-09
1704505891.2077627,9300.6437292099,-4.7974227209302335e-09,-1.5134060000000002e-09
1704505924.2004428,9333.636409282684,-5.7043789999999985e-09,-2.910401e-10
1704505957.2330976,9366.669064044952,-5.833236190839695e-09,7.567031000000001e-10
1704505990.218779,9399.654745578766,-6.111832999999999e-09,7.567031000000001e-10
1704506023.206465,9432.642431497574,-7.361718240310078e-09,4.656648e-10
1704506056.2061377,9465.642104148865,-8.207337e-09,1.746239e-10
1704506089.2148116,9498.650778055191,-7.3048643875968995e-09,-1.4935544108527132e-10
1704506122.2194805,9531.655447006226,-6.0536249999999996e-09,-1.0715573636363637e-09
1704506155.1801796,9564.616146087646,-5.93721e-09,-1.402364046153846e-09
1704506188.1448736,9597.580840110779,-4.889472e-09,-2.0372820000000005e-09
1704506221.0955813,9630.531547784805,-3.8525633953488375e-09,-2.0372820000000005e-09
1704506254.0342941,9663.470260620117,-4.281224410852714e-09,-2.211905e-09
1704506287.0039887,9696.439955234528,-5.936314492307691e-09,-2.386528e-09
1704506319.9526944,9729.388660907745,-6.8103250000000005e-09,-3.1432279999999995e-09
1704506352.9453743,9762.381340742111,-6.635701999999998e-09,-4.0745649999999996e-09
1704506385.915068,9795.351034402847,-6.344663000000002e-09,-4.0745649999999996e-09
1704506418.8767657,9828.312732219696,-5.2212556e-09,-3.033529146153847e-09
1704506451.8565857,9861.292552232742,-4.0745649999999996e-09,-2.09549e-09
1704506484.8192852,9894.255251646042,-3.3760589999999997e-09,-1.8044450000000002e-09
1704506517.7650404,9927.201006889343,-4.639945968992249e-09,-1.746237e-09
1704506550.7137997,9960.149766206741,-5.8207950000000005e-09,-1.862659e-09
1704506583.668503,9993.104469537735,-5.355133e-09,-1.6880289999999997e-09
1704506616.6433356,10026.079302072525,-5.238718e-09,-1.222368e-09
1704506649.5980828,10059.034049272537,-5.21185276923077e-09,-1.047745e-09
1704506682.5528288,10091.988795280457,-5.355133e-09,-1.470422369230769e-09
1704506715.4995375,10124.935503959656,-4.831264000000001e-09,-2.9546170310077517e-09
1704506748.4342542,10157.870220661163,-4.598434e-09,-4.675592441860466e-09
1704506781.396044,10190.832010507584,-3.6017250615384617e-09,-4.703655153846153e-09
1704506814.3817766,10223.817743062973,-2.211905e-09,-3.191660610687023e-09
1704506847.326483,10256.762449502945,-1.455199e-09,-1.7336027054263564e-09
1704506880.337247,10289.773213386536,-2.09549e-09,-8.248376945736433e-10
1704506913.3580925,10322.794059038162,-3.234121469230769e-09,-3.4924769999999995e-10
1704506946.364763,10355.800729513168,-3.783525999999999e-09,-6.402878000000001e-10
1704506979.3344562,10388.770422697067,-3.259643e-09,-1.105953e-09
1704507012.262216,10421.698182582855,-3.3760589999999993e-09,-1.2223680000000004e-09
1704507045.2020373,10454.638003826141,-4.037564565891473e-09,-1.397893449612403e-09
1704507078.1517475,10487.587713956833,-4.423811e-09,-3.1141239999999996e-09
1704507111.140473,10520.576439380646,-4.281819196969697e-09,-4.249188000000001e-09
1704507144.1001732,10553.536139726639,-5.18051e-09,-3.841734e-09
1704507177.0838537,10586.519820213318,-5.413341e-09,-2.910397e-09
1704507210.0046306,10619.440597057343,-5.413341000000001e-09,-3.085019999999999e-09
1704507242.9803612,10652.41632771492,-5.471549000000001e-09,-2.968605e-09
1704507275.927135,10685.363101482391,-6.174965292307692e-09,-3.841734e-09
1704507308.878885,10718.314851522446,-7.226351271317829e-09,-3.643182085271318e-09
1704507341.832589,10751.268555402756,-8.032714e-09,-2.444736e-09
1704507374.7942872,10784.230253696442,-7.77436146923077e-09,-1.324455123076923e-09
1704507407.7980504,10817.234016895294,-7.508845e-09,-6.402878000000001e-10
1704507440.818798,10850.254764556885,-7.159570999999999e-09,-2.9104009999999994e-10
1704507473.8184745,10883.254441022873,-7.741676e-09,-1.164162e-10
1704507506.804204,10916.24017047882,-8.881011635658915e-09,-5.820811e-11
1704507539.8260334,10949.261999845505,-9.860701396946566e-09,-1.164162e-10
1704507572.818715,10982.25468158722,-9.406685534883722e-09,-4.656648e-10
1704507605.8413763,11015.277342796326,-7.1192731538461534e-09,-9.210307953846155e-10
1704507638.769095,11048.2050614357,-5.252815249999999e-09,-1.8044450000000002e-09
1704507671.709844,11081.145810604095,-3.841734000000001e-09,-1.746237e-09
1704507704.6596932,11114.095659732819,-2.3592154846153843e-09,-1.0692371846153847e-09
1704507737.6833515,11147.119318008423,-1.571614e-09,-8.113287876923078e-10
1704507770.7060623,11180.142028808594,-2.086534923076923e-09,-8.149108e-10
1704507803.6907969,11213.126763343811,-3.3787249694656485e-09,-2.649573839694657e-09
1704507836.6365364,11246.072502851486,-5.572171131782945e-09,-5.094778286821705e-09
1704507869.5682538,11279.004220247269,-7.584962846153847e-09,-6.635701999999999e-09
1704507902.5219574,11311.95792388916,-8.614791e-09,-6.29451543076923e-09
1704507935.486653,11344.922619581223,-8.847621000000001e-09,-5.18051e-09
1704507968.400382,11377.83634853363,-7.712346387596901e-09,-4.249188e-09
1704508001.3281012,11410.764067649841,-5.624798749999999e-09,-3.5838781796875007e-09
1704508034.3007927,11443.736759185791,-4.5984339999999994e-09,-3.3178509999999996e-09
1704508067.246502,11476.682468414307,-4.598434e-09,-2.9103970000000005e-09
1704508100.1852145,11509.6211810112,-5.830270558139534e-09,-2.270113e-09
