#Procedure: <__main__.lockin_reader>
#Parameters:
#	delay: 1 s
#	SR830 address: 25
#	SR830 bus: 2
#Data:
UTC,timestamp,X channel,Y channel
1698980566.2013888,4.579254627227783,5.774120069306932e-05,0.0014431952920792078
1698980571.8001106,10.177976369857788,5.725592448275862e-05,0.0014434076847290639
1698980577.412854,15.790719747543335,5.7349250049019606e-05,0.0014434116617647059
1698980583.0125804,21.390446186065674,5.754384259803923e-05,0.0014435846470588238
1698980588.6232884,27.00115418434143,5.6959482892156866e-05,0.001443617980392157
1698980594.2031975,32.58106327056885,5.736540298507463e-05,0.001443331895522388
1698980599.805978,38.18384385108948,5.722127450980393e-05,0.0014436138725490194
1698980605.3855674,43.76343321800232,5.701354955445545e-05,0.0014437305544554456
1698980610.9271476,49.30501341819763,5.740158079601991e-05,0.0014435863482587063
1698980616.5476787,54.92554450035095,5.724582049019606e-05,0.0014433075980392158
1698980622.1312332,60.50909900665283,5.752933767326733e-05,0.0014434744405940592
1698980627.6898003,66.06766605377197,5.733104777227723e-05,0.0014436615148514852
