#Procedure: <__main__.lockin_reader>
#Parameters:
#	delay: 1 s
#	SR830 address: 25
#	SR830 bus: 2
#Data:
UTC,timestamp,X channel,Y channel
1698980798.9505475,3.1453542709350586,5.741290395348837e-05,0.0014429971317829456
1698980803.1039834,7.298790216445923,5.750862692307693e-05,0.0014437273692307696
1698980807.260418,11.455224752426147,5.747666891472868e-05,0.0014439451550387597
1698980811.4339259,15.628732681274414,5.727984236641222e-05,0.0014435491984732826
1698980815.5954142,19.790220975875854,5.740181527131783e-05,0.0014438898682170545
1698980819.7310162,23.925822973251343,5.736485093023256e-05,0.0014438445891472868
1698980823.8884857,28.083292484283447,5.753673534883722e-05,0.0014436411860465118
1698980828.0429513,32.23775815963745,5.7218841782945744e-05,0.0014436597441860463
1698980832.2314367,36.42624354362488,5.750552061068702e-05,0.0014432525114503817
1698980836.4241629,40.618969678878784,5.7027773511450375e-05,0.0014436656946564886
1698980840.618574,44.8133807182312,5.722888038167939e-05,0.00144356206870229
1698980844.8132172,49.00802397727966,5.773393e-05,0.0014436083053435114
1698980848.9546597,53.1494665145874,5.778531937984496e-05,0.0014438269922480622
1698980853.0934775,57.28828430175781,5.7027906250000005e-05,0.0014435295546875002
1698980857.2948833,61.48969006538391,5.736993e-05,0.001443485541984733
1698980861.4343305,65.62913727760315,5.777792744186047e-05,0.0014434656434108525
1698980865.6320088,69.82681560516357,5.791956946564886e-05,0.0014432169923664123
1698980869.8016458,73.99645256996155,5.7590241e-05,0.0014434155692307693
1698980874.0050957,78.19990253448486,5.759014999999999e-05,0.0014438175954198471
1698980878.1715655,82.36637234687805,5.712348923076923e-05,0.0014435402769230768
1698980882.3593478,86.55415463447571,5.6921303206106875e-05,0.0014436192213740458
1698980886.5419652,90.73677206039429,5.7500060076335876e-05,0.001443422671755725
1698980890.7088768,94.90368366241455,5.70950115503876e-05,0.0014433307984496125
1698980894.899654,99.0944607257843,5.753555e-05,0.0014437458320610687
1698980899.107416,103.30222272872925,5.771846e-05,0.0014431260076335874
1698980903.3001962,107.49500298500061,5.731009863636363e-05,0.001443155159090909
1698980907.4719326,111.66673946380615,5.718065076335877e-05,0.0014433016106870228
1698980911.6196811,115.81448793411255,5.7723405038759696e-05,0.0014440552170542637
1698980915.7913663,119.98617315292358,5.7999220538461535e-05,0.0014431799076923075
1698980919.9617891,124.15659594535828,5.708314076923077e-05,0.0014436274153846154
1698980924.1822913,128.3770980834961,5.76099287121212e-05,0.0014435986060606057
1698980928.3610713,132.55587816238403,5.7498541e-05,0.001443860353846154
1698980932.567542,136.76234889030457,5.7284810530303034e-05,0.0014434604090909093
1698980936.7444859,140.93929266929626,5.720876900000001e-05,0.0014435191923076924
1698980940.903103,145.09790992736816,5.7432517e-05,0.0014438640076923077
1698980945.0665338,149.26134061813354,5.728075705426357e-05,0.0014436643410852712
1698980949.2143023,153.4091091156006,5.769937821705426e-05,0.0014432050077519381
1698980953.415709,157.610515832901,5.716154022900764e-05,0.0014431431832061068
1698980957.586133,161.7809398174286,5.748868147286821e-05,0.0014439231705426357
1698980961.7636824,165.9584891796112,5.714121782945737e-05,0.0014434010465116279
1698980965.904126,170.0989327430725,5.718649798449613e-05,0.0014431994806201548
1698980970.093568,174.28837490081787,5.726983000000001e-05,0.0014437375267175572
1698980974.2523148,178.44712162017822,5.709039124031008e-05,0.0014434526899224805
1698980978.4399154,182.6347222328186,5.7310556000000006e-05,0.0014441456846153845
1698980982.6274216,186.82222843170166,5.7327062000000005e-05,0.0014431652307692307
1698980986.7909029,190.9857096672058,5.773541689922481e-05,0.0014437234108527132
1698980990.9493775,195.1441843509674,5.737224379844961e-05,0.0014433629999999998
1698980995.1418874,199.33669424057007,5.7328069999999995e-05,0.0014434053664122138
