#Procedure: <__main__.lockin_reader>
#Parameters:
#	delay: 1 s
#	SR830 address: 25
#	SR830 bus: 2
#Data:
UTC,timestamp,X channel,Y channel
1698946940.2524004,0.02498316764831543,5.71015e-05,0.00143708
1698946941.2797647,1.0523474216461182,5.71015e-05,0.00143708
1698946942.3121676,2.0847504138946533,5.71015e-05,0.00143696
1698946943.3415294,3.114112138748169,5.71015e-05,0.00143696
1698946944.368946,4.141528844833374,5.71015e-05,0.00143696
1698946945.396311,5.168893814086914,5.71015e-05,0.00143696
1698946946.432671,6.205253839492798,5.71015e-05,0.00143696
1698946947.4600368,7.232619524002075,5.71015e-05,0.00143696
1698946948.490401,8.262983798980713,5.71015e-05,0.00143696
1698946949.5177674,9.290350198745728,5.71015e-05,0.00143696
1698946950.5481305,10.32071328163147,5.71015e-05,0.00143696
1698946951.585493,11.358075857162476,5.71015e-05,0.00143696
1698946952.613856,12.386438846588135,5.71015e-05,0.00143696
1698946953.6392252,13.411808013916016,5.71015e-05,0.00143684
1698946954.6686466,14.441229343414307,5.69823e-05,0.00143696
1698946955.7081048,15.480687618255615,5.71015e-05,0.00143696
1698946956.733564,16.506146669387817,5.71015e-05,0.00143696
1698946957.7619288,17.53451156616211,5.71015e-05,0.00143696
1698946958.791293,18.563875675201416,5.71015e-05,0.00143696
1698946959.8226578,19.595240592956543,5.71015e-05,0.00143696
1698946960.8600492,20.63263201713562,5.71015e-05,0.00143696
1698946961.8894136,21.661996364593506,5.71015e-05,0.00143696
1698946962.9307706,22.70335340499878,5.71015e-05,0.00143696
1698946963.9671314,23.7397141456604,5.71015e-05,0.00143696
1698946964.9964957,24.769078493118286,5.71015e-05,0.00143696
1698946966.0229077,25.795490503311157,5.71015e-05,0.00143696
1698946967.0574358,26.830018520355225,5.71015e-05,0.00143696
1698946968.084886,27.857468843460083,5.71015e-05,0.00143708
1698946969.1253352,28.897917985916138,5.71015e-05,0.00143696
1698946970.151746,29.924328804016113,5.71015e-05,0.00143696
1698946971.1811087,30.953691482543945,5.71015e-05,0.00143696
1698946972.2094738,31.982056617736816,5.71015e-05,0.00143696
1698946973.2528307,33.025413513183594,5.71015e-05,0.00143696
1698946974.2931876,34.065770387649536,5.71015e-05,0.00143708
1698946975.3195539,35.09213662147522,5.71015e-05,0.00143708
1698946976.344921,36.11750388145447,5.71015e-05,0.00143708
1698946977.3742843,37.14686703681946,5.71015e-05,0.00143708
1698946978.4006658,38.173248529434204,5.71015e-05,0.00143708
1698946979.4291003,39.201683044433594,5.71015e-05,0.00143708
1698946980.4685543,40.24113702774048,5.71015e-05,0.00143708
1698946981.4949207,41.26750349998474,5.71015e-05,0.00143708
1698946982.5222864,42.29486918449402,5.71015e-05,0.00143696
1698946983.566669,43.33925175666809,5.71015e-05,0.00143696
1698946984.6011436,44.37372636795044,5.71015e-05,0.00143708
1698946985.6355062,45.40808892250061,5.71015e-05,0.00143696
1698946986.6648722,46.43745493888855,5.71015e-05,0.00143708
1698946987.6934822,47.46606492996216,5.71015e-05,0.00143708
1698946988.7218478,48.49443054199219,5.71015e-05,0.00143696
1698946989.7472131,49.5197958946228,5.71015e-05,0.00143696
1698946990.7746346,50.54721736907959,5.71015e-05,0.00143696
1698946991.8150833,51.587666034698486,5.71015e-05,0.00143696
1698946992.8466012,52.6191840171814,5.71015e-05,0.00143696
1698946993.873012,53.64559483528137,5.71015e-05,0.00143696
1698946994.9123702,54.68495297431946,5.71015e-05,0.00143696
1698946995.943736,55.7163188457489,5.71015e-05,0.00143696
1698946996.9690986,56.74168133735657,5.71015e-05,0.00143696
1698946998.0044615,57.77704429626465,5.71015e-05,0.00143696
1698946999.0348985,58.80748128890991,5.71015e-05,0.00143696
1698947000.0653067,59.837889432907104,5.71015e-05,0.00143696
1698947001.0957098,60.868292570114136,5.71015e-05,0.00143696
1698947002.1220706,61.8946533203125,5.71015e-05,0.00143696
1698947003.1484406,62.92102336883545,5.71015e-05,0.00143696
1698947004.1908393,63.96342206001282,5.71015e-05,0.00143696
1698947005.2213345,64.99391722679138,5.71015e-05,0.00143696
1698947006.2607837,66.03336644172668,5.71015e-05,0.00143696
1698947007.2991493,67.07173204421997,5.71015e-05,0.00143696
1698947008.3335166,68.10609936714172,5.71015e-05,0.00143696
1698947009.366864,69.13944673538208,5.71015e-05,0.00143696
1698947010.3962305,70.16881322860718,5.71015e-05,0.00143696
1698947011.4346015,71.20718431472778,5.71015e-05,0.00143696
1698947012.465003,72.23758578300476,5.71015e-05,0.00143696
1698947013.4953659,73.26794862747192,5.71015e-05,0.00143708
1698947014.5247335,74.29731631278992,5.71015e-05,0.00143696
1698947015.5541058,75.32668852806091,5.71015e-05,0.00143696
1698947016.5804646,76.35304737091064,5.71015e-05,0.00143708
1698947017.6198232,77.39240598678589,5.71015e-05,0.00143696
1698947018.6581821,78.43076491355896,5.71015e-05,0.00143696
1698947019.6845484,79.45713114738464,5.71015e-05,0.00143696
1698947020.7149115,80.48749423027039,5.71015e-05,0.00143696
1698947021.739283,81.5118658542633,5.71015e-05,0.00143696
1698947022.7676458,82.54022860527039,5.71015e-05,0.00143696
1698947023.7970097,83.56959247589111,5.71015e-05,0.00143696
1698947024.8243754,84.59695816040039,5.71015e-05,0.00143696
1698947025.8547394,85.62732219696045,5.71015e-05,0.00143696
1698947026.8811038,86.6536865234375,5.71015e-05,0.00143696
1698947027.919465,87.69204783439636,5.71015e-05,0.00143696
1698947028.9488301,88.72141289710999,5.71015e-05,0.00143696
1698947029.9791994,89.75178217887878,5.71015e-05,0.00143708
1698947031.0045602,90.7771430015564,5.71015e-05,0.00143696
1698947032.039923,91.8125057220459,5.71015e-05,0.00143696
1698947033.080279,92.8528618812561,5.71015e-05,0.00143708
1698947034.1206372,93.89321994781494,5.71015e-05,0.00143696
1698947035.1609955,94.93357825279236,5.71015e-05,0.00143696
1698947036.203351,95.97593379020691,5.71015e-05,0.00143696
1698947037.2427108,97.01529359817505,5.71015e-05,0.00143708
1698947038.2830675,98.05565023422241,5.71015e-05,0.00143696
1698947039.3134313,99.08601403236389,5.71015e-05,0.00143708
1698947040.3427987,100.1153814792633,5.71015e-05,0.00143696
1698947041.3681643,101.1407470703125,5.71015e-05,0.00143696
1698947042.4075217,102.18010449409485,5.71015e-05,0.00143696
1698947043.4358873,103.20847010612488,5.71015e-05,0.00143708
1698947044.4742465,104.24682927131653,5.71015e-05,0.00143696
1698947045.5066087,105.27919149398804,5.71015e-05,0.00143696
1698947046.5449674,106.31755018234253,5.71015e-05,0.00143696
1698947047.5743325,107.34691524505615,5.71015e-05,0.00143696
1698947048.6146877,108.38727045059204,5.71015e-05,0.00143696
1698947049.6490505,109.42163324356079,5.71015e-05,0.00143696
1698947050.680415,110.45299768447876,5.71015e-05,0.00143684
1698947051.7247672,111.49734997749329,5.71015e-05,0.00143696
1698947052.7521367,112.52471947669983,5.71015e-05,0.00143696
1698947053.7904954,113.56307816505432,5.71015e-05,0.00143696
1698947054.828854,114.60143685340881,5.71015e-05,0.00143708
1698947055.8562205,115.62880325317383,5.71015e-05,0.00143708
1698947056.8885837,116.66116642951965,5.71015e-05,0.00143708
1698947057.9279406,117.70052337646484,5.71015e-05,0.00143708
1698947058.9583073,118.73089003562927,5.71015e-05,0.00143708
1698947059.9876685,119.76025128364563,5.71015e-05,0.00143696
1698947061.020029,120.79261183738708,5.71015e-05,0.00143696
1698947062.0453987,121.81798148155212,5.71015e-05,0.00143696
1698947063.0737638,122.846346616745,5.71015e-05,0.00143708
