#Procedure: <__main__.zurich_pll_noise>
#Parameters:
#	Comment: pll4v
#	Zurich addr.: dev4934
#	measurement time: 20 min
#	ringdown delay: 3 s
#Data:
date,timestamp,f_zur,X,Y
nan,0.05396580696105957,1276.296828010004,0.7433879734180288,-2.0145397419535484e-05
nan,0.1029355525970459,1276.296828010004,0.7433879399850567,-1.994675353176454e-05
nan,0.15190505981445312,1276.296828010004,0.7433878363198353,-1.9744201756112725e-05
nan,0.20487356185913086,1276.296828010004,0.743387667496601,-1.9534255435367468e-05
nan,0.253842830657959,1276.296828010004,0.7433874268057512,-1.930730944836504e-05
nan,0.3048210144042969,1276.296828010004,0.7433871503492318,-1.9088039416860517e-05
nan,0.3547830581665039,1276.296828010004,0.7433868342917198,-1.8862181904064043e-05
nan,0.40375208854675293,1276.296828010004,0.743386487271984,-1.863200766185567e-05
nan,0.45471858978271484,1276.296828010004,0.7433861021379521,-1.8391109736372737e-05
nan,0.5036873817443848,1276.296828010004,0.7433856838576683,-1.814084385321159e-05
nan,0.5566558837890625,1276.296828010004,0.7433852396840877,-1.7884209953476442e-05
nan,0.6066389083862305,1276.296828010004,0.7433847607501274,-1.7616094863214454e-05
nan,0.655592679977417,1276.296828010004,0.743384252951247,-1.73398595783884e-05
nan,0.7065622806549072,1276.296828010004,0.7433837260518569,-1.7058383688482958e-05
nan,0.7565302848815918,1276.296828010004,0.7433831750555946,-1.6767155777642898e-05
nan,0.8065018653869629,1276.296828010004,0.743382616163912,-1.6474986292367773e-05
nan,0.8564715385437012,1276.296828010004,0.7433820547466152,-1.6189082170814705e-05
nan,0.9054417610168457,1276.296828010004,0.7433814979026803,-1.5918772433373238e-05
nan,0.9584095478057861,1276.296828010004,0.7433809295049896,-1.5659812915578548e-05
nan,1.005378246307373,1276.296828010004,0.7433803182568129,-1.5401699398874008e-05
nan,1.0573475360870361,1276.296828010004,0.7433797307267545,-1.517454279653742e-05
nan,1.1073179244995117,1276.296828010004,0.7433791369419517,-1.4969192845731768e-05
nan,1.15828537940979,1276.2968282231668,0.7433785198284033,-1.4785155750841664e-05
nan,1.2082533836364746,1276.2968282231668,0.7433778865647297,-1.4628266795537061e-05
nan,1.261223316192627,1276.2968282231668,0.743377248187882,-1.450412410000239e-05
nan,1.3081941604614258,1276.2968282231668,0.7433765946679687,-1.4415768312507282e-05
nan,1.3571619987487793,1276.2968282231668,0.7433759368543343,-1.4371448828619117e-05
nan,1.4111297130584717,1276.2968282231668,0.74337527631332,-1.4374570891219603e-05
nan,1.4591014385223389,1276.2968282231668,0.7433746227562393,-1.4423191175628842e-05
nan,1.5090694427490234,1276.296828010004,0.7433739617444378,-1.4517129154417558e-05
nan,1.5600385665893555,1276.296828010004,0.7433733007184773,-1.465494414790503e-05
nan,1.609009027481079,1276.296828010004,0.7433726471313087,-1.4829498243127679e-05
nan,1.6599762439727783,1276.296828010004,0.7433719869407298,-1.503687116306732e-05
nan,1.7109453678131104,1276.296828010004,0.7433713316827976,-1.526796043155939e-05
nan,1.7619142532348633,1276.296828010004,0.7433706461971403,-1.553676577375686e-05
nan,1.809885025024414,1276.2968277968412,0.7433700161050856,-1.58121869152744e-05
nan,1.8618505001068115,1276.2968277968412,0.7433693886076703,-1.611562166611193e-05
nan,1.9118201732635498,1276.2968277968412,0.7433687723295038,-1.6443521423370374e-05
nan,1.9607913494110107,1276.2968277968412,0.7433681674422642,-1.679553575145172e-05
nan,2.0127601623535156,1276.2968277968412,0.7433675825864896,-1.716469664556112e-05
nan,2.0677239894866943,1276.2968277968412,0.7433670059517925,-1.7553584586011224e-05
nan,2.11069917678833,1276.2968277968412,0.7433664461149958,-1.794957681176651e-05
nan,2.1616673469543457,1276.2968277968412,0.7433659123077765,-1.834219919217524e-05
nan,2.2106375694274902,1276.2968277968412,0.7433653955798681,-1.874040022412407e-05
nan,2.263603448867798,1276.2968277968412,0.7433649065399116,-1.914099412944923e-05
nan,2.312575578689575,1276.2968277968412,0.7433644479099774,-1.9545025135437734e-05
nan,2.363542318344116,1276.2968277968412,0.743364026580196,-1.9944498708775303e-05
nan,2.412511110305786,1276.2968277968412,0.7433636350038128,-2.034348910575804e-05
nan,2.463482141494751,1276.2968277968412,0.7433632808974904,-2.0736143343948408e-05
nan,2.512448787689209,1276.2968275836784,0.7433629478208437,-2.114708925842903e-05
nan,2.564418077468872,1276.2968275836784,0.7433626764898872,-2.1526745521711263e-05
nan,2.613389253616333,1276.2968275836784,0.7433624424838619,-2.190847608055345e-05
nan,2.664357900619507,1276.2968275836784,0.743362250733644,-2.228969514501268e-05
nan,2.7153265476226807,1276.2968275836784,0.7433620996304159,-2.2665976253318085e-05
nan,2.768292188644409,1276.2968275836784,0.7433619783973978,-2.3043418400776505e-05
nan,2.814265727996826,1276.2968275836784,0.7433618820948636,-2.3412182842492193e-05
nan,2.865233898162842,1276.2968275836784,0.7433618071848299,-2.3769294415635554e-05
nan,2.915203094482422,1276.2968275836784,0.7433617536655266,-2.410964348600727e-05
nan,2.966170072555542,1276.2968275836784,0.7433617203829941,-2.444261571005312e-05
nan,3.01114559173584,1276.2968275836784,0.7433617089619794,-2.47336170766682e-05
nan,3.064112424850464,1276.2968275836784,0.7433617195476122,-2.5069359157839767e-05
nan,3.115079164505005,1276.2968275836784,0.7433617524814791,-2.5370588642237275e-05
nan,3.1670455932617188,1276.2968275836784,0.7433618037477291,-2.5666170449901136e-05
nan,3.217017889022827,1276.2968273705155,0.7433618688437964,-2.5956377141852037e-05
nan,3.2659878730773926,1276.2968273705155,0.7433619472068596,-2.6252075761381905e-05
nan,3.316955804824829,1276.2968273705155,0.7433620287503915,-2.652312884706158e-05
