#Procedure: <__main__.ds345_sr830_fsweep>
#Parameters:
#	Buffer measure time (s): 3
#	Delay (s): 1
#	Drive Amplitude (Vpp): 5
#	DS345 addr: 2::16
#	stop frequency (Hz): 1400
#	start frequency (Hz): 500
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#Data:
UTC,timestamp,f,X_sr,sigma_xsr,Y_sr,sigma_ysr
1702164438.2969363,2.013474464416504,500.0,-0.003601918538411458,3.219545995613767e-05,0.022867421468098958,3.476946335699854e-05
1702164443.7735083,7.490046501159668,501.0,-0.0035926321057600285,3.308808876824528e-05,0.022944251008421065,2.3210320906318232e-05
1702164449.252337,12.968875169754028,502.0,-0.0036408815269317425,6.190090079928624e-05,0.023024127384690004,2.2269165423225553e-05
1702164454.7149446,18.431482791900635,503.0,-0.0036105215948429134,4.70419991526101e-05,0.023104278278478496,4.9141881388792716e-05
1702164460.1757526,23.892290830612183,504.0,-0.0036343144037117177,2.8112063944238313e-05,0.02319551307891561,4.386744340800017e-05
1702164465.6501632,29.366701364517212,505.0,-0.0035988710780832218,5.4965137691247116e-05,0.023304842372629093,8.325658097821339e-05
1702164471.102075,34.81861329078674,506.0,-0.0036014399420564247,4.499789757063898e-05,0.02338684732206017,5.749979864683893e-05
1702164476.5807383,40.29727649688721,507.0,-0.0036159159342447917,4.425290740551314e-05,0.02348016357421875,3.1667228785762545e-05
1702164482.0459435,45.762481689453125,508.0,-0.0036139189003306493,3.2845457101115905e-05,0.023562351119852512,3.2866138479736135e-05
1702164487.507781,51.22431921958923,509.0,-0.0036650633461803236,3.086664212517236e-05,0.02370738091869889,3.935854740088422e-05
1702164492.9627044,56.6792426109314,510.0,-0.0036139564718154662,4.517266039766714e-05,0.023792154648724723,3.378372441958792e-05
1702164498.4160402,62.13257837295532,511.0,-0.0036490771026815596,4.752714723964292e-05,0.02387776815268888,5.412878608659021e-05
1702164503.8634825,67.58002066612244,512.0,-0.0036588921604386294,3.086056758473564e-05,0.024005649878158467,6.718991113286769e-05
1702164509.3095644,73.0261025428772,513.0,-0.0036500984406375504,2.966383214844362e-05,0.024097743921650143,4.927488340154217e-05
1702164514.7627084,78.47924661636353,514.0,-0.0036409472525518742,3.0107262131088986e-05,0.024234470433818607,4.937125283299065e-05
1702164520.207806,83.92434430122375,515.0,-0.0036585700703177224,3.160491005527069e-05,0.024320541218640333,3.9045394454642665e-05
1702164525.6529741,89.36951231956482,516.0,-0.0036696672758743305,5.580172059058723e-05,0.024457346802574883,6.172973534338385e-05
1702164531.1140008,94.8305389881134,517.0,-0.0036650201881745733,5.4843468867053306e-05,0.024627991948261797,3.528594783629658e-05
1702164536.5617018,100.27823996543884,518.0,-0.0036969325497706517,4.8677083270510795e-05,0.024765812359930042,6.003223431726806e-05
1702164542.006126,105.72266411781311,519.0,-0.0036604241673726156,5.3738523236869034e-05,0.02479763618275184,4.2583277256925306e-05
1702164547.4525268,111.16906499862671,520.0,-0.003689889767402945,3.886821524082431e-05,0.024966769748263888,5.844500949644195e-05
1702164552.8978522,116.61439037322998,521.0,-0.0036834675997973764,4.180831945160085e-05,0.025092986815753466,4.777839091664384e-05
1702164558.3449154,122.06145358085632,522.0,-0.00371882427169616,5.0124569875944506e-05,0.025227302847457538,3.103695650161144e-05
1702164563.7916918,127.508229970932,523.0,-0.003715260143586021,2.501023186348035e-05,0.025363687525458513,4.939396934115365e-05
1702164569.2415018,132.95803999900818,524.0,-0.0037524977841051706,4.638058830946339e-05,0.025523981096913697,3.834808362566822e-05
1702164574.68893,138.40546822547913,525.0,-0.0037311313940658467,2.2563063777790626e-05,0.025671564431554342,2.695545194487915e-05
1702164580.1314363,143.8479745388031,526.0,-0.003751793060915537,1.2955960817548992e-05,0.02579946658378305,2.632117310587703e-05
