#Procedure: <__main__.ds345_sr830_fsweep>
#Parameters:
#	Buffer measure time (s): 3
#	Delay (s): 1
#	Drive Amplitude (Vpp): 5
#	DS345 addr: 2::16
#	stop frequency (Hz): 1400
#	start frequency (Hz): 500
#	Frequency Step (Hz): 0.01
#	SR830 addr.: 2::25
#Data:
UTC,timestamp,f,X_sr,sigma_xsr,Y_sr,sigma_ysr
1702234814.501784,693.053629398346,501.29,0.000908663952685743,2.9798602131949615e-05,0.009662837548109104,2.3201273757228905e-05
1702234819.868477,698.4203224182129,501.3,0.0009317053369728916,4.8052803574198156e-05,0.009674971043026271,2.8887973108845978e-05
1702234825.2241774,703.7760226726532,501.31,0.000930888266608099,4.097622135373099e-05,0.009668475333626171,4.0718806355635745e-05
1702234830.5779955,709.1298408508301,501.32,0.000893740730489639,2.7075350946375907e-05,0.009682191246971089,2.9354206948061447e-05
1702234835.9326947,714.4845399856567,501.33,0.000923931917404746,1.824199128918048e-05,0.009674765846946022,3.731980112362119e-05
1702234841.2923925,719.8442378044128,501.34,0.000939835187102577,3.092484504139255e-05,0.00967958749058735,2.9931887118788905e-05
1702234846.646097,725.1979422569275,501.35,0.0009169980704066265,2.5663489501969352e-05,0.009676891158383534,3.1554523343504603e-05
1702234852.00279,730.5546352863312,501.36,0.0009183462365085341,3.2756472190674435e-05,0.009688125875899432,2.4196183813927732e-05
1702234857.3659222,735.9177675247192,501.37,0.0008871750020917001,4.7755683406163155e-05,0.009668883868808568,2.329904476729978e-05
1702234862.7197778,741.271623134613,501.38,0.0008939975396377175,4.629711323127339e-05,0.009648252842097556,2.459761801395754e-05
1702234868.0745757,746.6264209747314,501.39,0.0009120186382436498,3.8848181594293827e-05,0.009671909923859459,2.2573077503454262e-05
1702234873.4299898,751.9818351268768,501.4,0.0009134465997869319,3.438364769240981e-05,0.009677132183217748,2.301647512829917e-05
1702234878.7917619,757.3436071872711,501.41,0.0009131578396921017,3.7225783208514316e-05,0.009690699647548527,4.531784121689478e-05
1702234884.148491,762.7003362178802,501.42,0.0008879920724564926,3.7961514739994265e-05,0.00968281491852828,3.980248232265411e-05
1702234889.5029259,768.0547711849213,501.43,0.0009615692588060575,2.9344886215506892e-05,0.009681180777798695,2.6832085704130733e-05
1702234894.8572588,773.4091041088104,501.44,0.00090788773583919,3.372343484449723e-05,0.009670354595465194,5.177264352594538e-05
1702234900.2125006,778.7643458843231,501.45,0.000869322014620984,4.187698849569327e-05,0.009682202115754686,1.8414652538141685e-05
1702234905.5648694,784.1167147159576,501.46,0.0009315205130347593,2.352706765761534e-05,0.009675581824970756,3.090615734721942e-05
1702234910.925671,789.477516412735,501.47,0.0009119730876631526,4.7252140653198345e-05,0.009675910673945784,3.4056400430601946e-05
1702234916.282345,794.8341903686523,501.48,0.0008956050105772453,3.2016447905924535e-05,0.009655049914648961,2.618350538729218e-05
1702234921.6320121,800.1838574409485,501.49,0.0009129944256191432,3.384644334748891e-05,0.009681548459462851,2.807412634251029e-05
1702234926.988031,805.5398762226105,501.5,0.0009247478954294786,3.103774903237071e-05,0.00966244457877256,2.940406560582641e-05
1702234932.3442972,810.8961424827576,501.51,0.0009108762690090241,2.752798344138492e-05,0.00971597273719502,3.3193636024205476e-05
1702234937.7053342,816.2571794986725,501.52,0.0009449010233642905,2.097715781584907e-05,0.009672928367114291,2.8400453830728598e-05
1702234943.0590353,821.610880613327,501.53,0.0009156089415524733,2.733209716323391e-05,0.009668523615056818,3.1308471784254966e-05
1702234948.4143689,826.9662141799927,501.54,0.0009154864902317604,3.2649195281628066e-05,0.009695234388073126,2.061285709652449e-05
1702234953.7705035,832.3223488330841,501.55,0.0009062944486278447,4.265897691775132e-05,0.009669047282881526,2.5431241272400023e-05
1702234959.1262398,837.6780850887299,501.56,0.0008711381392045455,4.564636791073432e-05,0.009677499373328877,3.322423646188361e-05
1702234964.4830666,843.0349118709564,501.57,0.0009196535490922021,2.4850963777375904e-05,0.009679832611696786,1.9480575119134275e-05
1702234969.8389404,848.3907856941223,501.58,0.0009241882896168005,1.4465376447634327e-05,0.00967615579505522,2.146384907708455e-05
1702234975.1940136,853.7458589076996,501.59,0.0009344833762131861,4.059479071130213e-05,0.009704263015604083,4.8309522838227744e-05
1702234980.5492928,859.1011381149292,501.6,0.0009311941218248663,2.5612353106005188e-05,0.009679784111798128,2.7644680375661225e-05
1702234985.9049857,864.4568309783936,501.61,0.0009062127415913655,3.903895167747753e-05,0.009655933303526607,3.0499114624813348e-05
1702234991.264909,869.8167543411255,501.62,0.000885784944748496,3.522424594312607e-05,0.009653632016105447,2.458474895285387e-05
1702234996.6252532,875.1770985126495,501.63,0.000910298093415328,5.682576067247239e-05,0.009690168551811412,3.737103354336479e-05
1702235001.9789543,880.5307996273041,501.64,0.0009045116404161097,4.732159012176041e-05,0.009670849152427306,2.623172644483128e-05
1702235007.3356535,885.8874988555908,501.65,0.0009165065173796791,4.2125176703732464e-05,0.009678682541464739,3.155913027246322e-05
1702235012.6933882,891.2452335357666,501.66,0.000914874561330214,3.950833810241628e-05,0.009681171274440174,3.252273862385817e-05
1702235018.0520864,896.6039316654205,501.67,0.0009198112283798463,2.8974315719191124e-05,0.009668931604069184,2.698322245851682e-05
1702235023.4111152,901.9629604816437,501.68,0.000905694808551972,4.077529224138735e-05,0.009684516784341577,4.130670646621082e-05
1702235028.7679663,907.3198115825653,501.69,0.00093186875104585,3.0697008471726455e-05,0.009681466752426373,4.8557014486227975e-05
1702235034.1206722,912.6725175380707,501.7,0.0008799915007728944,3.7322477167890276e-05,0.009700632350330047,2.6226141756199067e-05
1702235039.4773815,918.0292267799377,501.71,0.0009174856910093582,2.1663256109249167e-05,0.009658609482056317,4.498021039394877e-05
1702235044.8392384,923.3910837173462,501.72,0.0008911786468791834,2.8125325652397978e-05,0.009665901561977075,3.615464812139185e-05
1702235050.2005985,928.7524437904358,501.73,0.000897167838193516,3.6793371148044744e-05,0.009685373561267547,3.0321544673947844e-05
1702235055.5674605,934.1193058490753,501.74,0.0009387321421101071,2.689328490237574e-05,0.009690985622176206,3.305819642379075e-05
1702235060.922338,939.4741833209991,501.75,0.0009577542065299131,4.2910728053718185e-05,0.009661873394155248,3.2214162396996404e-05
1702235066.2778847,944.8297300338745,501.76,0.0009328492354836011,2.4850762294238255e-05,0.009672111296749499,1.7827400628961636e-05
1702235071.6325827,950.1844279766083,501.77,0.0009397943335843373,4.578879383014998e-05,0.009667208874560743,3.2938476857294634e-05
1702235076.987285,955.5391302108765,501.78,0.0009089090737951807,3.856433632831548e-05,0.009672397271377175,3.869153870091081e-05
1702235082.353706,960.9055511951447,501.79,0.0009289501822568516,1.8814045147213523e-05,0.009688311082156583,3.5323909224587994e-05
1702235087.7096329,966.2614781856537,501.8,0.0009228711459725936,1.7596391574385898e-05,0.00967272590188419,2.95125557596334e-05
1702235093.0763226,971.6281678676605,501.81,0.0009153233492438168,2.426691071157571e-05,0.0097004691547251,3.146891481423589e-05
1702235098.4350245,976.9868698120117,501.82,0.0009016185279825738,3.316488664660904e-05,0.009655295364338975,3.982746351344777e-05
1702235103.7901335,982.3419787883759,501.83,0.0009119322341449129,2.6034110848520004e-05,0.009679628344105589,2.4238774875367295e-05
1702235109.1430295,987.6948747634888,501.84,0.0009356272747238956,5.4150687324577687e-05,0.00965327782484103,4.130094705633838e-05
1702235114.4968889,993.0487341880798,501.85,0.0008946383063168449,3.099406357739275e-05,0.00965371361390792,2.220791042435109e-05
1702235119.8545873,998.4064326286316,501.86,0.0009281750031333556,5.360093747223491e-05,0.009652122456759692,3.765904339842579e-05
1702235125.2112868,1003.7631320953369,501.87,0.0009275791316306894,3.213928389894528e-05,0.009664880224021084,2.8668692629350657e-05
1702235130.5643318,1009.1161770820618,501.88,0.0009352860437960791,2.178875852290976e-05,0.009695140030684484,2.8780044634131266e-05
1702235135.917334,1014.469179391861,501.89,0.0009147909946799598,2.834504106752944e-05,0.009704303485778318,3.0740416591634284e-05
