#Procedure: <__main__.ds345_sr830_fsweep>
#Parameters:
#	Buffer measure time (s): 3
#	Delay (s): 1
#	Drive Amplitude (Vpp): 5
#	DS345 addr: 2::16
#	stop frequency (Hz): 1280
#	start frequency (Hz): 1270
#	Frequency Step (Hz): 0.1
#	SR830 addr.: 2::25
#Data:
UTC,timestamp,f,X_sr,sigma_xsr,Y_sr,sigma_ysr
1702162213.4059417,197.83298802375793,1273.6,0.028980260233642904,2.2259511883264015e-05,0.047614663161107976,1.4332039273937122e-05
1702162218.8427095,203.2697558403015,1273.7,0.030865572353097843,2.798157030907308e-05,0.04885788779845212,2.162363896907632e-05
1702162224.2809012,208.7079474925995,1273.8,0.032971240430471886,2.3140912758087044e-05,0.05008982463055346,1.2635110510716733e-05
1702162229.7172742,214.14432048797607,1273.9,0.035336611742641834,1.5696853669417633e-05,0.051324558768042906,2.5129794585753778e-05
1702162235.1559424,219.58298873901367,1274.0,0.037932574430251505,1.7137845444821192e-05,0.05256841526949469,2.394373078927753e-05
1702162240.6119325,225.03897881507874,1274.1,0.04089158350524494,2.54269258434098e-05,0.05373696119111864,2.0131034880683493e-05
1702162246.0488636,230.475909948349,1274.2,0.044177074508973395,1.570061219654448e-05,0.054816821811987534,1.1431888254459816e-05
1702162251.4867198,235.91376614570618,1274.3,0.04788634927078104,1.981752017930285e-05,0.05578515232806225,2.0306068534396184e-05
1702162256.9227223,241.34976863861084,1274.4,0.05205044261911974,1.9521911865678684e-05,0.0565622095118232,1.107489161274348e-05
1702162262.3690708,246.79611706733704,1274.5,0.05667193815669912,1.4467870825006056e-05,0.05703032590488699,2.3155800444638317e-05
1702162267.8079793,252.23502564430237,1274.6,0.061838775593912106,1.607851961736956e-05,0.05709821504442248,1.9316776204937374e-05
1702162273.2457979,257.67284417152405,1274.7,0.06752011096142382,1.886860440389326e-05,0.056626264988338774,2.243539404953048e-05
1702162278.6830566,263.110102891922,1274.8,0.07375884151841743,2.299341839963835e-05,0.05545073564113224,2.870972092539849e-05
1702162284.1185846,268.54563093185425,1274.9,0.08042789398030163,1.6194029063199504e-05,0.053335587608622996,2.961522518170627e-05
1702162289.5582223,273.9852685928345,1275.0,0.08741325163936998,1.941023160690648e-05,0.050014899278101994,1.8479862173379342e-05
1702162294.9969785,279.42402482032776,1275.1,0.0944700943258712,3.618641744475863e-05,0.04535069395420223,2.6370336853027764e-05
1702162300.443742,284.87078833580017,1275.2,0.10126857936302501,3.1299471149130276e-05,0.03913193055424824,1.4471101029623316e-05
1702162305.8831143,290.31016063690186,1275.3,0.10732072432410908,6.088657057937062e-05,0.03128218013335039,2.2654917077002026e-05
1702162311.3237734,295.75081968307495,1275.4,0.11215459854207574,5.956837546242013e-05,0.02185485962240454,4.741986784137751e-05
1702162316.7679944,301.1950407028198,1275.5,0.1152274595862404,4.700380926295917e-05,0.011222390567555147,4.993073813148024e-05
1702162322.2108471,306.63789343833923,1275.6,0.11614424149620342,2.9607979003608e-05,-0.00011393093170329212,7.787617117815802e-05
1702162327.655852,312.0828983783722,1275.7,0.11470113336083723,2.808688044555095e-05,-0.011479719437379889,8.778345278786922e-05
1702162333.0967352,317.52378153800964,1275.8,0.11109453479608539,5.012692560048672e-05,-0.022135702641294344,5.8460899267086055e-05
1702162338.538073,322.96511936187744,1275.9,0.10564727579208619,6.265174691348318e-05,-0.03156522251067952,3.2717785603388466e-05
1702162343.984899,328.4119453430176,1276.0,0.09884491375332058,5.777914723912398e-05,-0.03936433600613391,2.7355999022641893e-05
1702162349.4204712,333.84751749038696,1276.1,0.09131289358279472,4.935716035062582e-05,-0.045427079819930764,1.862010300315076e-05
1702162354.8561816,339.2832279205322,1276.2,0.08353508843315972,2.75121071821716e-05,-0.04975889070605338,2.4418394256692904e-05
1702162360.2902582,344.7173044681549,1276.3,0.0758916477468562,3.14635388939102e-05,-0.05265043126070563,3.0307755624672817e-05
1702162365.7280512,350.1550974845886,1276.4,0.06865300469220004,2.500198811199191e-05,-0.05422134195419556,2.3428311663798197e-05
1702162371.165719,355.5927653312683,1276.5,0.06195462595826012,2.6784159008369368e-05,-0.05486112745251841,2.232661124356151e-05
1702162376.6038167,361.0308630466461,1276.6,0.05589137147548527,2.6171609252255082e-05,-0.05470926471184216,1.4156259887882736e-05
1702162382.0477586,366.47480487823486,1276.7,0.05045497098708535,2.068820872370821e-05,-0.05404130660276362,2.6144385091234012e-05
1702162387.492933,371.91997933387756,1276.8,0.045599779343222555,2.057705789776602e-05,-0.05297553730520973,1.624680175685716e-05
1702162392.9315207,377.3585669994354,1276.9,0.04136296644567806,2.3075205358251554e-05,-0.05161951442453313,2.1670830481906027e-05
1702162398.3684142,382.7954604625702,1277.0,0.03759045524393174,1.0495809751000118e-05,-0.05012725381290212,2.7441050643518286e-05
1702162403.8059247,388.23297095298767,1277.1,0.03427878803110378,2.5974469154173192e-05,-0.048523296009410515,2.1912798919863756e-05
1702162409.242481,393.6695272922516,1277.2,0.03135030560065784,2.608146406002018e-05,-0.046887317335749246,1.3774505991328095e-05
1702162414.6790452,399.1060914993286,1277.3,0.02878983177174845,1.32513158445993e-05,-0.045255566536981255,1.6638005964907596e-05
1702162420.1123438,404.5393900871277,1277.4,0.026530719695881725,2.003415858406618e-05,-0.043622429995613304,1.4286899093295932e-05
1702162425.554691,409.9817373752594,1277.5,0.024514000418993685,1.745642557932013e-05,-0.04203120260991884,1.5139150272299018e-05
1702162430.9874358,415.4144821166992,1277.6,0.022722305461047167,2.0459649820140102e-05,-0.04049837653012199,1.8422048009148442e-05
1702162436.4236882,420.8507344722748,1277.7,0.021123985688849146,1.642231401069922e-05,-0.039011984624696704,1.5068103158477156e-05
1702162441.8638568,426.29090309143066,1277.8,0.019736437874044326,1.800665815176096e-05,-0.03758829290216619,1.834638855720951e-05
1702162447.2990403,431.7260866165161,1277.9,0.018467873773740796,7.447395802449627e-06,-0.03622053521704004,1.9272622873296718e-05
1702162452.7296355,437.15668177604675,1278.0,0.017351864493466953,1.466774050583658e-05,-0.03493415098139309,2.7708002019651e-05
1702162458.1798308,442.60687708854675,1278.1,0.016344024412753434,1.3998958038020667e-05,-0.033668988511645445,1.4328297199654624e-05
1702162463.612951,448.03999733924866,1278.2,0.015404554415578982,1.6567776505376115e-05,-0.032485063136661226,2.0907254466375243e-05
1702162469.0468302,453.47387647628784,1278.3,0.014578588197189801,1.1249183347092593e-05,-0.031364103876443276,1.7768057644669518e-05
1702162474.48139,458.90843629837036,1278.4,0.013858345174917268,1.8862469435611585e-05,-0.030284411146557683,2.284324867773843e-05
1702162479.9115365,464.33858275413513,1278.5,0.013164744657628676,1.7484150039531313e-05,-0.02929023497882374,1.6314698963944645e-05
1702162485.3469722,469.77401852607727,1278.6,0.012553526118477399,1.9131930664695713e-05,-0.028298964474927933,2.136266418778019e-05
1702162490.782599,475.20964527130127,1278.7,0.0119890631201433,3.014993944345288e-05,-0.02736494502919243,1.8938700978581852e-05
1702162496.2175057,480.6445519924164,1278.8,0.011494702833859042,2.8128667757876208e-05,-0.026476742749545663,1.66167863139596e-05
1702162501.6519217,486.0789680480957,1278.9,0.011013102403936539,1.6244224193156446e-05,-0.025646291314599348,1.81235199056793e-05
1702162507.0888224,491.51586866378784,1279.0,0.01056663993212433,1.483658526274902e-05,-0.024809361142486615,2.168681704864992e-05
1702162512.5468984,496.97394466400146,1279.1,0.010182742766518007,1.1771751275166202e-05,-0.024075615214791526,1.538712318709073e-05
1702162517.9978638,502.42491006851196,1279.2,0.009834238552154704,1.1732730323580739e-05,-0.023321814715543534,2.3614608804756897e-05
1702162523.4504323,507.87747859954834,1279.3,0.009484144259328982,2.855837717606944e-05,-0.02262224761676916,1.956340795995927e-05
1702162528.89876,513.3258063793182,1279.4,0.009188136952446106,2.4455078871890385e-05,-0.021961966937876002,2.5429124159701468e-05
1702162534.3511736,518.7782199382782,1279.5,0.008921938568074382,2.0828629506734227e-05,-0.021301055050279242,1.7974874858268438e-05
1702162539.8016846,524.2287309169769,1279.6,0.008656047882243273,1.932637481191653e-05,-0.02069514065502799,3.439778687900051e-05
1702162545.2545462,529.681592464447,1279.7,0.00838477608350067,2.350615019251517e-05,-0.02009555964744394,2.609235645554018e-05
1702162550.6998785,535.1269247531891,1279.8,0.008154780989191139,2.0769720346359023e-05,-0.019567803685444904,3.506956287756678e-05
1702162556.1490464,540.5760927200317,1279.9,0.007956906973597515,1.4397213976676155e-05,-0.018987887994033427,1.8792063307053663e-05
1702162561.5969365,546.0239827632904,1280.0,0.0077583783433520445,1.0751312052806613e-05,-0.018459729151176062,1.6788654258188888e-05
