#Procedure: <__main__.ds345_sr830_fsweep>
#Parameters:
#	Buffer measure time (s): 3
#	Delay (s): 1
#	Drive Amplitude (Vpp): 5
#	DS345 addr: 2::16
#	stop frequency (Hz): 1290
#	start frequency (Hz): 1260
#	Frequency Step (Hz): 0.1
#	SR830 addr.: 2::25
#Data:
UTC,timestamp,f,X_sr,sigma_xsr,Y_sr,sigma_ysr
1702162568.515961,2.0290191173553467,1260.0,0.005480784098307292,0.00023514584673734221,0.012672373453776042,0.00022550352503121444
1702162573.9826415,7.495699644088745,1260.1,0.005435943603515625,0.0001895970561025733,0.012620303720076454,0.0001425945660030163
1702162579.4511595,12.96421766281128,1260.2,0.005421956380208333,0.00023461393698325652,0.012836659749348958,0.00014793498079497365
1702162584.9203851,18.433443307876587,1260.3,0.005462310342826894,0.0002673499938260272,0.012727470041435455,0.00012116625582630752
1702162590.3830578,23.896116018295288,1260.4,0.005511705741166429,0.00018912381563575872,0.012746723982987391,0.00017887675603058266
1702162595.8299236,29.342981815338135,1260.5,0.005173973858675217,9.171752480747112e-05,0.012872032940706468,0.00010845922114845338
1702162601.279026,34.79208421707153,1260.6,0.005271727780261672,9.172771226721867e-05,0.012828035367380983,0.00014108912167681324
1702162606.7292836,40.24234175682068,1260.7,0.005558566177818155,0.00010993145163209068,0.012945885952292435,0.00024102848271284353
1702162612.1751852,45.68824338912964,1260.8,0.005462707682726855,0.0002074114369838265,0.012998101545527658,0.00020405771326838592
1702162617.6269455,51.14000368118286,1260.9,0.005537592263585593,0.0001830851844288974,0.013123385877494353,0.00022721270813214636
1702162623.0751026,56.58816075325012,1261.0,0.005518275786211146,0.0002072606539775336,0.013115306589055188,0.000212863852732829
1702162628.525948,62.03900623321533,1261.1,0.005487301582632614,0.00019662208764069885,0.0132270516800274,0.00020027283812483717
1702162633.9740152,67.48707342147827,1261.2,0.005506901058008074,0.00014480528963740615,0.013253044731007363,0.0001392200449794334
1702162639.424407,72.93746519088745,1261.3,0.005528455112069686,0.00013084220030363635,0.01333970054585666,0.0001335467118554903
1702162644.8750865,78.3881447315216,1261.4,0.005506617500182779,0.00010505108384667261,0.013366291229737634,0.00010211621043726493
1702162650.3280354,83.84109354019165,1261.5,0.005538266346636546,8.374914567130198e-05,0.013395531589247615,7.848122081085384e-05
1702162655.777073,89.29013109207153,1261.6,0.005541469961564171,4.733403174270009e-05,0.013443064562139664,4.886066920110873e-05
1702162661.2273986,94.7404568195343,1261.7,0.0055776805724279494,6.775599557784421e-05,0.013506288502874707,7.280525871143287e-05
1702162666.6750581,100.18811631202698,1261.8,0.005592438111822289,4.7792428988817165e-05,0.013575225789224607,4.86014245037694e-05
1702162672.1229386,105.63599681854248,1261.9,0.005584992189458347,4.7475411159378295e-05,0.013647038668872201,4.915703301741897e-05
1702162677.576935,111.0899932384491,1262.0,0.005607513182940968,5.483137344237585e-05,0.013680065379423253,5.412434716483244e-05
1702162683.0290952,116.54215335845947,1262.1,0.005631003150327958,5.913037904627165e-05,0.01374512942717037,6.518514453546202e-05
1702162688.4799843,121.99304246902466,1262.2,0.005614468371533007,6.918936820857023e-05,0.013795119851149389,7.056091688540244e-05
1702162693.9270346,127.44009280204773,1262.3,0.005684235967306727,7.324964616870649e-05,0.013855644338421394,7.424906372733074e-05
1702162699.3750741,132.8881323337555,1262.4,0.00567739300300159,6.906217628244297e-05,0.01390632312779765,6.567289147462013e-05
1702162704.829295,138.34235310554504,1262.5,0.005686513550948586,6.270037217112171e-05,0.013983148168847263,5.840462139909902e-05
1702162710.2815824,143.79464054107666,1262.6,0.005687003793167462,6.03536192183198e-05,0.014045051462359856,5.6402025355048105e-05
1702162715.7301724,149.24323058128357,1262.7,0.005714018714619193,4.661272569180437e-05,0.014111289366043825,4.965007844846107e-05
1702162721.1831243,154.69618248939514,1262.8,0.005712343187855589,5.053821498797757e-05,0.014143365454003513,4.3897599618134885e-05
1702162726.6411078,160.15416598320007,1262.9,0.005741165344973645,3.228045855883211e-05,0.014229545950730003,3.228713084128846e-05
1702162732.0985086,165.61156678199768,1263.0,0.005737641729025477,2.706632684757801e-05,0.014274923996114667,2.675517931931067e-05
1702162737.5478773,171.06093549728394,1263.1,0.005764711349405707,3.2448779373981e-05,0.014345485258867396,2.78350410248595e-05
1702162742.9993336,176.5123918056488,1263.2,0.005773846010100746,3.740750473092967e-05,0.014438271202926022,3.2781792234428955e-05
1702162748.4473815,181.96043968200684,1263.3,0.005819634740132405,3.3394209085471585e-05,0.01447834387680932,2.1440090237108145e-05
1702162753.896215,187.409273147583,1263.4,0.005821115680168591,2.1569864531544315e-05,0.014557364794464315,2.1543123897996914e-05
