#Procedure: <__main__.tek_dual_sr830_fsweep>
#Parameters:
#	Delay (s): 3
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 22800
#	start frequency (Hz): 22700
#	Frequency Step (Hz): 0.1
#	SR830_1 addr.: 0::12
#	SR830_2 addr.: 2::9
#	Tek AFG addr: 0::1
#Data:
UTC,timestamp,f,X_1,Y_1,X_2,Y_2
1717534170.9944232,1148.5116097927094,22737.3,0.00014329,0.000705604,3.56339e-12,4.34712e-11
1717534174.059385,1151.5765717029572,22737.4,0.000146152,0.000707749,4.60079e-12,4.3084e-11
1717534177.124699,1154.6418857574463,22737.5,0.000147701,0.000710014,4.12828e-12,4.44376e-11
1717534180.1866875,1157.7038741111755,22737.6,0.000150324,0.000712279,3.77656e-12,4.42422e-11
1717534183.249998,1160.7671847343445,22737.7,0.000151993,0.000714783,5.75898e-12,4.50415e-11
1717534186.3137202,1163.830906867981,22737.8,0.000154854,0.000717644,4.29171e-12,4.48959e-11
1717534189.3785596,1166.895746231079,22737.9,0.000156046,0.00071967,5.05199e-12,4.56419e-11
1717534192.4402885,1169.9574751853943,22738.0,0.000158668,0.00072277,5.36107e-12,4.55105e-11
1717534195.5072827,1173.0244693756104,22738.1,0.000160218,0.000724677,5.81227e-12,4.49953e-11
1717534198.5728998,1176.0900864601135,22738.2,0.000162841,0.000726823,5.12659e-12,4.60398e-11
1717534201.635869,1179.1530556678772,22738.3,0.000165225,0.000729088,5.52094e-12,4.65905e-11
1717534204.699464,1182.216650724411,22738.4,0.000168086,0.000731353,5.34331e-12,4.71625e-11
1717534207.762521,1185.2797076702118,22738.5,0.000170589,0.000733975,6.14978e-12,4.53755e-11
1717534210.8258557,1188.3430423736572,22738.6,0.000172378,0.000736002,6.66492e-12,4.54927e-11
1717534213.8899534,1191.4071400165558,22738.7,0.000174285,0.000738386,5.7945e-12,4.59013e-11
1717534216.9525352,1194.4697217941284,22738.8,0.000177861,0.000741605,6.00411e-12,4.6221e-11
1717534220.015677,1197.5328636169434,22738.9,0.00018108,0.000743989,7.00243e-12,4.6491e-11
1717534223.0783188,1200.595505475998,22739.0,0.000184179,0.000747565,5.96503e-12,4.54181e-11
1717534226.141542,1203.6587285995483,22739.1,0.000187756,0.000750188,7.54602e-12,4.79832e-11
1717534229.2067378,1206.7239243984222,22739.2,0.00019014,0.000752453,5.5991e-12,4.73366e-11
1717534232.269852,1209.787038564682,22739.3,0.000193478,0.000755075,6.59386e-12,4.83953e-11
1717534235.3335414,1212.8507280349731,22739.4,0.000197054,0.000758056,6.84255e-12,4.72904e-11
1717534238.3970823,1215.9142689704895,22739.5,0.000200749,0.000761274,7.5922e-12,4.81146e-11
1717534241.4601507,1218.977337360382,22739.6,0.000204326,0.000763778,7.84089e-12,4.76812e-11
1717534244.5257652,1222.0429518222809,22739.7,0.000207306,0.000767473,7.49628e-12,4.80365e-11
1717534247.5904753,1225.1076619625092,22739.8,0.000210525,0.000769738,6.46597e-12,4.77487e-11
1717534250.6540859,1228.1712725162506,22739.9,0.00021422,0.000772122,7.65971e-12,4.77842e-11
1717534253.7151566,1231.232343196869,22740.0,0.00021875,0.000776295,9.27619e-12,4.85232e-11
1717534256.7786846,1234.295871257782,22740.1,0.000221373,0.000778321,8.95645e-12,4.87577e-11
1717534259.839927,1237.3571135997772,22740.2,0.000225306,0.000781778,9.26198e-12,4.97276e-11
1717534262.9039645,1240.4211511611938,22740.3,0.000228764,0.000783924,7.67747e-12,4.83953e-11
1717534265.9695518,1243.4867384433746,22740.4,0.00023234,0.000787262,9.30461e-12,4.96423e-11
1717534269.0365527,1246.553739309311,22740.5,0.000236631,0.000790481,9.07724e-12,5.0193e-11
1717534272.0993414,1249.6165280342102,22740.6,0.000240565,0.000793222,9.44317e-12,4.99905e-11
1717534275.1627357,1252.6799223423004,22740.7,0.000245215,0.000795964,8.6296e-12,4.96032e-11
1717534278.2250094,1255.7421960830688,22740.8,0.000249149,0.000799183,9.05948e-12,5.1241e-11
1717534281.288018,1258.805204629898,22740.9,0.000253679,0.000802163,9.8162e-12,5.20013e-11
1717534284.3525555,1261.869742155075,22741.0,0.000259401,0.000805382,1.21042e-11,5.13938e-11
1717534287.4146528,1264.931839466095,22741.1,0.000263574,0.000808243,9.21224e-12,5.17277e-11
1717534290.475893,1267.993079662323,22741.2,0.0002687,0.000811461,1.00969e-11,5.0431e-11
1717534293.5379333,1271.0551199913025,22741.3,0.000274898,0.000815038,1.0985e-11,5.20901e-11
1717534296.599978,1274.1171646118164,22741.4,0.000280263,0.00081766,1.10348e-11,5.18734e-11
1717534299.6620598,1277.1792464256287,22741.5,0.000285508,0.000820879,1.2161e-11,5.19835e-11
1717534302.7325945,1280.2497811317444,22741.6,0.000291469,0.000823978,1.2129e-11,5.18094e-11
1717534305.7962701,1283.313456773758,22741.7,0.000298025,0.000827197,1.28538e-11,5.3703e-11
1717534308.8603034,1286.3774900436401,22741.8,0.000303628,0.000830535,1.32268e-11,5.24987e-11
1717534311.9232676,1289.4404542446136,22741.9,0.000309827,0.000833515,1.35892e-11,5.15501e-11
1717534314.9873302,1292.504516839981,22742.0,0.000315549,0.000836734,1.30669e-11,5.28788e-11
1717534318.0507479,1295.567934513092,22742.1,0.000323417,0.000840191,1.43957e-11,5.30529e-11
1717534321.1119914,1298.6291780471802,22742.2,0.000329139,0.000842933,1.3511e-11,5.41791e-11
1717534324.17504,1301.6922266483307,22742.3,0.000335099,0.000845794,1.49926e-11,5.34934e-11
1717534327.2385867,1304.755773305893,22742.4,0.000343325,0.000848655,1.46089e-11,5.3799e-11
1717534330.3016644,1307.81885099411,22742.5,0.000351312,0.000851873,1.66588e-11,5.48577e-11
1717534333.369155,1310.8863415718079,22742.6,0.000359895,0.00085545,1.54295e-11,5.57103e-11
1717534336.4339745,1313.951161146164,22742.7,0.000367882,0.000858191,1.66908e-11,5.51206e-11
1717534339.4982216,1317.0154082775116,22742.8,0.000375392,0.000860218,1.71562e-11,5.42359e-11
1717534342.56515,1320.0823366641998,22742.9,0.000383617,0.000863079,1.75256e-11,5.44527e-11
1717534345.6256976,1323.1428842544556,22743.0,0.000391128,0.000865344,1.7817e-11,5.4609e-11
1717534348.6866314,1326.2038180828094,22743.1,0.000401737,0.000868324,1.84209e-11,5.59519e-11
1717534351.7513757,1329.2685623168945,22743.2,0.000409605,0.00087047,1.87584e-11,5.58027e-11
1717534354.8125749,1332.329761505127,22743.3,0.000419619,0.000872854,1.91137e-11,5.56748e-11
1717534357.8745472,1335.3917338848114,22743.4,0.000429871,0.000875238,1.99557e-11,5.48293e-11
1717534360.9396,1338.4567866325378,22743.5,0.000439407,0.000876907,2.08972e-11,5.55611e-11
1717534364.0027125,1341.5198991298676,22743.6,0.000447633,0.000879172,2.0819e-11,5.59697e-11
1717534367.0668437,1344.5840303897858,22743.7,0.000460746,0.000880245,2.11707e-11,5.59697e-11
1717534370.1351314,1347.6523180007935,22743.8,0.000471594,0.000882391,2.14088e-11,5.62859e-11
