#Procedure: <__main__.tek_dual_sr830_fsweep>
#Parameters:
#	Delay (s): 3
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 21850
#	start frequency (Hz): 21650
#	Frequency Step (Hz): 0.2
#	SR830_1 addr.: 0::12
#	SR830_2 addr.: 2::9
#	Tek AFG addr: 0::1
#Data:
UTC,timestamp,f,X_1,Y_1,X_2,Y_2
1717520607.2100627,149.98826336860657,21659.4,2.2173e-05,0.000412347,1.41754e-12,-7.03085e-12
1717520610.2722204,153.05042099952698,21659.6,2.1577e-05,0.000412704,1.22214e-12,-8.15709e-12
1717520613.3348525,156.1130530834198,21659.8,2.16962e-05,0.000413062,1.71952e-12,-7.75918e-12
1717520616.399976,159.17817664146423,21660.0,2.2173e-05,0.000412943,1.47794e-12,-8.16419e-12
1717520619.4637394,162.2419400215149,21660.2,2.18154e-05,0.000412943,8.9884e-13,-8.66157e-12
1717520622.5270941,165.30529475212097,21660.4,2.20538e-05,0.000413539,2.77113e-13,-7.92261e-12
1717520625.5891178,168.36731839179993,21660.6,2.12194e-05,0.000413062,6.35939e-13,-7.05216e-12
1717520628.6522143,171.43041491508484,21660.8,2.18154e-05,0.0004133,1.45662e-12,-7.67036e-12
1717520631.7170522,174.4952528476715,21661.0,2.19346e-05,0.00041342,2.94877e-13,-8.38446e-12
1717520634.7810524,177.55925297737122,21661.2,2.1577e-05,0.000414373,4.54751e-13,-7.85511e-12
1717520637.8444428,180.62264347076416,21661.4,2.14578e-05,0.000413181,1.67689e-12,-8.29209e-12
1717520640.9071915,183.68539214134216,21661.6,2.20538e-05,0.000414373,1.21859e-12,-7.0948e-12
1717520643.9703147,186.74851536750793,21661.8,2.2173e-05,0.000414373,2.42652e-12,-7.65971e-12
1717520647.0350518,189.81325244903564,21662.0,2.19346e-05,0.000414373,1.07648e-12,-7.99011e-12
1717520650.0974724,192.8756730556488,21662.2,2.25307e-05,0.000414612,7.85153e-13,-9.16606e-12
1717520653.1614256,195.93962621688843,21662.4,2.30075e-05,0.000415089,9.30818e-13,-8.35249e-12
1717520656.225002,199.00320267677307,21662.6,2.20538e-05,0.000414612,8.84629e-13,-1.05339e-11
1717520659.288671,202.0668716430664,21662.8,2.26499e-05,0.00041485,1.45307e-12,-8.46972e-12
1717520662.3524904,205.13069105148315,21663.0,2.25307e-05,0.000415089,-3.48168e-13,-8.80013e-12
1717520665.414789,208.1929895877838,21663.2,2.2173e-05,0.000415565,6.18176e-13,-7.49983e-12
1717520668.4780486,211.25624918937683,21663.4,2.22923e-05,0.000415089,5.15147e-13,-8.86763e-12
1717520671.5398383,214.3180389404297,21663.6,2.25307e-05,0.000416281,6.46597e-13,-8.26011e-12
1717520674.6027148,217.3809154033661,21663.8,2.28883e-05,0.000416281,1.59873e-12,-7.10901e-12
1717520677.66819,220.4463906288147,21664.0,2.27691e-05,0.000416161,1.20438e-12,-8.33117e-12
1717520680.7303,223.5085005760193,21664.2,2.27691e-05,0.000416161,1.83677e-12,-7.60642e-12
1717520683.7929444,226.57114505767822,21664.4,2.31267e-05,0.000417234,4.2988e-13,-6.97756e-12
1717520686.8548515,229.633052110672,21664.6,2.18154e-05,0.000416161,7.35415e-13,-8.02208e-12
1717520689.9181738,232.69637441635132,21664.8,2.31267e-05,0.000416519,9.98319e-13,-8.87473e-12
1717520692.9790835,235.7572841644287,21665.0,2.22923e-05,0.000416758,1.97888e-12,-7.60642e-12
1717520696.0446537,238.8228542804718,21665.2,2.25307e-05,0.000416281,1.97532e-12,-9.26909e-12
1717520699.1107788,241.88897943496704,21665.4,2.27691e-05,0.000416996,6.18176e-13,-8.32762e-12
1717520702.171838,244.95003867149353,21665.6,2.22923e-05,0.000416519,-1.74084e-13,-8.53012e-12
1717520705.2374732,248.01567387580872,21665.8,2.18154e-05,0.000417592,7.74495e-13,-7.28667e-12
1717520708.2984734,251.0766739845276,21666.0,2.22923e-05,0.00041795,-1.10135e-13,-8.58696e-12
1717520711.363475,254.1416757106781,21666.2,2.22923e-05,0.00041783,1.67689e-12,-6.89585e-12
1717520714.4296978,257.2078983783722,21666.4,2.24115e-05,0.000417473,6.03965e-13,-6.79637e-12
1717520717.4963882,260.2745888233185,21666.6,2.25307e-05,0.000418069,3.87248e-13,-7.3222e-12
1717520720.5615168,263.3397173881531,21666.8,2.22923e-05,0.000418188,3.55274e-15,-7.66681e-12
1717520723.624524,266.4027247428894,21667.0,2.27691e-05,0.000417234,-1.11556e-12,-8.03985e-12
1717520726.6885242,269.4667248725891,21667.2,2.2173e-05,0.00041783,1.19017e-12,-8.84276e-12
1717520729.753488,272.53168869018555,21667.4,2.20538e-05,0.000419023,1.49925e-12,-7.46431e-12
1717520732.8182602,275.5964608192444,21667.6,2.31267e-05,0.000418426,1.87229e-12,-8.29564e-12
1717520735.8807516,278.65895223617554,21667.8,2.20538e-05,0.000418426,1.04806e-12,-8.87118e-12
1717520738.9427524,281.7209529876709,21668.0,2.22923e-05,0.000418665,1.01608e-12,-7.43944e-12
1717520742.0067499,284.78495049476624,21668.2,2.25307e-05,0.000419261,6.46597e-13,-7.82313e-12
1717520745.0727491,287.8509497642517,21668.4,2.22923e-05,0.000419261,4.86725e-13,-5.86201e-12
1717520748.1357498,290.9139504432678,21668.6,2.25307e-05,0.000419619,1.0374e-12,-7.34351e-12
1717520751.2017503,293.9799509048462,21668.8,2.25307e-05,0.000419738,-9.2371e-14,-7.46786e-12
1717520754.2667487,297.0449492931366,21669.0,2.27691e-05,0.000419976,4.72514e-13,-8.53723e-12
1717520757.328259,300.10645961761475,21669.2,2.32459e-05,0.000420095,8.13575e-13,-5.9899e-12
1717520760.393293,303.17149353027344,21669.4,2.28883e-05,0.000420215,1.13688e-13,-8.20682e-12
1717520763.454293,306.2324936389923,21669.6,2.33651e-05,0.000421049,1.81189e-13,-6.45176e-12
1717520766.5163062,309.2945067882538,21669.8,2.32459e-05,0.00042093,9.94767e-13,-7.38615e-12
1717520769.5822923,312.3604929447174,21670.0,2.22923e-05,0.000420572,-3.55273e-13,-7.95103e-12
1717520772.6450067,315.42320728302,21670.2,2.33651e-05,0.000421287,1.52768e-13,-8.18551e-12
1717520775.7070053,318.48520588874817,21670.4,2.25307e-05,0.000421287,2.80666e-13,-7.80181e-12
1717520778.7680032,321.54620385169983,21670.6,2.28883e-05,0.000420811,4.65409e-13,-7.23691e-12
1717520781.829008,324.6072087287903,21670.8,2.31267e-05,0.00042248,1.02674e-12,-7.33286e-12
1717520784.894034,327.6722345352173,21671.0,2.33651e-05,0.000422003,2.91324e-13,-7.34351e-12
1717520787.9580045,330.7362051010132,21671.2,2.27691e-05,0.000422122,8.17128e-13,-7.33286e-12
1717520791.0270073,333.8052079677582,21671.4,2.34843e-05,0.00042248,1.26477e-12,-7.47497e-12
1717520794.094042,336.8722426891327,21671.6,2.26499e-05,0.000422718,4.97383e-13,-8.05406e-12
1717520797.1560035,339.9342041015625,21671.8,2.28883e-05,0.000422241,5.96859e-13,-7.64905e-12
1717520800.2170048,342.99520540237427,21672.0,2.25307e-05,0.00042248,1.61649e-12,-7.06993e-12
1717520803.2820354,346.06023597717285,21672.2,2.32459e-05,0.000423791,9.48581e-13,-8.34893e-12
1717520806.3505647,349.12876534461975,21672.4,2.3842e-05,0.000422837,1.58096e-12,-7.18717e-12
1717520809.414611,352.1928117275238,21672.6,2.28883e-05,0.000423195,-1.98953e-13,-7.93682e-12
1717520812.4795797,355.2577803134918,21672.8,2.3842e-05,0.000423791,-4.61856e-13,-8.03985e-12
1717520815.544265,358.32246565818787,21673.0,2.33651e-05,0.000423791,1.91847e-13,-7.6455e-12
1717520818.6112316,361.38943219184875,21673.2,2.39612e-05,0.000423672,7.42521e-13,-5.89753e-12
1717520821.6749165,364.4531171321869,21673.4,2.36036e-05,0.000424387,1.3678e-12,-6.88163e-12
1717520824.7407224,367.5189230442047,21673.6,2.4438e-05,0.000424864,2.70008e-12,-6.28123e-12
1717520827.8026948,370.58089542388916,21673.8,2.34843e-05,0.000425221,1.65557e-12,-6.92782e-12
1717520830.8676891,373.6458897590637,21674.0,2.3842e-05,0.000424506,3.55273e-13,-8.00787e-12
1717520833.9306893,376.7088899612427,21674.2,2.34843e-05,0.000424864,1.27543e-12,-6.60452e-12
1717520836.995137,379.77333760261536,21674.4,2.43188e-05,0.000425102,7.31862e-13,-8.22103e-12
1717520840.0573988,382.83559942245483,21674.6,2.34843e-05,0.000425698,6.7502e-14,-8.1109e-12
1717520843.120397,385.89859771728516,21674.8,2.3842e-05,0.000425102,8.77524e-13,-7.06638e-12
1717520846.1854882,388.96368885040283,21675.0,2.4438e-05,0.000425817,1.48149e-12,-6.95979e-12
1717520849.2524903,392.030690908432,21675.2,2.37228e-05,0.00042546,-5.93307e-13,-7.2298e-12
1717520852.3144565,395.0926570892334,21675.4,2.3842e-05,0.000426652,4.97383e-13,-7.67392e-12
1717520855.3794577,398.15765833854675,21675.6,2.46764e-05,0.000426771,4.72514e-13,-7.80537e-12
1717520858.4434557,401.22165632247925,21675.8,2.45572e-05,0.000426175,1.88295e-12,-7.26177e-12
1717520861.5064564,404.28465700149536,21676.0,2.40804e-05,0.00042689,1.49215e-12,-6.59031e-12
1717520864.575456,407.35365653038025,21676.2,2.47956e-05,0.00042701,1.68755e-12,-6.95979e-12
1717520867.6404839,410.41868448257446,21676.4,2.39612e-05,0.000427486,6.25281e-13,-7.34707e-12
1717520870.7044556,413.48265624046326,21676.6,2.51533e-05,0.000428082,5.29358e-13,-7.66326e-12
1717520873.765462,416.5436625480652,21676.8,2.43188e-05,0.000428082,1.62715e-12,-6.24925e-12
1717520876.8294837,419.6076843738556,21677.0,2.3842e-05,0.000428321,2.52955e-12,-7.54957e-12
1717520879.892457,422.6706576347351,21677.2,2.45572e-05,0.000428559,-3.48168e-13,-7.18717e-12
1717520882.9544542,425.7326548099518,21677.4,2.45572e-05,0.000428321,8.9884e-13,-7.11256e-12
1717520886.0174894,428.79569005966187,21677.6,2.46764e-05,0.000428559,1.05161e-12,-7.95458e-12
1717520889.0801327,431.8583333492279,21677.8,2.49149e-05,0.000429275,2.31638e-12,-6.84966e-12
1717520892.144135,434.9223356246948,21678.0,2.55109e-05,0.000429155,1.33227e-12,-6.99532e-12
1717520895.209133,437.98733353614807,21678.2,2.53917e-05,0.000429155,1.46017e-12,-6.62584e-12
1717520898.2711208,441.04932141304016,21678.4,2.47956e-05,0.000429632,1.01608e-12,-6.33452e-12
1717520901.3340967,444.11229729652405,21678.6,2.49149e-05,0.000429513,7.99364e-13,-6.38781e-12
1717520904.3980947,447.17629528045654,21678.8,2.53917e-05,0.000430824,6.8923e-13,-6.25991e-12
1717520907.4617267,450.2399272918701,21679.0,2.50341e-05,0.000430586,1.25767e-12,-6.04319e-12
1717520910.524728,453.30292868614197,21679.2,2.52725e-05,0.000431182,-3.55274e-14,-6.36649e-12
1717520913.5897574,456.36795806884766,21679.4,2.47956e-05,0.00043142,-4.08564e-13,-6.54057e-12
1717520916.6537647,459.43196535110474,21679.6,2.52725e-05,0.000430943,1.11911e-12,-4.88146e-12
1717520919.7207603,462.4989609718323,21679.8,2.50341e-05,0.000432016,1.57031e-12,-6.26701e-12
1717520922.7837946,465.56199526786804,21680.0,2.59877e-05,0.000432255,7.816e-13,-5.9224e-12
1717520925.8449373,468.6231379508972,21680.2,2.57493e-05,0.000431659,6.03966e-14,-5.04133e-12
1717520928.9079647,471.6861653327942,21680.4,2.53917e-05,0.000433208,9.45029e-13,-5.78385e-12
1717520931.9713318,474.7495324611664,21680.6,2.53917e-05,0.000433089,6.18176e-13,-5.47121e-12
1717520935.0363886,477.81458926200867,21680.8,2.56301e-05,0.000432732,2.28796e-12,-5.41436e-12
1717520938.0994213,480.8776218891144,21681.0,2.57493e-05,0.000433089,1.20438e-12,-6.25991e-12
1717520941.1633863,483.94158697128296,21681.2,2.6107e-05,0.000433447,1.62715e-12,-5.7874e-12
1717520944.2264113,487.00461196899414,21681.4,2.59877e-05,0.000433328,1.36425e-12,-6.10714e-12
1717520947.2902248,490.0684254169464,21681.6,2.57493e-05,0.000433804,8.17128e-13,-6.21728e-12
1717520950.3521929,493.13039350509644,21681.8,2.55109e-05,0.00043452,2.30928e-12,-6.29899e-12
1717520953.4178007,496.196001291275,21682.0,2.58685e-05,0.000434401,7.88706e-13,-6.83545e-12
1717520956.4798355,499.2580361366272,21682.2,2.62262e-05,0.000434997,-2.91324e-13,-7.03085e-12
1717520959.545428,502.3236286640167,21682.4,2.64646e-05,0.000434401,1.00898e-12,-5.70924e-12
1717520962.6084292,505.38662981987,21682.6,2.71798e-05,0.000435235,7.53179e-13,-5.84424e-12
1717520965.6715472,508.449747800827,21682.8,2.6107e-05,0.000435473,6.78572e-13,-6.3132e-12
1717520968.7355149,511.5137155056,21683.0,2.58685e-05,0.000436189,1.99664e-12,-6.25991e-12
1717520971.7995164,514.5777170658112,21683.2,2.71798e-05,0.000436069,7.38968e-13,-7.35773e-12
1717520974.8634086,517.6416091918945,21683.4,2.7299e-05,0.000436546,1.06937e-12,-4.00394e-12
1717520977.9263804,520.7045810222626,21683.6,2.68222e-05,0.000436904,3.97906e-13,-5.74477e-12
1717520980.9884105,523.7666110992432,21683.8,2.70606e-05,0.000436785,1.57386e-12,-6.04319e-12
1717520984.0524173,526.8306179046631,21684.0,2.71798e-05,0.000437142,1.38912e-12,-6.06451e-12
1717520987.115378,529.8935785293579,21684.2,2.68222e-05,0.0004375,3.55274e-14,-6.68623e-12
1717520990.1793773,532.9575779438019,21684.4,2.68222e-05,0.000437619,1.93624e-12,-6.00767e-12
1717520993.2434115,536.0216121673584,21684.6,2.75375e-05,0.000438215,1.3678e-12,-4.62211e-12
1717520996.3054144,539.083615064621,21684.8,2.76567e-05,0.000438573,1.26833e-12,-6.05385e-12
1717520999.368379,542.1465797424316,21685.0,2.76567e-05,0.000438692,9.84109e-13,-6.24215e-12
1717521002.430414,545.2086145877838,21685.2,2.70606e-05,0.000438096,1.0445e-12,-5.71279e-12
1717521005.4937005,548.2719011306763,21685.4,2.77759e-05,0.000440123,7.95811e-13,-5.35397e-12
1717521008.5586743,551.336874961853,21685.6,2.82527e-05,0.000439527,2.57573e-12,-5.42502e-12
1717521011.6246817,554.4028823375702,21685.8,2.76567e-05,0.000439884,2.87772e-13,-5.61332e-12
1717521014.6857154,557.4639160633087,21686.0,2.80143e-05,0.00044048,2.38388e-12,-4.5404e-12
1717521017.749726,560.5279266834259,21686.2,2.82527e-05,0.000440957,9.87661e-13,-6.12846e-12
1717521020.812724,563.5909247398376,21686.4,2.80143e-05,0.000441076,2.04993e-12,-5.58845e-12
1717521023.8810534,566.6592540740967,21686.6,2.86103e-05,0.000441553,2.14585e-12,-4.51553e-12
1717521026.9451041,569.7233047485352,21686.8,2.80143e-05,0.000441195,1.45662e-12,-5.33976e-12
1717521030.0082788,572.786479473114,21687.0,2.78951e-05,0.000441672,1.27188e-12,-5.43568e-12
1717521033.0713246,575.8495252132416,21687.2,2.83719e-05,0.000441911,1.19372e-12,-4.2775e-12
1717521036.1353245,578.9135251045227,21687.4,2.77759e-05,0.000442745,1.59873e-13,-4.78553e-12
1717521039.1983247,581.9765253067017,21687.6,2.87296e-05,0.000443937,1.82966e-12,-4.05367e-12
1717521042.2609367,585.0391373634338,21687.8,2.90872e-05,0.000442388,7.42521e-13,-5.37528e-12
1717521045.3234503,588.1016509532928,21688.0,2.88488e-05,0.00044346,2.29507e-12,-5.38594e-12
1717521048.3850143,591.1632149219513,21688.2,2.92064e-05,0.000443699,1.28609e-12,-4.17447e-12
1717521051.4495962,594.227796792984,21688.4,2.92064e-05,0.000444891,2.0144e-12,-4.45868e-12
1717521054.5141428,597.292343378067,21688.6,2.9564e-05,0.000444414,1.60939e-12,-5.60266e-12
1717521057.577785,600.3559856414795,21688.8,2.93256e-05,0.00044501,4.19222e-13,-4.91343e-12
1717521060.642354,603.4205546379089,21689.0,2.90872e-05,0.000445725,2.25599e-12,-3.93999e-12
1717521063.705935,606.4841356277466,21689.2,2.87296e-05,0.000445487,2.34836e-12,-5.27225e-12
1717521066.7688444,609.5470449924469,21689.4,3.00409e-05,0.000446083,2.24178e-12,-5.83003e-12
1717521069.833454,612.6116545200348,21689.6,2.9564e-05,0.000447156,1.61294e-12,-4.06788e-12
1717521072.897136,615.67533659935,21689.8,2.9564e-05,0.000446202,1.61649e-12,-5.43213e-12
1717521075.9591026,618.7373032569885,21690.0,3.00409e-05,0.000447752,3.83695e-13,-5.5316e-12
1717521079.0231059,621.8013064861298,21690.2,2.9564e-05,0.000447156,1.80479e-12,-4.97383e-12
1717521082.092705,624.8709056377411,21690.4,2.93256e-05,0.000448229,1.35359e-12,-4.02525e-12
1717521085.1587176,627.936918258667,21690.6,3.03985e-05,0.000447871,8.88182e-13,-4.59369e-12
1717521088.220363,630.9985635280609,21690.8,3.05178e-05,0.000448944,1.59162e-12,-4.41605e-12
1717521091.2823975,634.0605981349945,21691.0,3.0637e-05,0.000449063,1.15109e-12,-2.42296e-12
1717521094.346392,637.1245925426483,21691.2,3.02793e-05,0.00044954,1.13688e-12,-4.57237e-12
1717521097.4073637,640.1855642795563,21691.4,3.00409e-05,0.000449421,9.16607e-13,-4.50487e-12
1717521100.4676547,643.2458553314209,21691.6,3.17099e-05,0.000450613,7.85153e-13,-4.13894e-12
1717521103.5296571,646.3078577518463,21691.8,3.15907e-05,0.00045109,2.09611e-12,-3.5776e-12
1717521106.5912151,649.3694157600403,21692.0,3.14715e-05,0.000452163,1.31806e-12,-4.43381e-12
1717521109.6578825,652.4360830783844,21692.2,3.18291e-05,0.000451567,6.99888e-13,-3.96841e-12
1717521112.721914,655.5001146793365,21692.4,3.12331e-05,0.000452282,2.18849e-12,-4.41605e-12
1717521115.7847986,658.5629992485046,21692.6,3.18291e-05,0.000452759,2.65389e-12,-3.89735e-12
1717521118.851319,661.629519701004,21692.8,3.21867e-05,0.000452878,1.77992e-12,-4.33434e-12
1717521121.917324,664.6955246925354,21693.0,3.2306e-05,0.000452997,8.45549e-13,-4.32368e-12
1717521124.9793553,667.7575559616089,21693.2,3.27828e-05,0.000453474,7.60284e-13,-4.34855e-12
1717521128.041891,670.8200917243958,21693.4,3.21867e-05,0.00045407,1.96822e-12,-3.61312e-12
1717521131.1049378,673.8831384181976,21693.6,3.20675e-05,0.000454547,1.66978e-12,-5.17278e-12
1717521134.1686766,676.9468772411346,21693.8,3.24252e-05,0.000454547,9.2016e-13,-4.13894e-12
1717521137.2307034,680.0089039802551,21694.0,3.27828e-05,0.000455143,1.57386e-12,-4.49776e-12
1717521140.2939866,683.0721871852875,21694.2,3.21867e-05,0.000456335,4.22775e-13,-3.43194e-12
1717521143.3579588,686.1361594200134,21694.4,3.33788e-05,0.000456573,1.26833e-12,-4.29171e-12
1717521146.4220073,689.2002079486847,21694.6,3.2902e-05,0.000457408,2.22046e-12,-4.32013e-12
1717521149.4841993,692.2623999118805,21694.8,3.3498e-05,0.000457885,1.10135e-12,-4.42316e-12
1717521152.5462058,695.3244063854218,21695.0,3.32596e-05,0.000457885,9.62792e-13,-3.27206e-12
1717521155.609213,698.3874137401581,21695.2,3.39749e-05,0.000457885,1.02319e-12,-4.00749e-12
1717521158.675768,701.4539685249329,21695.4,3.38557e-05,0.000458481,1.36425e-12,-4.12828e-12
1717521161.7412639,704.5194644927979,21695.6,3.42133e-05,0.000459077,1.91847e-13,-4.33789e-12
1717521164.8065705,707.584771156311,21695.8,3.44517e-05,0.000459434,1.65912e-12,-3.58115e-12
1717521167.872246,710.6504466533661,21696.0,3.44517e-05,0.000460031,1.54188e-12,-3.47102e-12
1717521170.9338415,713.712042093277,21696.2,3.49286e-05,0.000460627,1.54188e-12,-4.12473e-12
1717521173.9989476,716.7771482467651,21696.4,3.55246e-05,0.000461819,2.06769e-12,-3.37864e-12
1717521177.0630798,719.8412804603577,21696.6,3.52862e-05,0.000462295,1.80123e-12,-3.91867e-12
1717521180.125986,722.9041867256165,21696.8,3.49286e-05,0.000463011,1.96111e-12,-4.52618e-12
1717521183.1905413,725.9687418937683,21697.0,3.5167e-05,0.000462534,1.65557e-12,-4.30592e-12
1717521186.254583,729.0327835083008,21697.2,3.5763e-05,0.00046313,2.11743e-12,-3.14061e-12
1717521189.3192148,732.0974154472351,21697.4,3.5763e-05,0.000463488,1.74084e-12,-4.16026e-12
1717521192.385217,735.1634175777435,21697.6,3.58822e-05,0.000464799,3.23299e-13,-3.80143e-12
1717521195.452694,738.2308945655823,21697.8,3.67167e-05,0.00046468,8.52655e-13,-4.54395e-12
1717521198.5148473,741.2930479049683,21698.0,3.69551e-05,0.000465276,1.91493e-12,-2.85995e-12
1717521201.5823088,744.3605093955994,21698.2,3.65975e-05,0.000465872,1.09424e-12,-2.53665e-12
1717521204.6458368,747.4240374565125,21698.4,3.73127e-05,0.000466229,2.91679e-12,-3.07666e-12
1717521207.709086,750.487286567688,21698.6,3.64783e-05,0.000466825,9.87661e-13,-2.46915e-12
1717521210.775111,753.55331158638,21698.8,3.68359e-05,0.00046766,1.52057e-12,-2.44428e-12
1717521213.8377507,756.6159512996674,21699.0,3.79088e-05,0.000468137,1.84032e-12,-3.56339e-12
1717521216.9017837,759.679984331131,21699.2,3.83856e-05,0.000468614,2.2098e-12,-2.56152e-12
1717521219.9643102,762.7425107955933,21699.4,3.77896e-05,0.000468614,1.91848e-12,-1.93269e-12
1717521223.0273147,765.8055152893066,21699.6,3.81472e-05,0.000470163,2.03217e-12,-2.90258e-12
1717521226.0913594,768.8695600032806,21699.8,3.81472e-05,0.000470283,1.25056e-12,-3.62733e-12
1717521229.1543965,771.9325971603394,21700.0,3.83856e-05,0.000471236,1.96111e-12,-2.82442e-12
1717521232.2210128,774.9992134571075,21700.2,3.98161e-05,0.000471236,1.98598e-12,-2.97008e-12
1717521235.2872162,778.0654168128967,21700.4,3.91009e-05,0.00047219,1.81189e-12,-2.7356e-12
1717521238.3498812,781.1280817985535,21700.6,3.92201e-05,0.000473382,1.51702e-12,-2.39454e-12
1717521241.4138837,784.192084312439,21700.8,3.98161e-05,0.00047362,1.19017e-12,-1.38912e-12
1717521244.4778903,787.2560908794403,21701.0,3.96969e-05,0.000474336,2.01796e-12,-5.22252e-13
1717521247.54389,790.3220906257629,21701.2,4.00546e-05,0.000474932,2.05704e-12,-3.48167e-12
1717521250.6079726,793.386173248291,21701.4,4.06506e-05,0.000475528,3.82275e-12,-1.66978e-12
