#Procedure: <__main__.tek_dual_sr830_fsweep>
#Parameters:
#	Delay (s): 1
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 23100
#	start frequency (Hz): 22900
#	Frequency Step (Hz): 1
#	Buffer/sample size per measurement: 10
#	SR830_1 addr.: 0::12
#	SR830_2 addr.: 2::9
#	Tek AFG addr: 0::1
#Data:
UTC,timestamp,f,X_1,sigma_x1,Y_1,sigma_y2,X_2,sigma_x2,Y_2,sigma_y2
1717612072.1220527,2.0197932720184326,22900.0,2.0349025726318358e-05,4.649162292480468e-07,0.0004369497299194336,8.581626772715447e-13,-2.3305801732931284e-13,5.424545899109453e-13,-7.892708708823193e-12,8.581626772715447e-13
1717612118.2094076,48.10714817047119,22901.0,2.0432472229003907e-05,2.1457672119140626e-07,0.0004375815391540527,5.862769879284634e-13,1.8829382497642655e-13,6.439591228849763e-13,-8.335376833201735e-12,5.862769879284634e-13
1717612164.2820997,94.1798403263092,22902.0,2.0289421081542967e-05,5.979507543556429e-07,0.000438380241394043,5.10939023757117e-13,3.26139115713886e-13,4.668049469774103e-13,-8.149925179168349e-12,5.10939023757117e-13
1717612210.3556824,140.25342297554016,22903.0,2.053976058959961e-05,1.9983118312645208e-07,0.00043910741806030273,5.022592342692437e-13,3.5456082514429e-13,6.714042347599685e-13,-7.867839713071589e-12,5.022592342692437e-13
1717612256.4683475,186.36608815193176,22904.0,2.079010009765625e-05,3.2075939290699265e-07,0.00043987035751342775,4.798773342930466e-13,1.0373923942097462e-13,6.569904219713515e-13,-7.359091114267358e-12,4.798773342930466e-13
1717612302.5272877,232.4250283241272,22905.0,2.061128616333008e-05,2.843585119694844e-07,0.000440371036529541,3.5749621617784067e-13,5.144329406903126e-13,8.065032529436431e-13,-7.771205901008216e-12,3.5749621617784067e-13
1717612348.6173508,278.51509141921997,22906.0,2.0897388458251954e-05,3.4979345205119153e-07,0.0004413127899169922,2.625943320588513e-13,4.04298816647497e-13,7.28383939807833e-13,-7.955947012305842e-12,2.625943320588513e-13
1717612394.6853616,324.5831022262573,22907.0,2.1052360534667968e-05,3.5842171617443345e-07,0.00044186115264892577,7.418382631952727e-13,2.5224267119483557e-13,7.156491760761329e-13,-7.795364354024058e-12,7.418382631952727e-13
1717612440.796202,370.6939425468445,22908.0,2.09808349609375e-05,3.654887608708356e-07,0.00044271945953369143,4.415301354143216e-13,3.026912054338027e-13,5.136216541476912e-13,-7.2347461355093404e-12,4.415301354143216e-13
1717612486.8590674,416.75680804252625,22909.0,2.1147727966308594e-05,3.3378601074218753e-07,0.0004435300827026367,5.787940864445692e-13,4.476419235288631e-13,4.478899808340557e-13,-7.533884627264342e-12,5.787940864445692e-13
1717612532.9400864,462.8378269672394,22910.0,2.1135807037353517e-05,2.6144638299299844e-07,0.00044437646865844724,6.887094681435106e-13,3.0482283364108297e-13,5.117136196784902e-13,-7.489830977647215e-12,6.887094681435106e-13
1717612579.0270863,508.92482686042786,22911.0,2.154111862182617e-05,2.8235243039910817e-07,0.000444948673248291,6.834652920536372e-13,5.904610134166432e-13,8.178186382148571e-13,-7.291589554370148e-12,6.834652920536372e-13
1717612625.1279676,555.0257081985474,22912.0,2.1636486053466797e-05,2.883288055049854e-07,0.00044614076614379883,6.308547187042028e-13,1.2079226507921703e-13,3.7326156440097854e-13,-7.494804776797536e-12,6.308547187042028e-13
1717612671.208711,601.106451511383,22913.0,2.1922588348388673e-05,3.3484868777246807e-07,0.00044687986373901365,3.618581458501114e-13,3.062439191126032e-13,5.607658910916759e-13,-7.02584657119587e-12,3.618581458501114e-13
1717612717.295897,647.1936376094818,22914.0,2.1946430206298827e-05,4.2799289395847895e-07,0.00044792890548706055,4.969655975599988e-13,2.0818902157770936e-13,6.693376685343453e-13,-6.9036332206451336e-12,4.969655975599988e-13
1717612763.3695045,693.267245054245,22915.0,2.205371856689453e-05,3.769728732309794e-07,0.0004489302635192871,3.6501155045325707e-13,5.741185304941609e-13,5.724858299254024e-13,-6.836842203483684e-12,3.6501155045325707e-13
1717612809.4458234,739.3435640335083,22916.0,2.2280216217041016e-05,5.65333638256997e-07,0.00044991970062255857,5.829244275983505e-13,5.336175945558352e-13,6.13766222893246e-13,-6.718181566611747e-12,5.829244275983505e-13
1717612855.5832982,785.4810388088226,22917.0,2.2411346435546875e-05,3.1085979486478084e-07,0.00045077800750732423,6.09344150347697e-13,5.726974450226407e-13,6.711842496145929e-13,-6.559730536537245e-12,6.09344150347697e-13
1717612901.6861587,831.5838992595673,22918.0,2.2411346435546875e-05,2.5005551532987395e-07,0.0004517555236816406,5.678672480508862e-13,2.1671553440683056e-13,6.431667844101703e-13,-6.866684998385608e-12,5.678672480508862e-13
1717612947.7838473,877.681587934494,22919.0,2.263784408569336e-05,2.7931629452371554e-07,0.00045279264450073244,6.267679710560065e-13,4.121147867408581e-13,4.930777512843867e-13,-6.431832844100427e-12,6.267679710560065e-13
1717612993.8883617,923.7861022949219,22920.0,2.2649765014648438e-05,4.1295309247228556e-07,0.0004541516304016113,3.604602277081309e-13,4.391154106997419e-13,7.482038624796497e-13,-6.301092980720568e-12,3.604602277081309e-13
1717613039.9957006,969.8934412002563,22921.0,2.3055076599121094e-05,3.8517700246342447e-07,0.0004552602767944336,6.325363018771553e-13,2.6503244043851735e-13,8.359320127605414e-13,-6.3565153141098564e-12,6.325363018771553e-13
1717613086.0819852,1015.9797258377075,22922.0,2.307891845703125e-05,2.6762419129185253e-07,0.0004566311836242676,8.095087126337447e-13,4.2419401324877983e-13,7.907038199276985e-13,-6.617995040869573e-12,8.095087126337447e-13
1717613132.2303503,1062.1280908584595,22923.0,2.32696533203125e-05,3.189823188843644e-07,0.0004575014114379883,6.417208017234144e-13,5.698552740796004e-13,4.722175289753793e-13,-6.306066779870889e-12,6.417208017234144e-13
1717613178.3035707,1108.2013113498688,22924.0,2.3484230041503906e-05,2.821006671476181e-07,0.0004587888717651367,6.934853419975123e-13,3.282707439211663e-13,7.093608307526689e-13,-6.122036211309023e-12,6.934853419975123e-13
1717613224.371423,1154.269163608551,22925.0,2.371072769165039e-05,3.860982594657337e-07,0.0004601836204528809,5.322415682982389e-13,2.572164703451563e-13,6.520196602713311e-13,-6.166089860926149e-12,5.322415682982389e-13
1717613270.4570568,1200.3547973632812,22926.0,2.3889541625976563e-05,2.676241912918526e-07,0.00046156644821166993,7.473734255513014e-13,4.639844064513454e-13,7.434671145878498e-13,-5.896083621337311e-12,7.473734255513014e-13
1717613316.5261726,1246.4239132404327,22927.0,2.4318695068359375e-05,2.384185791015625e-07,0.00046298503875732424,6.923705758974899e-13,3.936406756110955e-13,7.469436667745194e-13,-6.043876510375412e-12,6.923705758974899e-13
1717613362.593927,1292.491667509079,22928.0,2.44140625e-05,3.4877631278819544e-07,0.0004644870758056641,4.293636375329777e-13,4.057199021190172e-13,7.844691074593725e-13,-5.712053052775445e-12,4.293636375329777e-13
1717613408.7150486,1338.6127891540527,22929.0,2.473592758178711e-05,3.625608998714816e-07,0.00046597719192504884,2.2617703681358144e-13,-2.0250467969162855e-13,1.0066274259786268e-12,-5.275779813018744e-12,2.2617703681358144e-13
1717613454.8127065,1384.7104470729828,22930.0,2.5069713592529298e-05,2.2649765014648436e-07,0.00046747922897338867,8.413321076288933e-13,2.7640112421067896e-13,5.382186516145302e-13,-5.245937018116819e-12,8.413321076288933e-13
1717613500.8871994,1430.7849400043488,22931.0,2.5141239166259766e-05,1.9551777204104334e-07,0.00046899318695068357,8.050800383499331e-13,6.245670647331281e-13,8.582665087940767e-13,-5.416467274699243e-12,8.050800383499331e-13
1717613547.0344603,1476.932200908661,22932.0,2.5546550750732423e-05,2.72100262892564e-07,0.00047069787979125977,3.5843271787329737e-13,3.623767952376511e-13,1.0330421488462018e-12,-4.589395530274487e-12,3.5843271787329737e-13
1717613593.1025667,1523.0003073215485,22933.0,2.588033676147461e-05,4.985457340795155e-07,0.00047221183776855467,5.07779114018679e-13,3.723243935382925e-13,6.991697193968575e-13,-4.573053047352005e-12,5.07779114018679e-13
1717613639.1857338,1569.0834743976593,22934.0,2.624988555908203e-05,3.6471029617257963e-07,0.00047436952590942385,4.841377710787944e-13,6.124878382252064e-13,5.87870958029813e-13,-4.453681867744308e-12,4.841377710787944e-13
1717613685.286191,1615.1839315891266,22935.0,2.6535987854003906e-05,3.380166740121323e-07,0.0004761219024658203,6.025905120775412e-13,7.958078640513122e-13,6.247606354024395e-13,-4.6640025175292975e-12,6.025905120775412e-13
1717613731.3694515,1661.2671921253204,22936.0,2.6941299438476562e-05,3.8811732759713425e-07,0.00047801733016967775,5.929099154057295e-13,4.803268893738277e-13,6.938055967107985e-13,-4.435918299350305e-12,5.929099154057295e-13
1717613777.4579825,1707.355723142624,22937.0,2.7418136596679688e-05,2.718390047786565e-07,0.00048006772994995116,7.00650263606371e-13,4.632738637155853e-13,5.99975823501693e-13,-3.993960717707523e-12,7.00650263606371e-13
1717613823.5426338,1753.4403743743896,22938.0,2.7978420257568358e-05,3.9555215890495916e-07,0.00048246383666992185,5.719339401278968e-13,1.0139444839296629e-12,6.796819464926156e-13,-3.8475889141409425e-12,5.719339401278968e-13
1717613869.624776,1799.522516489029,22939.0,2.8228759765625e-05,2.185142371633453e-07,0.0004847288131713867,6.651241736864384e-13,3.126388037344441e-14,7.920508828314083e-13,-4.018829713459127e-12,6.651241736864384e-13
1717613915.7227938,1845.6205344200134,22940.0,2.897977828979492e-05,3.3057748374610057e-07,0.0004867672920227051,5.867138575306562e-13,9.897860309138196e-13,6.261413699547308e-13,-3.6067149267182687e-12,5.867138575306562e-13
1717613961.827686,1891.7254266738892,22941.0,2.923011779785156e-05,3.5282727687236647e-07,0.0004893064498901368,3.404945700184551e-13,6.167510946397669e-13,6.457250381815756e-13,-3.4233949008921628e-12,3.404945700184551e-13
1717614007.927908,1937.8256485462189,22942.0,2.9850006103515626e-05,4.17062179673574e-07,0.0004919052124023437,4.2363187164283054e-13,5.691447313438402e-13,5.229850362938216e-13,-3.3288927170360694e-12,4.2363187164283054e-13
1717614054.0117512,1983.90949177742,22943.0,3.0601024627685546e-05,2.5595319931011064e-07,0.0004947185516357422,4.240725966109109e-13,4.369837824924616e-13,6.34521028446282e-13,-2.597033699203166e-12,4.240725966109109e-13
1717614100.103934,2030.0016746520996,22944.0,3.1113624572753906e-05,3.198720899820027e-07,0.0004976272583007812,5.729199973644034e-13,4.04298816647497e-13,8.880445433590266e-13,-2.4208191007346613e-12,5.729199973644034e-13
1717614146.1811597,2076.0789003372192,22945.0,3.1781196594238284e-05,3.851770024634245e-07,0.0005006194114685059,6.059146669527758e-13,7.688072400924284e-13,3.9678324903392737e-13,-2.5629276478866813e-12,6.059146669527758e-13
1717614192.2562308,2122.1539714336395,22946.0,3.268718719482422e-05,3.8369839047029213e-07,0.0005038857460021972,6.962814886907433e-13,5.101696842757519e-13,5.91466972468758e-13,-1.994493459278601e-12,6.962814886907433e-13
1717614238.3466046,2168.244345188141,22947.0,3.333091735839844e-05,2.6226043701171877e-07,0.0005070805549621582,5.390341292068779e-13,5.655920176650397e-13,5.252559517557558e-13,-1.7415402453480055e-12,5.390341292068779e-13
1717614284.4176574,2214.315397977829,22948.0,3.417730331420898e-05,3.771613125695318e-07,0.0005106806755065918,6.582019351026675e-13,1.0295764241163852e-12,6.819170848801641e-13,-1.3500311979441904e-12,6.582019351026675e-13
1717614330.5036895,2260.401430130005,22949.0,3.516674041748047e-05,2.261837239385876e-07,0.0005142688751220703,3.1921008839729413e-13,1.0906830993917538e-12,7.702968204112791e-13,-4.718003765447066e-13,3.1921008839729413e-13
1717614376.597456,2306.495196580887,22950.0,3.644227981567383e-05,2.2649765014648436e-07,0.0005186676979064941,4.615055749391113e-13,1.3940848475613165e-12,6.53481483809796e-13,-3.197442310920451e-14,4.615055749391113e-13
1717614422.7050483,2352.602788925171,22951.0,3.7157535552978514e-05,4.2331888448154213e-07,0.0005227446556091309,8.302231993308168e-13,9.876544027065393e-13,4.500378229356007e-13,2.1813661987835075e-13,8.302231993308168e-13
1717614468.7883084,2398.6860489845276,22952.0,3.854036331176758e-05,2.7727373479874147e-07,0.0005276322364807129,6.928429310874495e-13,1.6214585230045485e-12,8.704702428752599e-13,4.547473508864641e-13,6.928429310874495e-13
1717614514.8691416,2444.7668821811676,22953.0,3.9911270141601564e-05,2.5456138258055e-07,0.0005321860313415528,5.117136196784902e-13,1.1588952020247234e-12,4.008928460109804e-13,1.1091572105215163e-12,5.117136196784902e-13
1717614560.975255,2490.8729956150055,22954.0,4.1413307189941404e-05,4.1019083342755444e-07,0.0005373954772949219,8.22126194543483e-13,1.1660006293823244e-12,7.761094732393888e-13,1.710276364974561e-12,8.22126194543483e-13
1717614607.0621905,2536.9599311351776,22955.0,4.2998790740966796e-05,3.3738545651638285e-07,0.0005433201789855957,7.818517942716842e-13,1.0700773600547108e-12,6.132621865197205e-13,2.139444177373662e-12,7.818517942716842e-13
1717614653.1378114,2583.0355520248413,22956.0,4.502534866333008e-05,3.695487976074219e-07,0.0005488753318786621,5.838153968827206e-13,1.4125589586910793e-12,8.763950586395463e-13,2.440003754600184e-12,5.838153968827206e-13
1717614699.2598207,2629.157561302185,22957.0,4.695653915405273e-05,2.5816449913630146e-07,0.0005555868148803711,6.390023451373267e-13,1.6370904631912709e-12,4.665534197894054e-13,2.97788460557058e-12,6.390023451373267e-13
1717614745.3539267,2675.2516672611237,22958.0,4.930496215820313e-05,4.1019083342755444e-07,0.0005624651908874512,8.098569606503775e-13,1.681144112808397e-12,5.336190137471619e-13,3.682742999444599e-12,8.098569606503775e-13
1717614791.461261,2721.359001636505,22959.0,5.193948745727539e-05,3.1108828427076074e-07,0.0005703091621398926,5.294859390949727e-13,1.5575096767861395e-12,5.660114037428854e-13,4.573763590087765e-12,5.294859390949727e-13
1717614837.5814347,2767.4791753292084,22960.0,5.4955482482910156e-05,3.8072393948248175e-07,0.0005782842636108398,5.683724568558877e-13,1.7365664461976849e-12,3.6482339159915415e-13,5.5756288475095065e-12,5.683724568558877e-13
1717614883.6924922,2813.590232849121,22961.0,5.834102630615234e-05,3.9609069170561197e-07,0.0005873322486877441,7.13491055589102e-13,2.3014479211269643e-12,7.160173381426462e-13,5.95576921114116e-12,7.13491055589102e-13
1717614929.8043494,2859.702090024948,22962.0,6.227493286132812e-05,4.498472753551771e-07,0.0005977153778076172,6.589853895608537e-13,2.2808421817899216e-12,5.230965239642468e-13,7.209166597021977e-12,6.589853895608537e-13
1717614975.9122908,2905.810031414032,22963.0,6.679296493530273e-05,2.7210026289256404e-07,0.0006081223487854004,6.599595747446158e-13,3.3502089991088724e-12,5.111193245273899e-13,8.335376833201735e-12,6.599595747446158e-13
1717615021.9927883,2951.8905289173126,22964.0,7.18832015991211e-05,3.769728732309794e-07,0.0006203413009643555,5.440567775997476e-13,3.3175240332639076e-12,5.931431843013189e-13,9.524114830128384e-12,5.440567775997476e-13
1717615068.0781233,2997.9758639335632,22965.0,7.814168930053711e-05,2.9321608248350245e-07,0.000633859634399414,5.872544367133682e-13,3.7644554140570105e-12,6.640651971995396e-13,1.0812328810061445e-11,5.872544367133682e-13
1717615114.1503146,3044.0480551719666,22966.0,8.546113967895508e-05,3.8976151285819567e-07,0.0006491422653198242,7.873663167749585e-13,4.099831585335778e-12,6.578336501219198e-13,1.2371259572319104e-11,7.873663167749585e-13
1717615160.248391,3090.146131515503,22967.0,9.431838989257813e-05,4.454026625697471e-07,0.0006662845611572265,5.595130412146548e-13,4.9674042656988606e-12,7.074982880524157e-13,1.411919470228895e-11,5.595130412146548e-13
1717615206.324039,3136.2217795848846,22968.0,0.00010499954223632812,3.7997668863556926e-07,0.0006850838661193847,5.155666950477885e-13,5.394440449890681e-12,4.286381076362929e-13,1.5703705003033974e-11,5.155666950477885e-13
1717615252.3924923,3182.290232896805,22969.0,0.00011810064315795899,2.772737347987415e-07,0.0007069706916809082,4.2934011971440145e-13,7.0052408318588276e-12,5.291559212383255e-13,1.7906387483890284e-11,4.2934011971440145e-13
1717615298.5001445,3228.397885084152,22970.0,0.00013437271118164063,2.759894586274678e-07,0.0007316112518310547,8.848251491499815e-13,7.813127922418061e-12,8.218384364623657e-13,2.048068381554913e-11,8.848251491499815e-13
1717615344.597469,3274.4952096939087,22971.0,0.00015541315078735352,4.709898535046199e-07,0.0007603883743286133,8.044112649767989e-13,9.561773595123669e-12,6.140261027216885e-13,2.332640747226833e-11,8.044112649767989e-13
1717615390.696726,3320.594466686249,22972.0,0.0001828908920288086,2.489163043239248e-07,0.0007939696311950684,5.695060974779949e-13,1.1694112345139729e-11,8.207110020553408e-13,2.6213342607661615e-11,5.695060974779949e-13
1717615436.77347,3366.67121052742,22973.0,0.00021837949752807618,2.7931629452371554e-07,0.0008306503295898438,4.732262629563042e-13,1.4524204061672207e-11,5.094591415399919e-13,3.0805580308879144e-11,4.732262629563042e-13
1717615482.8570473,3412.7547879219055,22974.0,0.00026804208755493164,8.036686797467792e-07,0.0008754134178161621,4.0470009288642736e-13,1.845776864684012e-11,5.971100321397302e-13,3.4557956496428235e-11,4.0470009288642736e-13
1717615528.963584,3458.8613245487213,22975.0,0.00033653974533081054,6.473624221031887e-07,0.0009231328964233399,9.098080082570742e-13,2.4657964559082758e-11,7.831138381340452e-13,4.0052583472061085e-11,9.098080082570742e-13
