#Procedure: <__main__.tek_dual_sr830_fsweep>
#Parameters:
#	Delay (s): 1
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 23100
#	start frequency (Hz): 22900
#	Frequency Step (Hz): 1
#	Buffer/sample size per measurement: 30
#	SR830_1 addr.: 0::12
#	SR830_2 addr.: 2::9
#	Tek AFG addr: 0::1
#Data:
UTC,timestamp,f,X_1,sigma_x1,Y_1,sigma_y2,X_2,sigma_x2,Y_2,sigma_y2
1717621337.4618642,2.019749402999878,22900.0,2.057949701944987e-05,2.709371874130692e-07,0.0004366159439086914,7.850836672689887e-13,4.772478708522007e-13,6.880267247284327e-13,-8.143293446967921e-12,7.850836672689887e-13
1717621463.6082208,128.16610598564148,22901.0,2.053976058959961e-05,3.7464099491443605e-07,0.00043740272521972654,7.465172675426123e-13,3.2803389634257957e-13,6.877576137145635e-13,-8.044764854275855e-12,7.465172675426123e-13
1717621589.754959,254.31284427642822,22902.0,2.057949701944987e-05,4.444266989085325e-07,0.0004379908243815104,6.94200576068629e-13,5.760133111228545e-13,7.261939881148933e-13,-8.074370801599191e-12,6.94200576068629e-13
1717621715.9031296,380.46101474761963,22903.0,2.0794073740641276e-05,3.650781113542996e-07,0.00043884913126627606,6.170849920865791e-13,3.756402596385063e-13,5.696843559304237e-13,-7.823075520718703e-12,6.170849920865791e-13
1717621842.0304627,506.5883479118347,22904.0,2.0877520243326822e-05,3.492287404174778e-07,0.00043950478235880536,6.628693087983617e-13,6.816473311725228e-13,6.477612837589525e-13,-7.879445244422338e-12,6.628693087983617e-13
1717621968.2014854,632.7593705654144,22905.0,2.0933151245117187e-05,3.4495249452925845e-07,0.00044019619623819986,7.420668986275404e-13,2.430056156299543e-13,6.290514738114222e-13,-7.813838465153822e-12,7.420668986275404e-13
1717622094.347654,758.9055392742157,22906.0,2.10722287495931e-05,2.97917241219307e-07,0.00044093926747639975,5.911633954823922e-13,5.755396159656812e-13,6.040839164068758e-13,-7.658703301179532e-12,5.911633954823922e-13
1717622220.4722574,885.0301425457001,22907.0,2.1123886108398436e-05,3.594774525292283e-07,0.0004415988922119141,7.325060002651608e-13,2.2050509566421777e-13,4.923006111407516e-13,-7.71199400636154e-12,7.325060002651608e-13
1717622346.6110075,1011.168892621994,22908.0,2.121130625406901e-05,2.49929192757867e-07,0.000442500909169515,7.236964870856086e-13,2.0439946032032215e-13,7.000455203641354e-13,-7.746100057678026e-12,7.236964870856086e-13
1717622472.7422726,1137.3001577854156,22909.0,2.1386146545410157e-05,2.993712139421679e-07,0.00044326384862264,5.373497414777703e-13,4.324836784993143e-13,6.029203423259928e-13,-7.466146219788546e-12,5.373497414777703e-13
1717622598.8821504,1263.4400355815887,22910.0,2.1449724833170573e-05,3.4949991587473586e-07,0.00044400691986083983,6.813492314149947e-13,4.20878147148566e-13,6.97079925650398e-13,-7.610623242726432e-12,6.813492314149947e-13
1717622725.082523,1389.6404082775116,22911.0,2.1549065907796226e-05,3.1341439941264784e-07,0.00044489701588948567,6.650773530485427e-13,4.0159875425160865e-13,6.860829935739757e-13,-7.222240583359963e-12,6.650773530485427e-13
1717622833.6340232,1498.1919083595276,22912.0,2.1688143412272136e-05,2.751873285481259e-07,0.00044582287470499676,5.848146407347427e-13,5.428546501207166e-13,6.545791798915542e-13,-7.1088379627326505e-12,5.848146407347427e-13
1717622942.3904202,1606.9483053684235,22913.0,2.191464106241862e-05,3.6689013863840476e-07,0.0004466652870178223,6.082255114920194e-13,4.476419235288631e-13,7.426147245957458e-13,-7.345306585193612e-12,6.082255114920194e-13
1717623051.601192,1716.159077167511,22914.0,2.196629842122396e-05,3.7436694187526313e-07,0.00044760306676228844,7.817073811273956e-13,5.618971954390872e-13,6.984658078505322e-13,-7.349285624513868e-12,7.817073811273956e-13
1717623161.0153081,1825.5731933116913,22915.0,2.207358678181966e-05,3.0327513858623795e-07,0.0004486163457234701,5.807824545270795e-13,7.560174708487466e-14,6.271412322071892e-13,-7.154881132009905e-12,5.807824545270795e-13
1717623270.4253848,1934.9832699298859,22916.0,2.229611078898112e-05,3.661146536831049e-07,0.00044959386189778646,6.583139142528159e-13,3.3367086871294305e-13,5.980439611248298e-13,-6.771472271793755e-12,6.583139142528159e-13
1717623380.001045,2044.558930158615,22917.0,2.24153200785319e-05,3.235287311766127e-07,0.00045055150985717773,6.401481371870353e-13,4.027356226288248e-13,4.774031682289872e-13,-7.113953870430123e-12,6.401481371870353e-13
1717623489.5423806,2154.1002657413483,22918.0,2.258618672688802e-05,2.625011533882418e-07,0.00045151313145955403,5.539218360130315e-13,4.806111064681318e-13,7.130362875703006e-13,-6.7839778239431325e-12,5.539218360130315e-13
1717623599.1218212,2263.6797063350677,22919.0,2.265771230061849e-05,3.0615107670240753e-07,0.0004525621732076009,7.840135629906547e-13,6.301092980720569e-13,5.393079090869119e-13,-6.7026917349721774e-12,7.840135629906547e-13
1717623708.7639642,2373.321849346161,22920.0,2.2792816162109374e-05,3.3913593758506565e-07,0.0004537383715311686,7.590035463163934e-13,6.926370588189457e-13,7.721271979780045e-13,-6.5330141296726655e-12,7.590035463163934e-13
