#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 10
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 750
#	start frequency (Hz): 650
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1699211304.360432,60.0089590549469,650.0000000642103,-6.693321397294114e-10,1.3909817586063033e-09,-5.72208e-06,-9.5368e-06
1699211314.4002342,70.04876136779785,650.9999999337879,-4.0572568551449265e-10,1.4815411910691727e-09,-1.71663e-05,1.33515e-05
1699211324.4440348,80.09256196022034,652.0000000165282,-4.31670052022831e-10,1.7656300594247874e-09,-2.47956e-05,1.71663e-05
1699211334.4868352,90.13536238670349,653.0000000992686,-5.26571799077747e-10,1.5390069013782424e-09,-2.6703e-05,1.14442e-05
