#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 3
#	Drive Amplitude (Vpp): 4
#	stop frequency (Hz): 23500
#	start frequency (Hz): 22500
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1701381093.9434001,18.00690197944641,22499.999999894273,7.7460567188081e-11,2.248724354028918e-09,4.64919e-05,0.00147153
1701381096.9845257,21.048027515411377,22500.99999997701,1.339898138221523e-10,2.2842780016970864e-09,4.64919e-05,0.00147153
1701381100.0496373,24.113139152526855,22502.00000005975,7.169577769328613e-11,2.238279472447997e-09,4.62534e-05,0.00147177
1701381103.1167462,27.180248022079468,22502.99999992933,-1.8907747657404116e-11,2.3510725426102098e-09,4.57766e-05,0.00147177
1701381106.178859,30.242360830307007,22504.00000001207,4.2321627662588445e-11,2.250816385308157e-09,4.62534e-05,0.00147177
1701381109.2429676,33.306469440460205,22505.00000009481,-2.975107310400651e-11,2.349499112954066e-09,4.57766e-05,0.00147224
1701381112.3080816,36.371583461761475,22505.999999964388,1.5354547338096027e-10,2.395849210319933e-09,4.64919e-05,0.00147224
1701381115.3671951,39.430696964263916,22507.000000047126,-7.042561805379641e-11,2.4821662638243023e-09,4.64919e-05,0.00147224
1701381118.4243114,42.487813234329224,22507.999999916705,1.2456160415676823e-10,2.3415885520404572e-09,4.64919e-05,0.00147272
1701381121.4884222,45.551923990249634,22508.999999999447,-1.5383841589092975e-11,2.4580365701072966e-09,4.67303e-05,0.00147272
1701381124.554532,48.61803388595581,22510.000000082186,-4.242286196464038e-11,2.2646887004398566e-09,4.64919e-05,0.0014732
1701381127.611645,51.67514681816101,22510.999999951764,1.1378482001072044e-10,2.2318202045096815e-09,4.64919e-05,0.00147272
1701381130.6757588,54.73926067352295,22512.000000034503,1.5436208850533155e-10,2.270616874800883e-09,4.64919e-05,0.0014732
1701381133.73887,57.80237174034119,22512.99999990408,-1.8391496005889427e-11,2.184178117505165e-09,4.64919e-05,0.0014732
1701381136.7999842,60.86348605155945,22513.999999986823,1.1810091386723275e-11,2.4059511197327536e-09,4.69687e-05,0.0014732
1701381139.8670914,63.93059325218201,22515.00000006956,1.1090220881857214e-10,2.351941722888365e-09,4.69687e-05,0.00147343
1701381142.9322047,66.99570655822754,22515.99999993914,1.236670070807247e-10,2.5096058925130397e-09,4.64919e-05,0.00147343
1701381145.9953165,70.05881834030151,22517.00000002188,-4.117570731010076e-11,2.2067808244254287e-09,4.64919e-05,0.00147343
1701381149.0584373,73.1219391822815,22518.00000010462,-8.5852068338133e-11,2.2890632240907798e-09,4.67303e-05,0.00147391
1701381152.1165419,76.18004369735718,22518.9999999742,1.474332591403329e-10,2.4219584458870803e-09,4.64919e-05,0.00147367
1701381155.1796544,79.24315619468689,22520.000000056938,1.5834974291273093e-11,2.300651923418037e-09,4.69687e-05,0.00147391
1701381158.2437673,82.30726909637451,22520.999999926516,2.0733465315167356e-10,2.2846517708611676e-09,4.67303e-05,0.00147415
1701381161.3078783,85.3713800907135,22522.000000009255,-7.940003583863247e-11,2.3404650182593457e-09,4.67303e-05,0.00147439
1701381164.3659928,88.4294946193695,22523.000000091997,-7.716521286517323e-11,2.3976572042446675e-09,4.64919e-05,0.00147439
1701381167.4331,91.49660181999207,22523.999999961576,1.0392007220350093e-11,2.256249705127327e-09,4.67303e-05,0.00147439
1701381170.4922166,94.55571842193604,22525.000000044314,4.0768667495741676e-11,2.221484720289988e-09,4.64919e-05,0.00147486
1701381173.5583267,97.62182855606079,22525.999999913893,1.2210106022882544e-10,2.409009113014468e-09,4.67303e-05,0.0014751
1701381176.6174395,100.6809413433075,22526.99999999663,5.400482058394179e-11,2.5078944947885528e-09,4.64919e-05,0.00147486
1701381179.6845508,103.7480525970459,22528.000000079373,1.2864486530269682e-11,2.3542095073053144e-09,4.67303e-05,0.0014751
1701381182.7436655,106.80716729164124,22528.999999948952,-1.8444988780034158e-11,2.3910655958015314e-09,4.67303e-05,0.00147534
1701381185.8057773,109.86927914619446,22530.00000003169,1.2366459526778637e-10,2.3464054990504936e-09,4.67303e-05,0.0014751
1701381188.8718877,112.9353895187378,22530.99999990127,-3.978440045147865e-12,2.4305433249617e-09,4.64919e-05,0.00147534
1701381191.9340022,115.99750399589539,22531.999999984007,-1.3890063601271068e-11,2.5955498571082585e-09,4.67303e-05,0.00147534
1701381195.003109,119.06661081314087,22533.00000006675,-6.794837695935759e-11,2.3656053234388635e-09,4.64919e-05,0.00147534
1701381198.0622256,122.12572741508484,22533.999999936328,-1.148780515267095e-10,2.468288382970437e-09,4.64919e-05,0.00147606
1701381201.1203394,125.18384122848511,22535.000000019067,-1.1223686899382249e-10,2.41493289663912e-09,4.64919e-05,0.00147606
1701381204.1824505,128.2459523677826,22536.00000010181,-6.081652241803856e-11,2.489758403588695e-09,4.64919e-05,0.00147606
1701381207.2455626,131.30906438827515,22536.999999971384,-4.868757699259826e-11,2.4685311721395614e-09,4.64919e-05,0.00147653
1701381210.308675,134.37217688560486,22538.000000054126,-2.751754879905251e-12,2.353859423381114e-09,4.62534e-05,0.00147653
1701381213.374792,137.4382939338684,22538.999999923704,4.619277295265989e-11,2.506159164458755e-09,4.64919e-05,0.00147701
1701381216.4348977,140.4983994960785,22540.000000006443,8.152880088416315e-11,2.349373822363988e-09,4.69687e-05,0.00147653
1701381219.4970143,143.5605161190033,22541.000000089185,-7.369461404693465e-11,2.450066950697378e-09,4.67303e-05,0.00147677
1701381222.5631208,146.62662267684937,22541.99999995876,5.1139092082361705e-11,2.3301344813482442e-09,4.64919e-05,0.00147725
1701381225.625234,149.68873572349548,22543.000000041502,-3.3957460392504056e-11,2.4553046663031143e-09,4.69687e-05,0.00147701
1701381228.691344,152.75484585762024,22543.99999991108,4.903506357978812e-11,2.4483156652973728e-09,4.69687e-05,0.00147749
1701381231.7564554,155.81995725631714,22544.99999999382,-6.661983907848912e-12,2.4819186510293014e-09,4.67303e-05,0.00147749
1701381234.810574,158.8740758895874,22546.00000007656,3.2230787852741046e-11,2.400432582523097e-09,4.67303e-05,0.00147773
1701381237.876682,161.94018387794495,22546.999999946136,6.17204575390484e-11,2.4231724535740576e-09,4.67303e-05,0.00147773
1701381240.9387946,165.0022964477539,22548.00000002888,1.797839573850585e-10,2.5176421769062277e-09,4.67303e-05,0.00147796
1701381243.9989195,168.0624213218689,22548.999999898457,7.625373309856146e-11,2.382758879152465e-09,4.64919e-05,0.0014782
1701381247.0640197,171.12752151489258,22549.999999981195,1.2690155743779516e-11,2.4428325013441444e-09,4.67303e-05,0.00147773
1701381250.1261299,174.18963170051575,22551.000000063937,5.2183468926010484e-11,2.57157891015568e-09,4.64919e-05,0.00147868
1701381253.1882448,177.2517466545105,22551.999999933512,-9.725895407465554e-11,2.6160688194911732e-09,4.64919e-05,0.00147844
1701381256.252356,180.31585788726807,22553.000000016254,9.138000543411363e-11,2.571095372582226e-09,4.69687e-05,0.00147868
1701381259.3144655,183.3779673576355,22554.000000098997,1.0086764464395214e-10,2.565140359072091e-09,4.67303e-05,0.00147868
1701381262.3855748,186.44907665252686,22554.99999996857,-1.2806201050927014e-10,2.4743520517455112e-09,4.67303e-05,0.00147892
1701381265.4446895,189.5081913471222,22556.000000051314,3.05258216294229e-11,2.4370917681373755e-09,4.69687e-05,0.00147892
1701381268.5028043,192.56630611419678,22556.99999992089,1.330838379363485e-10,2.4578345343926944e-09,4.62534e-05,0.00147916
1701381271.5679157,195.63141751289368,22558.00000000363,1.1393466161968308e-11,2.5206433998218554e-09,4.64919e-05,0.00147939
1701381274.633023,198.69652485847473,22559.000000086373,-2.6472368017757626e-11,2.466185776819084e-09,4.69687e-05,0.00147963
1701381277.6911516,201.7546534538269,22559.999999955948,3.697575152277207e-11,2.5707229639280073e-09,4.67303e-05,0.00147987
1701381280.753254,204.81675577163696,22561.00000003869,-2.7211743286745362e-11,2.5153891725736953e-09,4.69687e-05,0.00147963
1701381283.817362,207.880863904953,22561.999999908265,1.8354267508738993e-11,2.5337201877320544e-09,4.69687e-05,0.00147987
1701381286.8794773,210.94297909736633,22562.999999991007,1.0116949230938615e-10,2.5690961651804332e-09,4.69687e-05,0.00148011
1701381289.9425902,214.0060920715332,22564.00000007375,1.5586978079856684e-10,2.478345024509647e-09,4.64919e-05,0.00147987
1701381293.0067031,217.07020497322083,22564.999999943324,3.981841319804466e-12,2.52418715696589e-09,4.64919e-05,0.00148106
1701381296.071811,220.13531279563904,22566.000000026066,9.077525880016992e-11,2.6319515353103537e-09,4.64919e-05,0.00148035
1701381299.1329222,223.19642400741577,22566.99999989564,-9.160609743674154e-11,2.4104490271800008e-09,4.67303e-05,0.00148059
1701381302.1960366,226.25953841209412,22567.999999978383,-2.077267273575436e-10,2.574618289188819e-09,4.67303e-05,0.00148106
1701381305.2641463,229.3276481628418,22569.000000061125,8.215061573274726e-11,2.4836574444751136e-09,4.69687e-05,0.00148106
1701381308.319262,232.38276386260986,22569.9999999307,9.804996687706621e-11,2.4910193488659335e-09,4.64919e-05,0.00148106
1701381311.384373,235.4478747844696,22571.000000013442,-5.3492774144729814e-11,2.5819731436648963e-09,4.69687e-05,0.00148154
1701381314.4514825,238.51498436927795,22572.00000009618,9.920998705903945e-11,2.5163036207254615e-09,4.69687e-05,0.00148154
1701381317.5055997,241.56910157203674,22572.99999996576,-2.2650262924098635e-11,2.4582467688810746e-09,4.72071e-05,0.00148154
1701381320.5727057,244.6362075805664,22574.0000000485,4.067417390164555e-11,2.507826221929991e-09,4.69687e-05,0.00148202
1701381323.6298254,247.69332718849182,22574.999999918076,1.7451049747474904e-10,2.687242223238563e-09,4.67303e-05,0.00148178
1701381326.6989381,250.76243996620178,22576.00000000082,7.455773387206527e-11,2.5784464547355027e-09,4.67303e-05,0.00148202
1701381329.7580454,253.82154726982117,22577.000000083557,-5.329945806152007e-11,2.577269984752463e-09,4.69687e-05,0.00148202
1701381332.8221595,256.8856613636017,22577.999999953136,1.2835897270747011e-10,2.7530221330009437e-09,4.69687e-05,0.00148249
1701381335.891267,259.9547688961029,22579.000000035878,1.0684059214773101e-10,2.6741601788129857e-09,4.69687e-05,0.00148202
1701381338.946384,263.00988578796387,22579.999999905453,-5.843729987506724e-11,2.709539062805162e-09,4.69687e-05,0.00148249
1701381342.0094938,266.0729956626892,22580.999999988195,6.730708208319476e-11,2.5264560545272724e-09,4.69687e-05,0.00148321
1701381345.071609,269.13511085510254,22582.000000070933,-3.336885435283985e-11,2.589061152683824e-09,4.69687e-05,0.00148273
1701381348.1387181,272.20221996307373,22582.99999994051,1.2082719010789217e-10,2.4967470953876504e-09,4.69687e-05,0.00148321
1701381351.1978312,275.261332988739,22584.000000023254,-2.8456671652418832e-11,2.4858810123215273e-09,4.69687e-05,0.00148321
1701381354.266941,278.330442905426,22585.000000105993,4.7596077034616196e-11,2.6406420394233998e-09,4.69687e-05,0.00148345
1701381357.3230574,281.3865592479706,22585.99999997557,4.361936854747533e-11,2.691951195238591e-09,4.69687e-05,0.00148369
1701381360.387168,284.4506697654724,22587.00000005831,2.5099322911973584e-10,2.5921875425068144e-09,4.69687e-05,0.00148392
1701381363.4502802,287.51378202438354,22587.999999927888,-4.8491107000161486e-11,2.6053245638991142e-09,4.69687e-05,0.00148369
1701381366.5133924,290.5768942832947,22589.00000001063,2.2544699727029208e-11,2.7430524404102287e-09,4.67303e-05,0.00148416
1701381369.5805023,293.6440041065216,22590.00000009337,-2.1210472441280602e-11,2.5705314412441616e-09,4.69687e-05,0.00148392
1701381372.6366177,296.70011949539185,22590.999999962947,9.239587341200436e-11,2.690041163074159e-09,4.69687e-05,0.0014844
1701381375.6977327,299.76123452186584,22592.000000045686,-8.691648178157703e-11,2.5420060638436794e-09,4.69687e-05,0.00148488
1701381378.7648406,302.82834243774414,22592.999999915264,7.13880550988998e-11,2.6202719291877287e-09,4.69687e-05,0.00148488
1701381381.8259537,305.8894555568695,22593.999999998006,1.0740439980308072e-10,2.621781971452545e-09,4.72071e-05,0.00148488
1701381384.8890655,308.9525673389435,22595.000000080745,5.1008050246046455e-11,2.789396601005786e-09,4.69687e-05,0.00148488
1701381387.9571743,312.02067613601685,22595.999999950323,-2.6448744619233596e-11,2.6873929306265287e-09,4.74455e-05,0.00148536
1701381391.0162892,315.07979106903076,22597.000000033062,1.221612318695686e-10,2.7427513966824407e-09,4.69687e-05,0.00148536
1701381394.0823991,318.14590096473694,22597.99999990264,-5.820224087561739e-11,2.6983835003450834e-09,4.72071e-05,0.00148536
1701381397.141513,321.20501494407654,22598.999999985383,5.076884787565129e-11,2.8068641871322275e-09,4.69687e-05,0.00148536
1701381400.205625,324.26912689208984,22600.00000006812,5.0992528065340876e-12,2.715813857974375e-09,4.72071e-05,0.00148607
