#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 1
#	Drive Amplitude (Vpp): 4
#	stop frequency (Hz): 22340
#	start frequency (Hz): 22300
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1698940584.076403,6.008291006088257,22299.999999972897,6.622813592076342e-11,3.8773306626378646e-10,0.00438121,0.0136252
1698940585.136749,7.068637132644653,22301.00000005564,8.990892322445487e-11,1.412106580767595e-10,0.0043793,0.0136271
1698940586.1930962,8.12498426437378,22301.999999925214,1.9925619295274367e-10,3.3142743797804734e-10,0.00438026,0.0136271
1698940587.2484434,9.180331468582153,22303.000000007956,-1.757147960686155e-11,5.39808261372734e-11,0.00438026,0.0136271
1698940588.3007941,10.232682228088379,22304.000000090695,1.8183715229185525e-10,1.9223218973871758e-10,0.00438216,0.0136271
1698940589.3491538,11.281041860580444,22304.999999960273,-1.2538026004593347e-11,3.7682313767527204e-10,0.00438216,0.0136281
1698940590.4094942,12.341382265090942,22306.000000043015,1.2480729986968964e-10,1.3752602632058458e-10,0.00438026,0.01363
1698940591.4668393,13.398727416992188,22306.99999991259,6.256081974465849e-11,1.4149587041705488e-10,0.00438026,0.0136309
1698940592.5181916,14.450079679489136,22307.999999995332,-7.749130234270522e-11,1.8318875699903123e-10,0.00438026,0.0136309
1698940593.5755398,15.50742793083191,22309.00000007807,1.9440115166655353e-10,7.328615188135552e-11,0.00438026,0.0136328
1698940594.6248918,16.556779861450195,22309.99999994765,5.391144013427874e-12,1.0613590988024062e-10,0.00438026,0.0136328
1698940595.6802406,17.612128734588623,22311.00000003039,-6.288233296174342e-11,3.599247394022732e-11,0.00438026,0.0136338
1698940596.735588,18.667476177215576,22311.999999899966,4.2746044898374896e-11,2.7114714196996136e-10,0.0043793,0.0136338
1698940597.7939372,19.725825309753418,22312.99999998271,2.6560677476114472e-11,1.8032581135853382e-10,0.00438026,0.0136347
1698940598.8442864,20.776174545288086,22314.000000065447,1.6126302741814605e-10,2.791965367309166e-10,0.00438121,0.0136347
1698940599.899637,21.831525087356567,22314.999999935026,3.9435058623566995e-11,2.721311616487948e-10,0.00438026,0.0136357
1698940600.9529853,22.884873390197754,22316.000000017768,1.3227656085694354e-10,3.2232612172784133e-10,0.00438026,0.0136357
1698940602.0073342,23.93922233581543,22317.000000100506,1.5981600149651308e-10,3.034444092818996e-10,0.00438121,0.0136357
1698940603.0616813,24.993569374084473,22317.999999970085,-1.3321395215230283e-10,1.2668882316836409e-10,0.00438216,0.0136376
1698940604.1170316,26.048919677734375,22319.000000052823,1.9016984231102673e-10,3.7020747294411034e-10,0.00438216,0.0136376
1698940605.171387,27.103275060653687,22319.999999922402,1.6403778728300142e-10,2.387929806092217e-10,0.00438216,0.0136405
1698940606.224731,28.15661907196045,22321.000000005144,5.4175997461204926e-11,2.1703236745257523e-10,0.00438312,0.0136395
1698940607.27908,29.210968017578125,22322.000000087883,3.794152800117466e-11,1.47819829465395e-10,0.00438502,0.0136395
1698940608.3354275,30.26731562614441,22322.99999995746,2.532589109305341e-11,2.694077301105754e-10,0.00438502,0.0136395
1698940609.3887885,31.320676565170288,22324.0000000402,-1.3097381082210782e-12,3.168522339782219e-11,0.00438502,0.0136405
1698940610.4411263,32.37301445007324,22324.999999909778,-7.867581170220596e-11,9.124494390956786e-11,0.00438598,0.0136405
1698940611.4965422,33.4284303188324,22325.99999999252,5.279371944076215e-11,1.084949102993445e-10,0.00438693,0.0136405
1698940612.5518906,34.48377871513367,22327.00000007526,4.204680467033506e-11,2.634266195476207e-10,0.00438598,0.0136414
1698940613.60624,35.5381281375885,22327.999999944837,2.637676127922843e-11,2.2113770596309302e-10,0.00438598,0.0136424
1698940614.6605902,36.59247827529907,22329.000000027576,1.8358268644562304e-10,1.7896307520702712e-10,0.00438693,0.0136433
1698940615.7139766,37.645864725112915,22329.999999897154,2.096929114744887e-11,3.2932977913528523e-10,0.00438693,0.0136433
1698940616.7683613,38.700249433517456,22330.999999979897,-6.882943077813212e-13,1.090263749247778e-10,0.00438598,0.0136443
1698940617.8247073,39.75659537315369,22332.000000062635,1.2593367835324121e-10,1.0043605381070812e-10,0.00438693,0.0136443
1698940618.879058,40.810945987701416,22332.999999932214,1.0531583163985535e-12,1.3081500221632326e-10,0.00438693,0.0136471
1698940619.9314456,41.8633337020874,22334.000000014952,-1.5250394123975156e-10,1.8903820731209678e-10,0.00438789,0.0136471
1698940620.9897897,42.92167782783508,22335.000000097694,-3.8756287884824153e-11,3.179083606797754e-10,0.00438884,0.0136471
1698940622.040145,43.97203302383423,22335.999999967273,-2.2921808324410207e-11,1.49283861760311e-10,0.00438884,0.0136481
1698940623.0964928,45.02838087081909,22337.00000005001,1.3683612413751107e-10,2.0830469668373624e-10,0.00438884,0.013649
1698940624.1488435,46.08073163032532,22337.99999991959,1.4645604201081265e-10,2.0982166518058043e-10,0.00438884,0.013649
1698940625.2061906,47.138078689575195,22339.00000000233,1.2686878151837699e-11,3.4020538577044665e-10,0.00439075,0.013649
1698940626.2615385,48.19342660903931,22340.00000008507,3.143649127425281e-10,1.2038551913339315e-10,0.00438979,0.013651
