#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 1
#	Drive Amplitude (Vpp): 4
#	stop frequency (Hz): 27000
#	start frequency (Hz): 22000
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1698386992.715947,6.0113279819488525,22000.000000090837,-3.3449489298744257e-10,8.086406813354847e-11,0.0042229,0.0135193
1698386993.7553077,7.050688743591309,22000.99999996041,-8.882373108492688e-11,4.439467364510825e-12,0.0042229,0.0135193
1698386994.8126552,8.108036279678345,22002.000000043154,1.2226098197904311e-11,2.1490286031075583e-10,0.0042229,0.0135193
1698386995.8690026,9.16438364982605,22002.999999912732,-2.730652753522123e-10,2.9704419983989416e-10,0.0042229,0.0135193
1698386996.9173622,10.212743282318115,22003.99999999547,-1.5346297701019835e-10,2.8476380493019904e-10,0.0042229,0.0135193
1698386997.972703,11.268084049224854,22005.000000078213,-3.4446316322693753e-10,1.4513548166504785e-11,0.0042229,0.0135232
1698386999.030049,12.325430154800415,22005.999999947788,3.007352012558805e-10,1.7692026964827237e-10,0.0042229,0.0135232
1698387000.0824006,13.377781629562378,22007.00000003053,-1.5757981801319118e-10,3.1583005818187717e-10,0.0042229,0.0135232
1698387001.1387467,14.434127807617188,22007.99999990011,4.0928651087316724e-11,1.4755490109032445e-10,0.0042229,0.0135232
1698387002.192096,15.48747706413269,22008.999999982847,-1.0834506869038186e-10,1.2258342281648892e-10,0.0042229,0.0135232
1698387003.2464454,16.541826486587524,22010.00000006559,2.7089773577559634e-10,1.0768676744093602e-10,0.0042229,0.0135232
1698387004.3027904,17.59817147254944,22010.999999935164,-1.2257637290174612e-10,4.10155629309965e-10,0.0042229,0.0135232
1698387005.355179,18.65056014060974,22012.000000017906,-1.710420631040192e-10,5.958322022755492e-11,0.0042229,0.013527
1698387006.4095278,19.704908847808838,22013.00000010065,2.572789702092073e-10,1.8350408608037684e-10,0.0042229,0.013527
1698387007.465888,20.761269092559814,22013.999999970223,1.7196312828102682e-10,1.4107497813863981e-10,0.00422671,0.013527
1698387008.520222,21.815603017807007,22015.000000052965,-1.572231789051072e-10,-7.674333112503988e-11,0.0042229,0.013527
1698387009.5765731,22.871954202651978,22015.99999992254,1.6771277178742304e-10,-4.808215010372322e-11,0.00422671,0.013527
1698387010.6249247,23.920305728912354,22017.000000005282,-6.097075476337607e-11,1.9927270459516752e-10,0.00422671,0.0135308
1698387011.6832714,24.978652477264404,22018.000000088025,-4.000404240053048e-10,3.3496674254434923e-10,0.00422671,0.0135308
1698387012.7376175,26.03299856185913,22018.9999999576,-2.660269249432711e-10,-1.5088722263343286e-10,0.00422671,0.0135308
1698387013.78997,27.08535099029541,22020.00000004034,-2.7453419311436234e-10,3.110764367218112e-10,0.00423053,0.0135308
1698387014.8453202,28.140701293945312,22020.999999909916,1.0228832614733581e-10,8.378013550004626e-11,0.00423053,0.0135308
