#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 3
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 750
#	start frequency (Hz): 650
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1699211369.8320167,18.008885145187378,650.0000000642103,-7.582635366175591e-10,1.8475492029568134e-09,4.00546e-05,1.71663e-05
1699211372.8781366,21.055005073547363,650.9999999337879,-3.569902433112724e-10,1.701432237108585e-09,2.0981e-05,-1.14442e-05
1699211375.9372475,24.114115953445435,652.0000000165282,-5.228464757084076e-10,1.4786443563648239e-09,-1.33515e-05,3.43325e-05
1699211379.0003567,27.17722511291504,653.0000000992686,-7.246503470616604e-10,1.6664520443475198e-09,-2.6703e-05,2.47956e-05
1699211382.0594666,30.236335039138794,653.9999999688462,-3.4341464301234343e-10,1.9098348286610738e-09,-8.39238e-05,7.82018e-05
1699211385.1245735,33.30144190788269,655.0000000515865,-6.316470059959871e-10,1.8443445219753635e-09,-1.90736e-05,1.14442e-05
1699211388.1896846,36.36655306816101,655.9999999211641,-6.102834143538021e-10,1.8977678482757415e-09,-5.14986e-05,-2.86103e-05
1699211391.2537932,39.43066167831421,657.0000000039045,-5.527578416107761e-11,1.5469948258299491e-09,9.5368e-06,7.43871e-05
1699211394.3119054,42.488773822784424,658.0000000866448,-1.034961435144379e-09,1.8204795711093566e-09,-4.19619e-05,4.76839e-05
1699211397.3790119,45.555880308151245,658.9999999562224,8.601647358676163e-10,3.640913008566098e-09,-2.86103e-05,-1.52589e-05
1699211400.4431286,48.61999702453613,660.0000000389628,4.976464119884141e-08,6.66593587360896e-08,0.000345232,-2.86103e-05
1699211403.5042286,51.68109703063965,660.9999999085403,-2.271840777105043e-09,7.724795598295115e-09,3.81473e-06,-1.90736e-06
1699211406.5613432,54.7382116317749,661.9999999912807,1.2751786840557133e-10,5.691867402984493e-10,-9.34605e-05,1.90736e-06
1699211409.6364453,57.813313722610474,663.000000074021,-8.585956351064899e-10,1.2094521433847623e-09,-2.28883e-05,-3.43325e-05
1699211412.688561,60.865429401397705,663.9999999435986,-7.848206272949448e-10,1.4587131342425698e-09,0.0,-3.05178e-05
1699211415.7506685,63.927536964416504,665.000000026339,-4.237599239987241e-10,1.0435970241320601e-09,4.95913e-05,1.90736e-05
1699211418.8217752,66.99864363670349,665.9999998959165,-7.900091790215539e-10,1.7602862240497649e-09,-1.14442e-05,0.0
1699211421.8798873,70.0567557811737,666.9999999786569,-6.7207764863222e-10,1.2321243599907354e-09,2.28883e-05,3.81473e-06
1699211424.9399967,73.11686515808105,668.0000000613973,-3.670053274583137e-10,2.031732801872222e-09,-4.19619e-05,2.47956e-05
1699211428.0031073,76.17997574806213,668.9999999309748,-6.361390385142818e-10,1.6326976091313361e-09,-1.90736e-06,-1.90736e-06
1699211431.0652277,79.2420961856842,670.0000000137152,-9.666091104385319e-10,1.6610247849813746e-09,-3.24252e-05,-1.71663e-05
