#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 1
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 1200
#	start frequency (Hz): 500
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1698173475.9279995,6.005293846130371,500.0000000165983,1.1318854564273953e-10,5.923653757801115e-11,-3.24252e-05,-0.00101853
1698173476.9813488,7.058643102645874,501.00000009933865,1.1335564099041474e-10,-1.324072934864718e-11,8.77385e-05,-0.00105096
1698173478.0346978,8.111992120742798,501.9999999689162,1.146314281934272e-10,-2.8079068324178696e-11,-0.000125886,-0.000831608
1698173479.0930426,9.170336961746216,503.00000005165657,7.473293043755893e-11,-4.799507747251423e-13,-6.2943e-05,-0.000663761
1698173480.1473956,10.224689960479736,503.9999999212341,5.2607515113652574e-11,4.1362097161282515e-11,2.47956e-05,-0.000993736
1698173481.2027423,11.280036687850952,505.0000000039745,5.470795681749737e-11,8.082628306418149e-11,-0.000326158,-0.000606541
1698173482.253094,12.330388307571411,506.00000008671486,5.234703931631431e-11,9.804359721725477e-11,-2.6703e-05,-0.00103951
1698173483.3084416,13.385735988616943,506.9999999562924,3.378492300537828e-11,9.611760998261493e-11,0.000190736,-0.000562672
