#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 1
#	Drive Amplitude (Vpp): 4
#	stop frequency (Hz): 22700
#	start frequency (Hz): 21600
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1701364437.4301226,6.012381076812744,21600.000000034925,2.1512214976407053e-10,2.344067648375618e-09,4.3154e-05,0.0014
1701364438.4864693,7.068727731704712,21600.999999904503,2.6728626234521705e-10,2.3321610844713622e-09,4.33924e-05,0.00139976
1701364439.534823,8.1170814037323,21601.99999998724,1.74300917114545e-10,2.279291671209151e-09,4.33924e-05,0.0014
1701364440.591177,9.17343544960022,21603.000000069984,1.287185183593516e-10,2.3162513439790013e-09,4.36308e-05,0.0014
1701364441.6475186,10.229777097702026,21603.99999993956,9.515486373072455e-11,2.3070147188388198e-09,4.33924e-05,0.00140048
1701364442.7038667,11.286125183105469,21605.0000000223,1.659727415144632e-10,2.263446493093908e-09,4.3154e-05,0.00140024
1701364443.7582195,12.34047794342041,21606.000000105043,1.9060031999983766e-10,2.3570294113610667e-09,4.3154e-05,0.00140072
1701364444.8125677,13.394826173782349,21606.999999974618,1.0993531919573646e-10,2.3437312932327586e-09,4.33924e-05,0.00140048
1701364445.8609233,14.44318175315857,21608.00000005736,1.3198782355927676e-10,2.402370938029215e-09,4.3154e-05,0.00140072
1701364446.9162734,15.498531818389893,21608.999999926935,1.211401073762995e-10,2.2145443265911574e-09,4.26772e-05,0.00140119
1701364447.9766204,16.558878898620605,21610.000000009677,1.7110161633118842e-10,2.30176166657645e-09,4.3154e-05,0.00140072
1701364449.0249715,17.607229948043823,21611.00000009242,2.0485840151895298e-10,2.370919846010482e-09,4.3154e-05,0.00140072
1701364450.0813208,18.66357922554016,21611.999999961994,1.6269589166893608e-10,2.43869791187158e-09,4.3154e-05,0.00140119
1701364451.1336713,19.715929746627808,21613.000000044736,1.4930927855819943e-10,2.3681835514699246e-09,4.3154e-05,0.00140119
1701364452.1880238,20.77028226852417,21613.99999991431,1.8130395610841494e-10,2.3910151950952565e-09,4.29156e-05,0.00140119
1701364453.243387,21.825645446777344,21614.999999997053,1.4583064036349977e-10,2.3357386069965327e-09,4.33924e-05,0.00140143
1701364454.3007214,22.88297986984253,21616.000000079795,2.4488917793828436e-10,2.5158490249072675e-09,4.33924e-05,0.00140191
1701364455.35707,23.93932843208313,21616.99999994937,2.3138741622008238e-10,2.4488194868360514e-09,4.3154e-05,0.00140191
1701364456.405424,24.987682580947876,21618.000000032112,2.4386564163207695e-10,2.3772864137540654e-09,4.3154e-05,0.00140167
1701364457.461773,26.044031381607056,21618.999999901687,2.2744100999806395e-10,2.443333911069885e-09,4.33924e-05,0.00140167
1701364458.5161233,27.098381757736206,21619.99999998443,1.1482424954577781e-10,2.505296168316339e-09,4.3154e-05,0.00140215
1701364459.5704727,28.15273118019104,21621.00000006717,8.279710528293108e-11,2.372343248533591e-09,4.3154e-05,0.00140191
1701364460.6238246,29.206083059310913,21621.999999936746,2.008500920981844e-10,2.42143093910852e-09,4.3154e-05,0.00140191
1701364461.6781738,30.260432243347168,21623.00000001949,1.7321875520152925e-10,2.407099946629039e-09,4.3154e-05,0.00140239
1701364462.73552,31.31777834892273,21624.000000102227,2.1186174971960988e-10,2.3630242507053622e-09,4.3154e-05,0.00140262
1701364463.7868714,32.36912989616394,21624.999999971806,1.9355602767642422e-10,2.448201691675698e-09,4.3154e-05,0.00140262
1701364464.8452194,33.42747783660889,21626.000000054548,2.449032159264125e-10,2.3510238116205844e-09,4.3154e-05,0.00140239
1701364465.8955753,34.47783374786377,21626.999999924123,2.7208737796776075e-10,2.3610202815190504e-09,4.3154e-05,0.00140262
1701364466.951921,35.53417944908142,21628.000000006865,9.073289747035589e-11,2.3919018764775536e-09,4.36308e-05,0.00140239
1701364468.0042727,36.58653116226196,21629.000000089603,9.8920198458297e-11,2.3422344850184247e-09,4.36308e-05,0.00140262
1701364469.0596383,37.64189672470093,21629.999999959182,1.1989214878411378e-10,2.3192394565268618e-09,4.36308e-05,0.00140262
1701364470.114974,38.697232484817505,21631.000000041924,2.772954097219486e-11,2.3234378662802554e-09,4.33924e-05,0.00140286
1701364471.1723218,39.75458025932312,21631.9999999115,1.5259756905484418e-10,2.5041986079053325e-09,4.3154e-05,0.00140286
1701364472.223674,40.80593252182007,21632.99999999424,1.6049897744755862e-10,2.4442003084869574e-09,4.3154e-05,0.00140286
1701364473.2790232,41.861281633377075,21634.00000007698,1.6245409196153044e-10,2.4066726846908125e-09,4.33924e-05,0.00140286
1701364474.3353736,42.91763210296631,21634.999999946558,7.367630900514639e-11,2.3876106428467133e-09,4.33924e-05,0.0014031
1701364475.3857243,43.96798276901245,21636.0000000293,3.956832674874837e-11,2.4820566809390023e-09,4.3154e-05,0.00140334
1701364476.440075,45.02233338356018,21636.999999898875,4.3094335423210874e-11,2.379729147371079e-09,4.3154e-05,0.00140334
1701364477.4964254,46.078683853149414,21637.999999981617,1.8680480668985755e-10,2.5954478188685604e-09,4.29156e-05,0.00140358
1701364478.5547733,47.13703179359436,21639.000000064356,2.2598254342531332e-10,2.5451487179436643e-09,4.3154e-05,0.00140358
1701364479.6031227,48.185381174087524,21639.999999933934,8.639880777884231e-11,2.518791498533372e-09,4.3154e-05,0.00140405
1701364480.6564727,49.238731145858765,21641.000000016676,9.442822778135974e-11,2.4909803269694187e-09,4.3154e-05,0.00140405
1701364481.7128246,50.29508304595947,21642.000000099415,1.053264065119695e-10,2.4101182996006643e-09,4.33924e-05,0.00140405
1701364482.7721696,51.35442805290222,21642.999999968994,1.7672763381999395e-10,2.372338734114501e-09,4.3154e-05,0.00140405
1701364483.821522,52.403780460357666,21644.000000051732,2.879952013780425e-10,2.4014420808411758e-09,4.3154e-05,0.00140405
1701364484.8758879,53.45814633369446,21644.99999992131,1.6499243231707332e-10,2.5205902162544977e-09,4.33924e-05,0.00140429
1701364485.9292238,54.51148223876953,21646.000000004053,3.0853741611133697e-10,2.4400847043111123e-09,4.33924e-05,0.00140429
1701364486.9825768,55.5648353099823,21647.00000008679,1.952146747230552e-10,2.4527636049278462e-09,4.33924e-05,0.00140405
1701364488.037926,56.62018442153931,21647.99999995637,1.7469960834565606e-10,2.3786797613774816e-09,4.33924e-05,0.00140453
1701364489.093273,57.6755313873291,21649.00000003911,1.0389904614198742e-10,2.6059205909016653e-09,4.3154e-05,0.00140501
1701364490.1536198,58.735878229141235,21649.999999908687,1.5294097411244613e-10,2.4732550479067213e-09,4.33924e-05,0.00140501
