#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 3
#	Drive Amplitude (Vpp): 10
#	stop frequency (Hz): 750
#	start frequency (Hz): 650
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1699217038.0922363,18.007887363433838,650.0000000642103,1.1555960987300844e-06,2.2415922900858237e-08,-0.00428775,-0.0048981
1699217041.172335,21.08798599243164,650.9999999337879,1.1832433292922993e-06,-1.0558567927660113e-07,-0.00449374,-0.00502017
1699217044.240439,24.156090021133423,652.0000000165282,9.782645769734177e-07,1.1944799465391566e-07,-0.00449374,-0.0051575
1699217047.299553,27.215204000473022,653.0000000992686,1.1262259753351938e-06,1.2681223891539583e-08,-0.00475314,-0.00526431
1699217050.3666592,30.282310247421265,653.9999999688462,1.2160562841467249e-06,6.206904590476711e-08,-0.00493625,-0.0052872
1699217053.4267702,33.34242129325867,655.0000000515865,1.0863217448368103e-06,4.682238968144423e-08,-0.00507358,-0.00547794
1699217056.4898794,36.40553045272827,655.9999999211641,1.2692733477403964e-06,-7.54179203110269e-08,-0.00521854,-0.00553897
1699217059.5479915,39.463642597198486,657.0000000039045,1.125548871361858e-06,-1.2544148741614727e-07,-0.00543216,-0.00570682
1699217062.6180964,42.53374743461609,658.0000000866448,1.3341252555251036e-06,8.323238553907062e-08,-0.00560763,-0.00592807
1699217065.673216,45.5888671875,658.9999999562224,2.2378865343085447e-06,-3.51048927200509e-06,-0.00537112,-0.00616458
1699217068.7423158,48.65796685218811,660.0000000389628,2.1954016277763605e-05,4.883361891030505e-06,-0.00394443,-0.00360872
1699217071.798429,51.71408009529114,660.9999999085403,1.6507635342810496e-06,-8.358907634945698e-07,-0.00621799,-0.00650027
1699217074.863537,54.77918815612793,661.9999999912807,1.0521598996061844e-06,9.40028291079508e-09,-0.00649264,-0.00643161
1699217077.9236467,57.83929777145386,663.000000074021,1.0396157508645698e-06,-5.995088033373001e-08,-0.00682071,-0.00659183
1699217080.991755,60.90740609169006,663.9999999435986,1.1845372714402967e-06,-1.9815630940430256e-08,-0.0070267,-0.00679019
1699217084.0488667,63.96451783180237,665.000000026339,1.1326425103704694e-06,1.1669526567331263e-07,-0.00737765,-0.00708011
1699217087.1229706,67.03862166404724,665.9999998959165,1.0930112484896089e-06,2.3880027303934928e-08,-0.00761417,-0.007103
1699217090.1780832,70.09373426437378,666.9999999786569,1.0374863593114267e-06,-9.713369643317413e-08,-0.00799567,-0.00731662
1699217093.2411923,73.15684342384338,668.0000000613973,1.0986809602942592e-06,-1.1205420833426201e-07,-0.00834662,-0.00743869
1699217096.301305,76.21695613861084,668.9999999309748,9.015125373152773e-07,-9.466693457569019e-08,-0.00868994,-0.00771335
1699217099.3664203,79.282071352005,670.0000000137152,1.065667119444254e-06,-3.043068328331802e-08,-0.00900275,-0.00782019
1699217102.4295208,82.34517192840576,671.0000000964556,1.0364866560628367e-06,-6.349356394989136e-08,-0.00929266,-0.00806433
1699217105.490631,85.40628218650818,671.9999999660331,1.0913208519209234e-06,-8.803060662760405e-08,-0.00981909,-0.00813299
1699217108.5537398,88.46939086914062,673.0000000487735,1.0194993817719337e-06,-7.825041284869827e-08,-0.0101395,-0.00836188
1699217111.6168494,91.53250050544739,673.999999918351,1.1501367263796292e-06,-1.1416173876435664e-07,-0.0105515,-0.00853735
1699217114.6799593,94.59561038017273,675.0000000010914,1.0020843384786787e-06,1.2194961614004429e-09,-0.0108567,-0.00881201
1699217117.7400694,97.65572047233582,676.0000000838318,1.2213644011593324e-06,1.958874793365808e-08,-0.0113831,-0.0090943
1699217120.802176,100.7178270816803,676.9999999534093,1.0693752385861867e-06,-6.250922257155167e-08,-0.0117875,-0.00936896
1699217123.866288,103.7819390296936,678.0000000361497,1.0708558865418405e-06,-3.4636290684891836e-08,-0.0123749,-0.00971228
