#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 1
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 1200
#	start frequency (Hz): 500
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1698172939.2055867,6.011286973953247,nan,1.7608646262654593e-11,-4.843254323471055e-11,-0.000190736,-0.00092316
1698172940.2889216,7.094621896743774,nan,1.0435605377311983e-11,-2.2416255227724466e-11,-0.000225068,-0.000715259
1698172941.341267,8.14696741104126,nan,4.8825545060941486e-11,3.022341739177234e-11,0.000276567,-0.00077248
1698172942.395616,9.201316356658936,nan,6.967566791269453e-11,8.049994622121994e-11,7.82018e-05,-0.000665668
1698172943.4509676,10.256667852401733,nan,5.920308140366167e-11,8.443862227356427e-11,-0.000272753,-0.000579838
1698172944.5103104,11.31601071357727,nan,4.428088554750559e-11,5.590273184232533e-11,-8.39238e-05,-0.000734333
1698172945.563663,12.36936330795288,nan,5.301641016873344e-11,4.066959764119849e-11,-0.000144959,-0.000827793
1698172946.6190217,13.424721956253052,nan,8.140746814095857e-11,2.2494113496681937e-11,-0.000152589,-0.000843052
1698172947.667364,14.473064184188843,nan,9.031318017773128e-11,-1.1690861249670049e-11,-0.00030327,-0.000459673
1698172948.7227116,15.528411865234375,nan,8.292517873409148e-11,-5.35415051343553e-11,0.000146867,-0.000793461
1698172949.7810557,16.586755990982056,nan,6.461123179037255e-11,-6.141817698411263e-11,-0.000255587,-0.0010891
1698172950.831425,17.637125253677368,nan,5.984827228534025e-11,-4.5711152461285136e-11,-4.95913e-05,-0.000558857
1698172951.8867598,18.69246006011963,nan,7.013162424075127e-11,-3.6019003882548814e-11,-3.24252e-05,-0.000848774
1698172952.9411068,19.746807098388672,nan,8.0639460323498e-11,-5.398626817672396e-11,-0.000110627,-0.000717167
1698172953.9934568,20.79915714263916,nan,5.728519538684028e-11,-6.224907746204163e-11,-0.000343325,-0.000720982
1698172955.0528028,21.858503103256226,nan,1.714965970808559e-11,-3.861108437766598e-11,-0.000387194,-0.000783924
1698172956.1031551,22.908855438232422,nan,-1.373212077448998e-11,-2.550894151093595e-12,-0.000146867,-0.000780109
1698172957.1575027,23.963202953338623,nan,-3.274351454688435e-11,1.2461713769570693e-11,-0.000225068,-0.00104142
1698172958.2128518,25.01855206489563,nan,-2.527623248306703e-11,6.127241690473792e-13,-0.000537876,-0.000524525
1698172959.2661996,26.071899890899658,nan,2.293658840882707e-11,-4.939083690886862e-12,-0.000373842,-0.000911716
1698172960.3255434,27.13124370574951,nan,8.75241349593182e-11,3.2104940690446796e-12,-0.000322344,-0.000949863
1698172961.375898,28.18159818649292,nan,1.0845953704291585e-10,3.2083667263503694e-11,-0.000160218,-0.00102998
1698172962.430246,29.23594641685486,nan,9.054904311482723e-11,5.728099017453757e-11,-0.000209809,-0.000684742
1698172963.4855952,30.291295528411865,nan,7.33665456459661e-11,4.911984808077359e-11,-0.000188828,-0.00102998
1698172964.5409417,31.346642017364502,nan,7.885496611457276e-11,1.8124774231454494e-11,-6.67577e-05,-0.000898365
