#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 10
#	Drive Amplitude (Vpp): 10
#	stop frequency (Hz): 750
#	start frequency (Hz): 650
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1699212620.886468,60.01195669174194,650.0000000642103,1.3838031805495943e-07,8.493164472520806e-08,-0.000726704,-0.00189973
1699212630.9572513,70.08274006843567,650.9999999337879,1.4996612242942712e-07,5.5445716462277305e-08,-0.000281336,-0.00227071
1699212640.996054,80.12154269218445,652.0000000165282,1.2401519684753263e-07,9.922468331069165e-08,-0.00065041,-0.00189973
1699212651.0428665,90.16835522651672,653.0000000992686,1.8992707367950344e-07,7.938837292953996e-08,-0.00064278,-0.00200845
1699212661.0856533,100.21114206314087,653.9999999688462,1.2837383211044495e-07,6.140316791353731e-08,-0.000509266,-0.00259115
1699212671.125456,110.25094485282898,655.0000000515865,1.9298940342976434e-07,7.712190622647208e-08,-0.000760082,-0.00219728
1699212681.1642594,120.2897481918335,655.9999999211641,1.1688492568678622e-07,5.394202570124817e-08,-2.6703e-05,-0.00242998
1699212691.2100575,130.3355462551117,657.0000000039045,1.371590493700686e-07,7.50610522482915e-08,-0.00091267,-0.00182057
1699212701.2498596,140.37534832954407,658.0000000866448,1.419460444764961e-07,5.336654640802916e-08,-0.000478746,-0.0024233
1699212711.2886627,150.41415143013,658.9999999562224,1.2708048080361088e-07,6.348529217360281e-08,-0.000313761,-0.00164796
1699212721.3314643,160.45695304870605,660.0000000389628,-8.783409285663419e-07,2.9841189237701525e-06,-0.00300981,-0.00566581
1699212731.3752644,170.50075316429138,660.9999999085403,1.3470351349469058e-07,1.461138380436079e-07,-0.000974659,-0.00182057
1699212741.4170644,180.54255318641663,661.9999999912807,1.3590942030933124e-07,6.539016408462752e-08,-0.000379564,-0.00177861
1699212751.4578662,190.58335494995117,663.000000074021,1.6744497656833666e-07,1.3584029189320532e-07,-0.000421526,-0.00167084
1699212761.5026634,200.6281521320343,663.9999999435986,1.4113186535323554e-07,7.35679966282048e-08,-0.000102044,-0.00170232
1699212771.5394695,210.66495823860168,665.000000026339,1.1358153274182991e-07,8.14811323305479e-08,-0.000328066,-0.00168134
1699212781.5892658,220.71475458145142,665.9999998959165,9.408022930036526e-08,6.988587449746471e-08,-0.000360491,-0.00134278
1699212791.630066,230.7555546760559,666.9999999786569,1.1645302079629023e-07,5.3172159665247794e-08,-0.00027466,-0.00182439
1699212801.6698806,240.79536938667297,668.0000000613973,1.0716381602422737e-07,7.02374249897289e-08,-0.00038624,-0.00153733
1699212811.7116702,250.83715891838074,668.9999999309748,1.2899716953790497e-07,7.155381910193828e-08,-0.000356676,-0.00205995
1699212821.7564685,260.88195729255676,670.0000000137152,1.595294775013397e-07,1.0662201467732611e-07,-0.000164033,-0.00149537
1699212831.7972727,270.9227614402771,671.0000000964556,1.4678976033461664e-07,5.12820587833098e-08,-0.000181199,-0.00175572
1699212841.8340771,280.95956587791443,671.9999999660331,1.0487135230996684e-07,1.2626925588616765e-07,-0.000532154,-0.00201418
1699212851.880875,291.0063638687134,673.0000000487735,1.3143202597256158e-07,5.3311007338663055e-08,-0.000454905,-0.00210096
1699212861.9236746,301.0491633415222,673.999999918351,1.4618532982438766e-07,4.8920466652923383e-08,-0.000304224,-0.00206377
1699212871.9654753,311.0909640789032,675.0000000010914,1.614290318418932e-07,8.186872413378369e-08,-0.000131608,-0.00177384
1699212882.0062811,321.1317698955536,676.0000000838318,1.2049614687791002e-07,5.303331199183253e-08,-0.000291826,-0.00150872
1699212892.0480804,331.1735692024231,676.9999999534093,8.570741917284313e-08,6.82397910160395e-08,-0.000208856,-0.00217725
1699212902.0898833,341.2153720855713,678.0000000361497,1.516068883403811e-07,5.3685009795139064e-08,-0.000392916,-0.00219728
1699212912.128697,351.2541856765747,678.9999999057272,1.5099950362433476e-07,7.090980223375685e-08,-0.000424387,-0.00152875
1699212922.175483,361.3009717464447,679.9999999884676,1.3333276199544201e-07,1.129428334441197e-07,-0.000550274,-0.0012188
1699212932.2122865,371.3377752304077,681.000000071208,1.3518209483710063e-07,9.872305916290629e-08,-0.00074387,-0.00192548
1699212942.2600825,381.3855712413788,681.9999999407855,1.387555021937624e-07,6.448913131033698e-08,-0.000219346,-0.00135804
1699212952.2978978,391.4233865737915,683.0000000235259,1.985255851314708e-07,1.0475259323610954e-07,-0.000636104,-0.000945095
1699212962.3446841,401.4701728820801,684.0000001062663,1.725669786144512e-07,1.451099989068737e-07,-0.000390055,-0.00102807
1699212972.3814902,411.50697898864746,684.9999999758438,1.5588635088738856e-07,7.821850742587094e-08,-7.34334e-05,-0.000995643
1699212982.4242904,421.54977917671204,686.0000000585842,1.5059064153921408e-07,9.881286701975361e-08,-0.000740055,-0.00115014
1699212992.4700904,431.59557914733887,686.9999999281617,1.6781897902481267e-07,6.932989296264019e-08,-0.00056744,-0.00105286
1699213002.510891,441.6363797187805,688.0000000109021,1.850774494097482e-07,8.432662337381559e-08,-0.000571255,-0.000733379
1699213012.5556903,451.68117904663086,689.0000000936425,1.8540536625547362e-07,1.3414398691288522e-07,-0.00027466,-0.000952724
1699213022.590496,461.7159848213196,689.99999996322,1.1714903168685698e-07,6.323182131447451e-08,-0.000336649,-0.000633243
1699213032.639305,471.76479387283325,691.0000000459604,1.4413865603413033e-07,9.618953225395032e-08,0.000105858,-0.00102235
1699213042.6740983,481.7995870113373,691.999999915538,1.1012688445902545e-07,7.662205460217713e-08,-0.000290873,-0.000458719
1699213052.7218957,491.8473844528198,692.9999999982783,1.1853396337402878e-07,1.0888375465108624e-07,-0.000402452,-0.000423433
1699213062.7626972,501.8881859779358,694.0000000810187,1.276021935509542e-07,8.544213149044546e-08,0.000141145,-0.000208856
1699213072.8054976,511.93098640441895,694.9999999505962,7.955380845531134e-08,6.862383777229449e-08,-4.7684e-06,-0.000272753
1699213082.8423028,521.967791557312,696.0000000333366,1.687897310563926e-07,1.1560634540903887e-07,-0.000389101,3.91009e-05
1699213092.8891003,532.0145890712738,696.9999999029142,1.25418444610772e-07,5.8902728109735634e-08,0.00256445,-0.00171662
1699213102.9269054,542.0523941516876,697.9999999856545,1.2066099156251793e-07,8.625571977254256e-08,0.0218431,0.00242235
1699213112.9727037,552.0981924533844,699.0000000683949,1.8124525362348692e-07,7.782677973449085e-08,0.00035,-0.000104905
1699213123.009508,562.1349966526031,699.9999999379725,1.7270169039972217e-07,3.5890646474936965e-08,0.00112057,0.00174332
1699213133.0523074,572.177796125412,701.0000000207128,1.1217946666091747e-07,6.280818820026709e-08,0.00147916,0.0015955
1699213143.0981205,582.2236092090607,702.0000001034532,1.8520093521291327e-07,6.5687948031016e-08,0.00280096,0.00371362
1699213153.1379075,592.2633962631226,702.9999999730308,1.5847541686571063e-07,8.885364836831666e-08,0.00334837,0.00366975
