#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 5
#	Drive Amplitude (Vpp): 4
#	stop frequency (Hz): 1280
#	start frequency (Hz): 1270
#	Frequency Step (Hz): 0.2
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1704488064.3308814,30.01251769065857,1276.2968299284694,1.4561112361721773e-06,2.873929418815967e-06,0.0,0.0
1704488069.4087532,35.09038949012756,1276.2968299284694,-1.6269415106967413e-07,2.52336762858962e-05,0.0,0.0
1704488074.4716353,40.15327167510986,1276.2968299284694,-3.868851479111524e-06,-3.68214010044062e-07,0.0,0.0
1704488079.5405164,45.22215270996094,1276.2968299284694,-1.6899443446016248e-05,-1.7239089875315176e-05,0.0,0.0
1704488084.6143882,50.296024560928345,1276.2968299284694,-7.917370227398528e-06,-9.774563854880977e-06,0.0,0.0
1704488089.6862717,55.367908000946045,1276.2968299284694,2.777506533059518e-06,5.095360143268051e-06,0.0,0.0
1704488094.756142,60.43777823448181,1276.2968299284694,-1.3513416116266785e-05,-1.3801598069206938e-05,0.0,0.0
1704488099.829017,65.51065325737,1276.2968299284694,9.031521805349537e-06,-5.404194788093154e-07,0.0,0.0
1704488104.8998947,70.58153104782104,1276.2968299284694,4.861290402316106e-06,-8.675884539545292e-06,0.0,0.0
1704488109.969772,75.65140843391418,1276.2968299284694,1.1975145431128012e-06,7.503834983221475e-06,0.0,0.0
1704488115.0406482,80.72228455543518,1276.2968299284694,3.959173599684374e-06,1.3569538908251678e-06,0.0,0.0
1704488120.110524,85.79216027259827,1276.2968299284694,-9.233517839699455e-07,4.599318554279902e-06,0.0,0.0
1704488125.1844006,90.86603689193726,1276.2968299284694,-2.3415628792539323e-06,-2.955543745741209e-06,0.0,0.0
1704488130.2562764,95.93791270256042,1276.2968299284694,8.380612460314016e-06,-1.3484885702933562e-05,0.0,0.0
1704488135.328154,101.00979042053223,1276.2968299284694,5.403879750030292e-06,-1.0243696237645902e-05,0.0,0.0
1704488140.3990295,106.08066582679749,1276.2968299284694,-7.357719267740652e-06,-5.9296287203954966e-06,0.0,0.0
1704488145.465913,111.14754939079285,1276.2968299284694,-4.625103888762019e-06,-1.0498747867559719e-05,0.0,0.0
1704488150.5417824,116.22341871261597,1276.2968299284694,-1.0980671149652138e-05,2.1012985696502336e-06,0.0,0.0
