#Procedure: <__main__.zurich_sr830_fsweep>
#Parameters:
#	Delay (s): 1
#	Drive Amplitude (Vpp): 4
#	stop frequency (Hz): 22340
#	start frequency (Hz): 22300
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#	Zurich addr.: dev4934
#Data:
UTC,timestamp,f,X_zur,Y_zur,X_sr,Y_sr
1698940923.2424426,6.007292747497559,22299.999999972897,1.85623636763656e-11,3.9121665176707744e-10,0.00436977,0.0136281
1698940924.306786,7.071636199951172,22301.00000005564,-1.4643322254993474e-10,2.1840122589846377e-10,0.00436977,0.01363
1698940925.3591366,8.123986721038818,22301.999999925214,1.1123046274361284e-10,4.6414659742985077e-11,0.00436977,0.01363
1698940926.4124866,9.177336692810059,22303.000000007956,1.0930670179783916e-10,-2.4117943859100797e-11,0.00436977,0.0136319
1698940927.4708316,10.235681772232056,22304.000000090695,8.791905386762832e-11,7.847043655430463e-11,0.00437167,0.01363
1698940928.523183,11.288033246994019,22304.999999960273,1.0484218868358426e-10,2.8182788648797817e-10,0.00437167,0.0136319
1698940929.5795314,12.34438157081604,22306.000000043015,1.091647140412654e-10,3.8501315968293844e-11,0.00437167,0.0136338
1698940930.6338925,13.39874267578125,22306.99999991259,1.8712143443970844e-10,2.5083528629295477e-10,0.00437167,0.0136338
1698940931.6862304,14.451080560684204,22307.999999995332,1.2288100342826282e-10,1.6944049563026173e-10,0.00437167,0.0136338
1698940932.754568,15.519418239593506,22309.00000007807,3.993461310858564e-11,2.6749571902270634e-10,0.00437358,0.0136357
1698940933.7949286,16.559778690338135,22309.99999994765,1.2451992308188552e-10,4.5044502628591285e-10,0.00437358,0.0136357
1698940934.8492782,17.614128351211548,22311.00000003039,1.0509901584083635e-10,1.346791594330093e-10,0.00437549,0.0136357
1698940935.9056258,18.670475959777832,22311.999999899966,2.1745196106248501e-10,3.4651957388431867e-10,0.00437549,0.0136357
1698940936.9609756,19.725825786590576,22312.99999998271,4.8069472625457706e-11,4.682754356561778e-10,0.00437739,0.0136376
1698940938.012326,20.77717614173889,22314.000000065447,1.038761648397521e-10,1.495115616382311e-10,0.00437549,0.0136376
1698940939.0726714,21.83752155303955,22314.999999935026,1.1648765837692802e-10,2.4770197023793625e-10,0.00437739,0.0136376
1698940940.121024,22.885874032974243,22316.000000017768,-2.3583016117653506e-10,2.464366960656806e-10,0.00437739,0.0136395
1698940941.1743734,23.939223527908325,22317.000000100506,2.392951942726083e-10,4.128414613028896e-10,0.00437739,0.0136376
1698940942.2267253,24.991575479507446,22317.999999970085,-4.376333522748565e-11,1.3170749668621542e-10,0.0043793,0.0136395
1698940943.2870696,26.05191969871521,22319.000000052823,1.3625555747430794e-10,1.715250441052566e-10,0.0043793,0.0136395
1698940944.3384202,27.103270292282104,22319.999999922402,6.094181300811627e-11,2.966620820925644e-10,0.0043793,0.0136395
1698940945.3937688,28.158618927001953,22321.000000005144,4.3757274774461163e-11,1.9536377423572913e-10,0.0043793,0.0136414
1698940946.4461164,29.21096658706665,22322.000000087883,-2.1017385171093215e-10,2.457996064018204e-10,0.00438121,0.0136414
1698940947.4994688,30.26431894302368,22322.99999995746,6.9312411779369505e-12,6.484047770222749e-11,0.00438121,0.0136414
1698940948.556816,31.32166624069214,22324.0000000402,-6.454382471081446e-11,1.643031485475737e-10,0.00438121,0.0136433
1698940949.6161835,32.38103365898132,22324.999999909778,1.7953343804626047e-10,2.353391407988366e-10,0.00438312,0.0136433
1698940950.6615393,33.42638945579529,22325.99999999252,1.086750541734296e-11,1.516630843032823e-10,0.00438312,0.0136414
1698940951.7188902,34.48374032974243,22327.00000007526,2.4669692449758928e-11,1.8465872606425693e-10,0.00438121,0.0136433
1698940952.7752318,35.54008197784424,22327.999999944837,7.349146518789945e-11,3.0073674728981534e-10,0.00438312,0.0136452
1698940953.8295808,36.594430923461914,22329.000000027576,-1.8743447539083053e-10,3.925151347482531e-11,0.00438312,0.0136452
1698940954.881932,37.6467821598053,22329.999999897154,1.5800862598535252e-10,4.3675675103381426e-10,0.00438312,0.0136452
1698940955.9342842,38.699134349823,22330.999999979897,1.8288375542437017e-10,-1.3571209562554043e-11,0.00438312,0.0136471
1698940956.992629,39.757479190826416,22332.000000062635,1.9427307821539315e-10,2.655963235717454e-10,0.00438502,0.0136471
1698940958.0469792,40.81182932853699,22332.999999932214,-5.1331913434712297e-11,2.207967745597868e-10,0.00438312,0.0136471
1698940959.1023278,41.867177963256836,22334.000000014952,7.966898390193354e-12,1.7877433538426445e-10,0.00438312,0.0136471
1698940960.1556883,42.92053842544556,22335.000000097694,6.239063232911364e-11,3.953328743564964e-10,0.00438502,0.013649
1698940961.2080286,43.9728786945343,22335.999999967273,1.7377087484033174e-10,2.0190547670344913e-10,0.00438502,0.013649
1698940962.2663748,45.031224966049194,22337.00000005001,3.22627598345131e-11,3.298161614111792e-10,0.00438693,0.013651
1698940963.3187253,46.08357548713684,22337.99999991959,1.8177648592025296e-11,3.777569421719026e-10,0.00438693,0.013651
1698940964.3720753,47.13692545890808,22339.00000000233,-6.805938219587757e-11,-5.168515126813969e-12,0.00438693,0.0136529
1698940965.424425,48.18927502632141,22340.00000008507,-5.274028850797481e-11,4.1960443214736083e-10,0.00438693,0.0136529
